,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
1054,002745,木林森,6.8633,39.3397,3.283,82.2419,0.8162,330.8013
1055,002404,嘉欣丝绸,4.9133,54.9529,3.2828,82.2469,1.4005,192.7883
1056,300356,光一科技,0.6979,386.8749,3.2823,82.2594,0.3918,689.1271
1057,600586,金晶科技,7.7242,34.9551,3.281,82.292,0.8803,306.7136
1058,300098,高新兴,1.8111,149.0807,3.2768,82.3975,0.7066,382.1115
1059,002590,万安科技,4.2539,63.4712,3.2692,82.589,1.0077,267.9369
1060,600551,时代出版,3.3201,81.3229,3.2676,82.6295,0.8439,319.9431
1061,600114,东睦股份,3.3310000000000004,81.0567,3.2652,82.6902,1.2306,219.4052
1062,002787,华源控股,2.8999,93.1067,3.2624,82.7612,1.2664,213.2028
1063,601137,博威合金,7.3039,36.9666,3.2622,82.7662,1.5266,176.8636
1064,600480,凌云股份,3.2173,83.9213,3.262,82.7713,1.077,250.6964
1065,300265,通光线缆,1.2041,224.2339,3.2606,82.8068,0.802,336.6584
1066,002725,跃岭股份,3.7587,71.8333,3.2601,82.8195,0.9599,281.2793
1067,002043,兔宝宝,21.8852,12.3371,3.2579,82.8755,1.4546,185.618
1068,002451,摩恩电气,1.0763,250.8594,3.2577,82.8806,0.6086,443.6411
1069,002206,海利得,4.6357,58.2436,3.2524,83.0156,1.0041,268.8975
1070,300272,开能环保,4.226,63.8902,3.2522,83.0207,0.6499,415.4485
1071,300134,大富科技,2.7266,99.0244,3.252,83.0258,1.0125,266.6667
1072,600664,哈药股份,4.8933,55.1775,3.2493,83.0948,1.2113,222.90099999999998
1073,002217,合力泰,2.7346,98.7347,3.2489999999999997,83.1025,1.1084,243.5944
1074,600805,悦达投资,9.8918,27.2953,3.2429,83.2588,0.5507,490.2851
1075,600993,马应龙,6.3487,42.5284,3.2392,83.3539,0.7695,350.8772
1076,002664,长鹰信质,3.168,85.2273,3.239,83.3591,0.8883,303.9514
1077,300324,旋极信息,2.6798,100.7538,3.2379,83.3874,0.7483,360.8179
1078,603939,益丰药房,15.6188,17.2869,3.2296,83.6017,1.4917,181.0015
1079,000801,四川九洲,1.4109,191.3672,3.2285,83.6302,0.6862,393.4713
1080,600320,振华重工,4.2298,63.8328,3.2273,83.6613,0.6125,440.8163
1081,600839,四川长虹,5.2084,51.8393,3.2219,83.8015,0.9724,277.6635
1082,002101,广东鸿图,2.4219,111.4827,3.2149,83.9839,1.229,219.6908
1083,002004,华邦健康,3.8165,70.7454,3.2147,83.9892,0.7231,373.3923
1084,600566,济川药业,2.7853,96.9375,3.2063,84.2092,1.5239,177.17700000000002
1085,000338,潍柴动力,5.0669,53.287,3.2051,84.2407,0.8608,313.6617
1086,002132,恒星科技,2.1787,123.9271,3.2035,84.2828,0.7951,339.5799
1087,600335,国机汽车,78.5142,3.4389,3.2014,84.3381,1.7045,158.4042
1088,300200,高盟新材,2.1055,128.2356,3.1955,84.4938,0.5902,457.472
1089,000959,首钢股份,20.3061,13.2965,3.1897,84.6475,2.274,118.7335
1090,300403,地尔汉宇,3.2847,82.1993,3.1873,84.7112,0.5347,504.9561
1091,002435,长江润发,6.7091,40.2438,3.1852,84.76700000000001,0.9565,282.2791
1092,300352,北信源,0.4264,633.2083,3.1804,84.895,0.2453,1100.693
1093,600609,金杯汽车,2.7692,97.5011,3.1705,85.1601,0.428,630.8411
1094,601900,南方传媒,3.8196,70.688,3.167,85.2542,0.8023,336.5325
1095,000048,康达尔,37.3171,7.2353,3.1658,85.2865,1.3826,195.2842
1096,600727,鲁北化工,9.8413,27.4354,3.1635,85.3485,0.9915,272.3147
1097,002126,银轮股份,2.9813,90.5645,3.1595,85.4566,1.0375,260.241
1098,300014,亿纬锂能,2.74,98.5401,3.1594,85.4593,1.1583,233.1002
1099,603606,东方电缆,2.6704,101.1084,3.1588,85.4755,0.9997,270.08099999999996
1100,300063,天龙集团,2.1458,125.8272,3.1576,85.508,1.0811,249.7456
1101,601777,力帆股份,2.9275,92.2289,3.156,85.5513,0.614,439.7394
1102,603686,龙马环卫,1.7354,155.5837,3.1537,85.6137,0.8738,308.9952
1103,002094,青岛金王,3.4121,79.1302,3.1424,85.9216,1.085,248.8479
1104,002580,圣阳股份,1.7137,157.5538,3.1414,85.9489,0.8711,309.9529
1105,600229,城市传媒,5.2526,51.4031,3.1414,85.9489,0.7212,374.376
1106,600448,华纺股份,9.398,28.7295,3.1366,86.0805,1.2191,221.4749
1107,300176,鸿特科技,3.1073,86.8922,3.1335,86.1656,1.2808,210.8057
1108,601208,东材科技,3.2446,83.2152,3.1316,86.2179,0.8897,303.4731
1109,000650,仁和药业,7.3392,36.7888,3.1315,86.2207,1.1425,236.3239
1110,000530,大冷股份,2.181,123.7964,3.1304,86.251,0.9112,296.3126
1111,300166,东方国信,0.9448,285.7748,3.1288,86.2951,0.5323,507.2328
1112,600750,江中药业,12.582,21.4592,3.1236,86.4387,0.9266,291.3879
1113,300375,鹏翎股份,5.5047,49.049,3.1223,86.4747,0.9772,276.2996
1114,002733,雄韬股份,3.4182,78.9889,3.122,86.48299999999999,0.98,275.5102
1115,600509,天富能源,6.2483,43.2118,3.1187,86.5745,0.7406,364.5693
1116,601968,宝钢包装,3.3141,81.4701,3.116,86.6496,1.176,229.5918
1117,300032,金龙机电,3.0619,88.1805,3.1157,86.6579,1.222,220.9493
1118,300056,三维丝,1.6613,162.5233,3.1157,86.6579,0.7465,361.6879
1119,600776,东方通信,3.4542,78.1657,3.1151,86.6746,0.8407,321.1609
1120,002239,奥特佳,3.8146,70.7807,3.1126,86.7442,0.6524,413.8565
1121,002421,达实智能,1.449,186.3354,3.1078,86.8782,0.5256,513.6986
1122,002538,司尔特,39.7207,6.7975,3.0980000000000003,87.15299999999999,1.1133,242.5222
1123,300183,东软载波,1.9999,135.0068,3.0959,87.2121,0.3094,872.6568
1124,002464,众应互联,2.947,91.6186,3.0942,87.26,0.3387,797.1656
1125,000925,众合科技,1.1746,229.8655,3.0891,87.4041,0.5898,457.7823
1126,002273,水晶光电,2.5947,104.0583,3.0826,87.5884,0.6898,391.4178
1127,300427,红相股份,0.5942,454.3925,3.0772,87.7421,0.2969,909.3971
1128,000955,欣龙控股,6.7623,39.9272,3.0765,87.7621,0.6641,406.5653
1129,600673,东阳光科,4.6843,57.6393,3.0611,88.2036,0.7992,337.8378
1130,000687,华讯方舟,2.1926,123.1415,3.0605,88.2209,0.4604,586.4466
1131,000936,华西股份,8.4168,32.0787,3.0581,88.2901,0.9025,299.16900000000004
1132,600468,百利电气,2.438,110.7465,3.0537,88.4173,0.8517,317.013
1133,000552,靖远煤电,2.6404,102.2572,3.0531,88.4347,0.6114,441.6094
1134,002575,群兴玩具,1.5858,170.2611,3.0526,88.4492,0.8690000000000001,310.702
1135,000420,吉林化纤,7.43,36.3392,3.0511,88.4927,0.6454,418.3452
1136,002641,永高股份,4.7961,56.2957,3.0503,88.5159,1.3979,193.1469
1137,002130,沃尔核材,2.2446,120.2887,3.0479,88.5856,0.9864,273.7226
1138,300050,世纪鼎利,1.1692,230.9271,3.0473,88.603,0.3296,819.1748
1139,002594,比亚迪,3.2466,83.1639,3.0436,88.7107,1.0962,246.3054
1140,002202,金风科技,1.4493,186.2968,3.0404,88.8041,0.6416,420.8229
1141,603612,索通发展,2.4362,110.8283,3.0365,88.9182,0.8912,302.9623
1142,600079,人福医药,2.2448,120.27799999999999,3.0321,89.0472,0.8983,300.5677
1143,600608,ST沪科,1.7473,154.5241,3.0319,89.0531,0.8333,324.013
1144,002153,石基信息,4.9229,54.8457,3.0312,89.0736,0.9725,277.635
1145,600580,卧龙电气,2.7142,99.4768,3.0312,89.0736,0.9783,275.98900000000003
1146,002212,南洋股份,2.2057,122.4101,3.029,89.1383,0.9854,274.0004
1147,300221,银禧科技,2.222,121.5122,3.0281,89.1648,1.0392,259.8152
1148,002442,龙星化工,2.6757,100.9082,3.0224,89.333,0.9049,298.3755
1149,300211,亿通科技,1.051,256.8982,3.0212,89.3685,0.4507,599.0681
1150,000586,汇源通信,1.5474,174.4862,3.0205,89.3892,0.653,413.4763
1151,600118,中国卫星,0.9191,293.7656,3.0203,89.3951,0.3675,734.6939
1152,002232,启明信息,2.5055,107.7629,3.0184,89.4514,0.7625,354.0984
1153,000953,*ST河化,3.523,76.6392,3.0183,89.4543,0.5994,450.4505
1154,002381,双箭股份,2.0344,132.7173,3.0183,89.4543,0.7438,363.0008
1155,002138,顺络电子,2.1954,122.9844,3.0131,89.6087,0.9879,273.307
1156,600210,紫江企业,4.9981,54.0205,3.0108,89.6772,1.3565,199.0417
1157,600116,三峡水利,24.385,11.0724,3.0101,89.698,0.7925,340.694
1158,300180,华峰超纤,7.3407,36.7812,3.0077,89.7696,1.3453,200.6987
1159,000034,神州数码,12.5728,21.4749,3.0059,89.8233,1.3587,198.7194
1160,600315,上海家化,6.75,40.0,3.0044,89.8682,0.9411,286.8983
1161,600455,博通股份,4.8942,55.1673,3.0016,89.95200000000001,0.6617,408.0399
1162,002352,顺丰控股,2.6055,103.6269,3.0,90.0,0.8331,324.0907
1163,002768,国恩股份,3.6858,73.2541,2.9988,90.036,0.9348,288.8318
1164,600152,维科精华,7.4084,36.4451,2.998,90.06,0.7746,348.56699999999995
1165,002057,中钢天源,1.6968,159.1231,2.9976,90.0721,0.6258,431.4477
1166,002215,诺普信,5.6571,47.7276,2.9971,90.0871,1.1833,228.1754
1167,002537,海联金汇,3.576,75.5034,2.9966,90.1021,0.9795,275.6508
1168,000757,浩物股份,3.5197,76.7111,2.9943,90.1713,0.6475,416.9884
1169,300327,中颖电子,5.5699,48.4748,2.9934,90.1984,0.5058,533.8078
1170,002254,泰和新材,6.9488,38.8556,2.9926,90.2225,0.9507,284.0013
1171,002654,万润科技,2.0831,129.6145,2.9924,90.2286,0.7205,374.7398
1172,601567,三星医疗,2.7287,98.9482,2.9768,90.7014,0.8483,318.2836
1173,600645,中源协和,4.4908,60.1229,2.9749,90.7594,0.501,538.9222
1174,002592,八菱科技,5.8781,45.9332,2.9726,90.8296,0.4598,587.2118
1175,002050,三花智控,4.6166,58.4846,2.9676,90.9826,1.0099,267.3532
1176,603085,天成自控,2.3972,112.6314,2.9603,91.20700000000001,0.8107,333.0455
1177,000920,南方汇通,14.6144,18.4749,2.9582,91.2717,1.1965,225.6582
1178,002604,*ST龙力,8.7386,30.8974,2.9514,91.48200000000001,0.4043,667.8209
1179,002223,鱼跃医疗,2.6149,103.2544,2.9412,91.7993,0.9344,288.9555
1180,000887,中鼎股份,3.4914,77.3329,2.9408,91.8118,1.4092,191.5981
1181,600812,华北制药,4.3865,61.5525,2.9404,91.8242,1.0237,263.7491
1182,300148,天舟文化,4.2848,63.0134,2.9386,91.8805,0.3886,694.8019
1183,000977,浪潮信息,4.6166,58.4846,2.9377,91.9086,1.2915,209.0592
1184,000835,长城动漫,1.2487,216.2249,2.9374,91.91799999999999,0.6461,417.892
1185,000541,佛山照明,5.5679,48.4923,2.9372,91.9243,0.9917,272.2598
1186,002558,巨人网络,23.0798,11.6985,2.9352,91.9869,1.5869,170.143
1187,600537,亿晶光电,3.4262,78.8045,2.9348,91.9995,1.1023,244.9424
1188,600328,兰太实业,5.6885,47.4642,2.9341,92.0214,1.1166,241.8055
1189,300075,数字政通,0.7356,367.0473,2.9289,92.1848,0.2642,1021.9531
1190,002601,龙蟒佰利,5.5874,48.323,2.9287,92.1911,1.0041,268.8975
1191,603158,腾龙股份,3.8037,70.9835,2.9274,92.23200000000001,0.8345,323.547
1192,600501,航天晨光,1.7765,151.9842,2.9256,92.2888,0.8304,325.1445
1193,002576,通达动力,3.3256,81.1884,2.9255,92.2919,0.8475,318.5841
1194,603009,北特科技,3.562,75.8001,2.9204,92.4531,0.9099,296.7359
1195,300068,南都电源,2.1977,122.8557,2.9123,92.7102,0.963,280.3738
1196,600778,*ST友好,804.2326,0.3357,2.9119,92.723,1.5583,173.2657
1197,603979,金诚信,1.4619,184.6912,2.9078,92.8537,0.6476,416.92400000000004
1198,002543,万和电气,8.298,32.538000000000004,2.9039,92.9784,1.2385,218.0057
1199,002469,三维工程,0.6920000000000001,390.1734,2.9018,93.0457,0.3283,822.4185
1200,600697,欧亚集团,,,2.9004,93.0906,2.0935,128.9706
1201,600163,中闽能源,6.6158,40.8114,2.8995,93.1195,0.8484,318.2461
1202,000880,潍柴重机,11.0305,24.4776,2.8964,93.2192,1.2827,210.4935
1203,600789,鲁抗医药,3.9398,68.5314,2.8908,93.3998,0.9402,287.1729
1204,601098,中南传媒,5.6776,47.5553,2.8905,93.4094,0.4856,556.0132
1205,002615,哈尔斯,5.0944,52.9994,2.8881,93.4871,1.3511,199.8372
1206,600056,中国医药,3.0615,88.1921,2.887,93.5227,1.2021,224.6069
1207,600523,贵航股份,2.515,107.3559,2.886,93.5551,0.8925,302.52099999999996
1208,601388,怡球资源,6.2407,43.2644,2.8839,93.6232,0.9341,289.0483
1209,603678,火炬电子,2.1476,125.7217,2.8775,93.8315,0.816,330.8824
1210,002158,汉钟精机,4.2591,63.3937,2.8725,93.9948,0.4888,552.3732
1211,002271,东方雨虹,2.1432,125.9798,2.8676,94.1554,0.9433,286.2292
1212,603696,安记食品,27.9653,9.6548,2.8638,94.2803,0.956,282.4268
1213,002332,仙琚制药,3.6552,73.8674,2.8611,94.3693,1.2527,215.5344
1214,002629,仁智股份,0.304,888.1579,2.8575,94.4882,0.2032,1328.7402
1215,300054,鼎龙股份,2.5281,106.7996,2.8535,94.6206,0.8502,317.5723
1216,002453,天马精化,3.0154,89.5404,2.8515,94.68700000000001,0.8447,319.6401
1217,601222,林洋能源,1.3696,197.1379,2.847,94.8367,0.5352,504.4843
1218,300041,回天新材,1.911,141.2873,2.8406,95.0503,0.7865,343.2931
1219,000422,*ST宜化,18.2098,14.8272,2.8389,95.1073,1.1313,238.6635
1220,300379,东方通,0.5525,488.6878,2.8376,95.1508,0.2791,967.3952
1221,300414,中光防雷,2.5837,104.5013,2.8359,95.2079,0.44799999999999995,602.6786
1222,000811,冰轮环境,3.4258,78.8137,2.8343,95.2616,1.2532,215.4485
1223,002443,金洲管道,5.7086,47.2971,2.8339,95.2751,1.2744,211.8644
1224,600490,鹏欣资源,13.6215,19.8216,2.8319,95.3423,0.7685,351.3338
1225,600090,同济堂,374.0677,0.7218,2.8280000000000003,95.4738,1.5274,176.771
1226,000733,振华科技,2.6526,101.7869,2.8263,95.5313,0.948,284.8101
1227,002750,龙津药业,61.7003,4.376,2.8259,95.5448,0.526,513.308
1228,300389,艾比森,4.1478,65.0947,2.8238,95.6158,0.7901,341.7289
1229,000636,风华高科,2.7111,99.5906,2.823,95.6429,0.5363,503.4496
1230,002136,安纳达,7.1031,38.0116,2.8167,95.8569,1.4156,190.7318
1231,002454,松芝股份,2.4459999999999997,110.3843,2.8133,95.9727,0.6931,389.5542
1232,300473,德尔股份,3.2633,82.7383,2.8079,96.1573,0.4628,583.4054
1233,600749,*ST藏旅,4.08,66.1765,2.8038,96.2979,0.9549,282.7521
1234,600884,杉杉股份,2.0971,128.7492,2.7926,96.6841,0.7393,365.2103
1235,002303,美盈森,3.234,83.4879,2.7899,96.7777,0.8075,334.3653
1236,600602,云赛智联,2.4204,111.5518,2.7876,96.8575,0.4276,631.4312
1237,300224,正海磁材,2.8539999999999996,94.6041,2.7825,97.035,0.5832,462.963
1238,600269,赣粤高速,6.8069,39.6656,2.7808,97.0944,0.7769,347.5351
1239,002387,黑牛食品,6.2151,43.4426,2.7806,97.1013,0.8454,319.3754
1240,603299,井神股份,6.2908,42.9198,2.7799,97.1258,1.3383,201.7485
1241,000697,炼石有色,1.5995,168.8028,2.7786,97.1712,0.1084,2490.7749
1242,002635,安洁科技,2.4433,110.5063,2.7751,97.2938,0.7885,342.4223
1243,600196,复星医药,5.5098,49.0036,2.7718,97.4096,1.0874,248.2987
1244,000061,农产品,16.8652,16.0093,2.7704,97.4589,0.4673,577.7873
1245,002532,新界泵业,8.1932,32.9542,2.7673,97.568,1.4137,190.9882
1246,600558,大西洋,5.915,45.6467,2.766,97.6139,0.8601,313.91700000000003
1247,300477,合纵科技,1.6748,161.2133,2.764,97.6845,0.7567,356.8125
1248,300141,和顺电气,0.8064,334.8214,2.7618,97.7623,0.3285,821.9178
1249,300331,苏大维格,1.7505,154.2416,2.7607,97.8013,0.5834,462.8043
1250,600151,航天机电,1.3499,200.0148,2.7527,98.0855,0.5117,527.6529
1251,300157,恒泰艾普,0.5898,457.7823,2.7525,98.0926,0.3655,738.7141
1252,002020,京新药业,5.4051,49.9528,2.7519,98.11399999999999,0.8944,301.8784
1253,002502,骅威文化,1.7206,156.922,2.7497,98.1925,0.4976,542.6045
1254,000627,天茂集团,9.0267,29.9113,2.7492,98.2104,0.9996,270.108
1255,300022,吉峰农机,3.1849,84.775,2.748,98.2533,1.0757,250.9993
1256,300126,锐奇股份,1.8719,144.2385,2.7473,98.2783,0.5189,520.3315
1257,002389,南洋科技,2.71,99.631,2.7471,98.2855,0.5722,471.86300000000006
1258,300037,新宙邦,2.4553,109.9662,2.7468,98.2962,0.6181,436.8225
1259,600630,龙头股份,10.2409,26.3649,2.7455,98.3427,1.4449,186.8641
1260,300497,富祥股份,4.4372,60.8492,2.745,98.3607,1.3131,205.6203
1261,600353,旭光股份,1.9151,140.9848,2.7445,98.3786,0.5752,469.4019
1262,002184,海得控制,1.9018,141.9708,2.7366,98.6626,0.8749,308.6067
1263,002446,盛路通信,1.6106,167.6394,2.7359,98.6878,0.6813,396.3012
1264,002721,金一文化,3.1,87.0968,2.7355,98.7022,1.1188,241.33
1265,300266,兴源环境,1.4765,182.8649,2.7355,98.7022,0.7553,357.4739
1266,002055,得润电子,2.4834,108.7219,2.7337,98.7672,0.8359,323.0051
1267,002767,先锋电子,1.2072,223.6581,2.7328,98.7998,0.4106,657.5743
1268,600074,*ST保千,4.0137,67.2696,2.7294,98.9228,0.8735,309.1013
1269,002599,盛通股份,2.6866,100.4988,2.7284,98.9591,1.1403,236.7798
1270,002317,众生药业,3.8813,69.5643,2.7238,99.1262,0.893,302.3516
1271,600493,凤竹纺织,5.0651,53.306000000000004,2.7201,99.2611,1.2488,216.2076
1272,002478,常宝股份,4.2144,64.0661,2.719,99.3012,0.9363,288.3691
1273,002294,信立泰,2.6632,101.3818,2.7112,99.5869,0.9670000000000001,279.2141
1274,000737,*ST南风,3.9751,67.9228,2.7107,99.6053,0.9625,280.5195
1275,600408,*ST安泰,0.7145,377.8866,2.7097,99.64200000000001,0.3425,788.3212
1276,002686,亿利达,2.4819,108.7876,2.7072,99.734,0.8198,329.3486
1277,002249,大洋电机,4.3166,62.5492,2.7063,99.7672,0.8463,319.0358
1278,002553,南方轴承,3.5205,76.6937,2.7038,99.8595,0.4823,559.8175
1279,000603,盛达矿业,,,2.7025,99.9075,1.225,220.4082
1280,002351,漫步者,13.1619,20.5138,2.701,99.963,0.3164,853.3502
1281,000056,皇庭国际,4.207,64.1787,2.698,100.0741,1.1077,243.7483
1282,300341,麦迪电气,4.1808,64.5809,2.697,100.1112,0.8533,316.4186
1283,600966,博汇纸业,7.2955,37.0091,2.6938,100.2302,0.8729,309.3138
1284,002104,恒宝股份,4.9253,54.818999999999996,2.6919999999999997,100.2972,1.0427,258.9431
1285,002080,中材科技,2.6051,103.6429,2.6849,100.5624,0.8056,335.1539
1286,600309,万华化学,10.2361,26.3772,2.6849,100.5624,1.4161,190.6645
1287,600226,瀚叶股份,6.781000000000001,39.8171,2.6737,100.9837,0.8370000000000001,322.5806
1288,300100,双林股份,3.3952,79.524,2.6705,101.1047,1.0298,262.1868
1289,300464,星徽精密,2.905,92.9432,2.6695,101.1425,0.9279999999999999,290.9483
1290,002348,高乐股份,2.0214,133.5708,2.6655,101.2943,0.4963,544.0258
1291,002507,涪陵榨菜,131.2624,2.0569,2.6629,101.3932,0.9896,272.8375
1292,300001,特锐德,0.9765,276.4977,2.6622,101.4199,0.6067,445.0305
1293,600379,宝光股份,2.6982,100.0667,2.6621,101.4237,0.9079999999999999,297.3568
1294,002690,美亚光电,3.153,85.6327,2.657,101.6184,0.3363,802.8546
1295,300070,碧水源,0.9548,282.7817,2.6526,101.7869,0.2453,1100.693
1296,600885,宏发股份,2.9922,90.2346,2.6487,101.9368,1.0196,264.8097
1297,600735,新华锦,9.2555,29.1718,2.6479,101.9676,1.5390000000000001,175.4386
1298,601689,拓普集团,3.9217,68.8477,2.6471,101.9984,1.1719,230.3951
1299,600267,海正药业,4.8804,55.3233,2.6468,102.01,0.9815,275.0891
1300,300366,创意信息,1.0425,258.9928,2.6443,102.1064,0.4456,605.9246
1301,002516,旷达科技,2.465,109.5335,2.6424,102.1798,0.6817,396.0687
1302,000710,贝瑞基因,3.3401,80.8359,2.6409,102.2379,0.6293,429.0481
1303,600292,远达环保,1.6877,159.981,2.6331,102.5407,0.6526,413.7297
1304,600569,安阳钢铁,24.7545,10.9071,2.6319,102.5875,1.2232,220.7325
1305,000856,冀东装备,1.3101,206.0911,2.6311,102.6187,0.6137,439.9544
1306,002180,纳思达,4.4926,60.0988,2.6291,102.6967,0.8132,332.0216
1307,002778,高科石化,3.4427,78.4268,2.6253,102.8454,1.0802,249.9537
1308,002250,联化科技,4.7476,56.8708,2.6226,102.9513,1.4216,189.9268
1309,002084,海鸥住工,3.5506,76.0435,2.6221,102.9709,1.2268,220.0848
1310,600975,新五丰,9.5902,28.1537,2.6216,102.9905,1.2496,216.0691
1311,603889,新澳股份,12.0898,22.3329,2.6158,103.2189,1.2632,213.7429
1312,600487,亨通光电,3.1181,86.5912,2.6148,103.2584,1.0456,258.2249
1313,002064,华峰氨纶,4.3322,62.324,2.614,103.29,0.9403,287.1424
1314,600135,乐凯胶片,3.5359,76.3596,2.6134,103.3137,0.8198,329.3486
1315,300246,宝莱特,3.2355,83.4492,2.6126,103.3453,0.6967,387.5413
1316,002076,雪莱特,2.5338,106.5593,2.6123,103.3572,0.9721,277.7492
1317,300321,同大股份,7.5731,35.6525,2.6065,103.5872,1.1591,232.9393
1318,002372,伟星新材,10.6495,25.3533,2.6044,103.6707,1.1643,231.899
1319,601010,文峰股份,182.447,1.4799,2.6035,103.7065,2.1242,127.1067
1320,600845,宝信软件,1.3264,203.5585,2.6010000000000004,103.8062,0.6408,421.3483
1321,300142,沃森生物,1.3195,204.623,2.5975,103.9461,0.3049,885.5362
1322,000915,山大华特,4.5229,59.6962,2.597,103.9661,0.7635,353.6346
1323,002513,蓝丰生化,3.927,68.7548,2.5962,103.9982,0.9732,277.4353
1324,300458,全志科技,342.2181,0.789,2.595,104.0462,0.6551,412.1508
1325,600714,金瑞矿业,5.0538,53.4251,2.5942,104.0783,0.7827,344.9598
1326,300066,三川智慧,2.4423,110.5515,2.5902,104.2391,0.4999,540.1080000000001
1327,300089,文化长城,1.6506,163.5769,2.5901,104.2431,0.5648,478.0453
1328,002289,宇顺电子,1.6343,165.2083,2.5897,104.2592,0.7147,377.7809
1329,601218,吉鑫科技,1.5307,176.3899,2.589,104.2874,0.46799999999999997,576.9231
1330,600651,飞乐音响,1.954,138.1781,2.5878,104.3357,0.9336,289.2031
1331,002160,常铝股份,3.9803,67.8341,2.5878,104.3357,1.1001,245.4322
1332,600096,云天化,9.91,27.2452,2.5874,104.3519,1.2932,208.7844
1333,000010,美丽生态,7.7998,34.6163,2.5826,104.5458,0.8753,308.4657
1334,601886,江河集团,1.0273,262.8249,2.5772,104.7649,0.6195,435.8354
1335,300158,振东制药,2.8086,96.1333,2.5768,104.7811,1.0689,252.5961
1336,300449,汉邦高科,0.7919,340.9521,2.5642,105.296,0.4018,671.9761
1337,300131,英唐智控,2.0313,132.9198,2.5636,105.3206,0.7466,361.6394
1338,300227,光韵达,1.6613,162.5233,2.553,105.7579,0.6819,395.9525
1339,002224,三力士,7.9681,33.8851,2.5518,105.8077,0.6757,399.5856
1340,000978,桂林旅游,1.0643,253.6879,2.5507,105.8533,0.5903,457.3945
1341,002468,申通快递,3.5392,76.2884,2.5493,105.9114,1.0091,267.5652
1342,603021,山东华鹏,3.1804,84.895,2.5489,105.928,1.1546,233.8472
