,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,year,quanter
304,600650,锦江投资,28.1078,12.8078,16.4571,21.8751,1.9473,184.8714,2015,4
305,600180,瑞茂通,11.8782,30.3076,16.3877,21.9677,1.0874,331.0649,2015,4
306,600890,中房股份,,,16.3106,22.0715,0.0987,3647.4164,2015,4
307,002742,三圣股份,1.9763,182.1586,16.259,22.1416,1.1924,301.9121,2015,4
308,300350,华鹏飞,2.5406,141.6988,16.2243,22.1889,1.1283,319.0641,2015,4
309,600578,京能电力,8.7003,41.3779,16.2043,22.2163,2.0411,176.3755,2015,4
310,002505,大康农业,85.0942,4.2306,16.0767,22.3927,0.6628,543.1503,2015,4
311,300465,高伟达,3.4833,103.3503,16.0726,22.3984,1.4084,255.6092,2015,4
312,000990,诚志股份,4.1643,86.4491,16.069000000000003,22.4034,1.6632,216.4502,2015,4
313,000536,华映科技,2.2387,160.8076,16.0164,22.476999999999997,0.8136,442.4779,2015,4
314,603709,中源家居,20.0798,17.9285,15.7795,22.8144,3.43,104.9563,2015,4
315,600726,华电能源,6.9369,51.8964,15.7471,22.8614,2.1863,164.6618,2015,4
316,000985,大庆华科,440.0399,0.8181,15.73,22.8862,5.3138,67.7481,2015,4
317,000012,南玻A,19.2701,18.6818,15.7198,22.9011,4.2066,85.5798,2015,4
318,002171,楚江新材,25.8631,13.9194,15.4944,23.2342,5.388,66.8151,2015,4
319,600886,国投电力,11.683,30.814,15.4364,23.3215,2.4963,144.2134,2015,4
320,600104,上汽集团,26.4399,13.6158,15.4148,23.3542,2.6091,137.9786,2015,4
321,000829,天音控股,48.0613,7.4904,15.3804,23.4064,4.338,82.9876,2015,4
322,600483,福能股份,9.5387,37.741,15.3145,23.5071,2.4282,148.25799999999998,2015,4
323,000501,鄂武商A,1749.8387,0.2057,15.3002,23.5291,4.2342,85.022,2015,4
324,603869,北部湾旅,28.311,12.7159,15.2135,23.6632,1.626,221.4022,2015,4
325,002203,海亮股份,14.272,25.2242,15.193,23.6951,2.8876,124.671,2015,4
326,600729,重庆百货,352.9402,1.02,15.1238,23.8035,3.7575,95.8084,2015,4
327,600011,华能国际,9.0538,39.7623,15.0963,23.8469,3.7648,95.6226,2015,4
328,600157,永泰能源,2.6123,137.8096,15.0114,23.9818,0.7362,488.9976,2015,4
329,002796,世嘉科技,7.0189,51.2901,14.9931,24.011,2.3106,155.8037,2015,4
330,601633,长城汽车,108.0408,3.3321,14.9835,24.0264,2.0066,179.408,2015,4
331,002063,远光软件,2.4354,147.8197,14.9812,24.0301,0.6077,592.3976,2015,4
332,603030,全筑股份,2.0422,176.2805,14.9564,24.07,1.2776,281.7783,2015,4
333,002852,道道全,942.4902,0.382,14.95,24.0803,3.6777,97.8873,2015,4
334,002819,东方中科,8.283999999999999,43.4573,14.8983,24.1638,1.9964,180.3246,2015,4
335,002091,江苏国泰,7.8842,45.6609,14.7502,24.4064,2.7802,129.4871,2015,4
336,601808,中海油服,3.4076,105.6462,14.7041,24.483,0.9248,389.2734,2015,4
337,600026,中远海能,7.6861,46.8378,14.7035,24.484,1.9776,182.0388,2015,4
338,002610,爱康科技,2.4695,145.7785,14.6588,24.5586,0.9023,398.9804,2015,4
339,000899,赣能股份,9.094,39.5865,14.509,24.8122,3.2662,110.2198,2015,4
340,600166,福田汽车,7.4742,48.1657,14.4774,24.8663,2.4352,147.8318,2015,4
341,000876,新希望,149.8168,2.4029,14.4298,24.9484,5.9407,60.5989,2015,4
342,002548,金新农,16.2518,22.1514,14.4289,24.9499,2.8527,126.1962,2015,4
343,000020,深华发A,4.4917,80.1478,14.4108,24.9813,0.5404,666.1732,2015,4
344,600037,歌华有线,12.8361,28.0459,14.3552,25.078000000000003,0.4117,874.4231,2015,4
345,603626,科森科技,2.4872,144.7411,14.3199,25.1398,1.8964,189.8334,2015,4
346,000418,小天鹅A,14.9869,24.021,14.2801,25.2099,1.1648,309.0659,2015,4
347,000677,恒天海龙,16.4227,21.9209,14.1405,25.4588,3.9705,90.6687,2015,4
348,600637,东方明珠,13.175,27.3245,14.1392,25.4611,1.6097,223.6442,2015,4
349,600130,波导股份,19.8503,18.1357,14.1366,25.4658,1.8779,191.7035,2015,4
350,300413,快乐购,75.1694,4.7892,14.0918,25.5468,1.6294,220.9402,2015,4
351,603458,勘设股份,1.3175,273.2448,14.0851,25.5589,0.7742,464.9961,2015,4
352,600098,广州发展,12.2435,29.4034,14.082,25.5646,2.5964,138.6535,2015,4
353,002858,力盛赛车,2.9841,120.6394,14.0306,25.6582,1.5505,232.1832,2015,4
354,002567,唐人神,129.1434,2.7876,13.9686,25.7721,6.0312,59.6896,2015,4
355,600167,联美控股,69.6532,5.1685,13.9203,25.8615,0.4952,726.9789999999999,2015,4
356,002682,龙洲股份,6.4237,56.0425,13.8531,25.987,1.3992,257.2899,2015,4
357,000957,中通客车,3.1603,113.9132,13.7215,26.2362,1.699,211.8893,2015,4
358,002033,丽江旅游,48.8963,7.3625,13.7147,26.2492,0.5713,630.1418,2015,4
359,000685,中山公用,20.898000000000003,17.2265,13.6863,26.3037,0.6764,532.2295,2015,4
360,603886,元祖股份,48.0464,7.4928,13.6041,26.4626,3.2471,110.8682,2015,4
361,600138,中青旅,8.0427,44.7611,13.5713,26.5266,2.9394,122.47399999999999,2015,4
362,002878,元隆雅图,2.9564,121.7697,13.57,26.5291,1.7581,204.7665,2015,4
363,600678,四川金顶,4.1064,87.66799999999999,13.5186,26.63,1.0857,331.5833,2015,4
364,603363,傲农生物,18.6573,19.2954,13.4414,26.7829,6.145,58.5842,2015,4
365,002368,太极股份,2.7102,132.8315,13.3681,26.9298,1.34,268.6567,2015,4
366,600623,华谊集团,24.7375,14.5528,13.3624,26.9413,3.7545,95.8849,2015,4
367,603938,三孚股份,20.8018,17.3062,13.297,27.0738,3.9081,92.1164,2015,4
368,600667,太极实业,18.2876,19.6855,13.2715,27.1258,1.8712,192.3899,2015,4
369,603499,翔港科技,3.3975,105.9603,13.2638,27.1415,2.0501,175.6012,2015,4
370,000510,金路集团,119.0202,3.0247,13.2598,27.1497,3.4895,103.1666,2015,4
371,600712,南宁百货,647.29,0.5562,13.2452,27.1797,4.2233,85.2414,2015,4
372,600896,*ST海投,7.351,48.9729,13.2373,27.1959,1.5197,236.8889,2015,4
373,600287,江苏舜天,18.2162,19.7626,13.1996,27.2736,2.2308,161.3771,2015,4
374,002493,荣盛石化,114.6232,3.1407,13.1906,27.2922,2.9414,122.3907,2015,4
375,600362,江西铜业,18.0778,19.9139,13.1701,27.3346,2.9988,120.04799999999999,2015,4
376,300562,乐心医疗,10.2767,35.0307,13.107000000000001,27.4662,2.8112,128.0592,2015,4
377,300025,华星创业,1.0274,350.3991,13.0882,27.5057,0.7984,450.9018,2015,4
378,000523,广州浪奇,6.8235,52.7588,13.0602,27.5647,3.1684,113.62200000000001,2015,4
379,002276,万马股份,3.4269,105.0512,13.0174,27.6553,1.8319,196.5173,2015,4
380,300603,立昂技术,1.4298,251.7835,13.0077,27.6759,0.8595,418.8482,2015,4
381,600228,ST昌九,29.4131,12.2394,12.9718,27.7525,2.6093,137.968,2015,4
382,002756,永兴特钢,40.2669,8.9403,12.9588,27.7804,1.8439,195.2384,2015,4
383,600740,山西焦化,4.7111,76.4153,12.953,27.7928,0.7120000000000001,505.61800000000005,2015,4
384,603078,江化微,2.2335,161.18200000000002,12.9143,27.8761,1.1542,311.9043,2015,4
385,002311,海大集团,48.5935,7.4084,12.885,27.9395,6.65,54.1353,2015,4
386,600706,曲江文旅,2.7728,129.8327,12.869000000000002,27.9742,1.6414,219.325,2015,4
387,000938,紫光股份,9.6416,37.3382,12.8523,28.0106,3.8277,94.0513,2015,4
388,000868,安凯客车,3.3704,106.8122,12.8466,28.023000000000003,1.0026,359.0664,2015,4
389,600023,浙能电力,7.5556,47.6468,12.7964,28.1329,1.7142,210.0105,2015,4
390,600546,山煤国际,6.2068,58.0009,12.7364,28.2654,1.5171,237.2948,2015,4
391,300088,长信科技,7.0718,50.9064,12.7304,28.2788,2.1115,170.4949,2015,4
392,600577,精达股份,5.8927,61.0925,12.7263,28.2879,2.338,153.9778,2015,4
393,002841,视源股份,2903.3849,0.124,12.6995,28.3476,4.6494,77.4293,2015,4
394,000598,兴蓉环境,6.6884,53.8245,12.6851,28.3798,0.9982,360.6492,2015,4
395,002620,瑞和股份,1.7894,201.1848,12.6701,28.4134,1.1059999999999999,325.4973,2015,4
396,600618,氯碱化工,21.2442,16.9458,12.5966,28.5791,3.9563,90.9941,2015,4
397,600438,通威股份,35.2972,10.1991,12.5737,28.6312,5.0334,71.5222,2015,4
398,300262,巴安水务,3.2306,111.4344,12.5652,28.6506,0.7508,479.4885,2015,4
399,600057,厦门象屿,24.6478,14.6058,12.5467,28.6928,3.3688,106.863,2015,4
400,000935,四川双马,7.3522,48.9649,12.5445,28.6978,2.3248,154.852,2015,4
401,600831,广电网络,21.6074,16.660999999999998,12.5283,28.7349,2.728,131.9648,2015,4
402,002636,金安国纪,4.3549,82.6655,12.5254,28.7416,1.5265,235.8336,2015,4
403,300388,国祯环保,2.3419,153.7213,12.5156,28.7641,1.0758,334.6347,2015,4
404,600635,大众公用,15.1505,23.7616,12.4747,28.8584,1.6901,213.0051,2015,4
405,002110,三钢闽光,2231.2929,0.1613,12.4636,28.8841,4.6472,77.46600000000001,2015,4
406,000785,武汉中商,127.0697,2.8331,12.427999999999999,28.9668,4.6621,77.2184,2015,4
407,600754,锦江股份,21.1627,17.0111,12.4196,28.9864,1.1794,305.24,2015,4
408,000826,启迪桑德,2.4473,147.1009,12.4101,29.0086,1.2064,298.4085,2015,4
409,601872,招商轮船,7.7232,46.6128,12.3677,29.1081,0.9259,388.8109,2015,4
410,600976,健民集团,6.9986,51.4389,12.3468,29.1574,1.9016,189.3143,2015,4
411,000529,广弘控股,93.0741,3.8679,12.3332,29.1895,2.1758,165.4564,2015,4
412,601918,新集能源,8.1871,43.9716,12.2815,29.3124,1.5668,229.7677,2015,4
413,600713,南京医药,4.4808,80.3428,12.2774,29.3222,2.3193,155.2192,2015,4
414,300343,联创互联,3.0737,117.1227,12.2697,29.3406,1.6935,212.5775,2015,4
415,600126,杭钢股份,,,12.2318,29.4315,1.9387,185.6914,2015,4
416,300550,和仁科技,2.0002,179.982,12.2248,29.4483,0.9818,366.6735,2015,4
417,600996,贵广网络,15.4383,23.3186,12.2136,29.4753,3.4206,105.2447,2015,4
418,000539,粤电力A,10.1566,35.4449,12.2115,29.4804,2.3209,155.1122,2015,4
419,603879,永悦科技,4.5322,79.4316,12.1941,29.5225,2.5102,143.4149,2015,4
420,600297,广汇汽车,104.7184,3.4378,12.1788,29.5596,3.9264,91.68700000000001,2015,4
421,300120,经纬电材,5.5107,65.3275,12.1437,29.645,1.5508,232.1383,2015,4
422,600987,航民股份,16.3263,22.0503,12.13,29.6785,1.4044,256.3372,2015,4
423,600868,梅雁吉祥,8.6651,41.54600000000001,12.1258,29.6888,1.0467,343.9381,2015,4
424,300042,朗科科技,16.7385,21.5073,12.1137,29.7184,0.6663,540.2972,2015,4
425,000966,长源电力,9.5675,37.6274,12.0751,29.8134,4.968,72.4638,2015,4
426,603787,新日股份,38.605,9.3252,11.897,30.2597,3.5884,100.3233,2015,4
427,600688,上海石化,49.684,7.2458,11.8884,30.2816,9.1539,39.3275,2015,4
428,300104,乐视网,4.9566,72.6304,11.8698,30.3291,2.0504,175.5755,2015,4
429,600255,梦舟股份,12.2635,29.3554,11.8608,30.3521,2.5719,139.9743,2015,4
430,002377,国创高新,2.3222,155.0254,11.8593,30.3559,1.0386,346.6205,2015,4
431,603711,香飘飘,96.8927,3.7155,11.8509,30.3774,1.6791,214.4006,2015,4
432,600792,云煤能源,15.3636,23.432,11.8263,30.4406,2.0709,173.8375,2015,4
433,600827,百联股份,133.113,2.7045,11.8209,30.4545,2.8009,128.5301,2015,4
434,600022,山东钢铁,47.6323,7.5579,11.8136,30.4734,2.6923,133.7147,2015,4
435,600787,中储股份,16.669,21.596999999999998,11.8035,30.4994,2.1532,167.19299999999998,2015,4
436,300332,天壕环境,4.8826,73.7312,11.7721,30.5808,1.5826,227.4738,2015,4
437,600758,红阳能源,9.113999999999999,39.4997,11.7675,30.5927,1.5318,235.0176,2015,4
438,600186,莲花健康,4.3106,83.5151,11.7502,30.6378,1.7003,211.7273,2015,4
439,603181,皇马科技,6.0915,59.0987,11.7395,30.6657,1.9053,188.9466,2015,4
440,002572,索菲亚,48.1019,7.4841,11.7108,30.7409,2.154,167.1309,2015,4
441,603722,阿科力,21.7834,16.5263,11.6631,30.8666,3.8762,92.8745,2015,4
442,002647,民盛金科,9.8288,36.6271,11.6563,30.8846,2.3571,152.73,2015,4
443,600203,福日电子,6.6229,54.3569,11.6386,30.9316,2.5234,142.6647,2015,4
444,002831,裕同科技,2.7147,132.6113,11.6384,30.9321,1.7129,210.1699,2015,4
445,600293,三峡新材,12.6543,28.4488,11.6134,30.9987,1.2183,295.4937,2015,4
446,603259,药明康德,3.9429,91.3034,11.6001,31.0342,0.8789,409.6029,2015,4
447,002504,弘高创意,1.2936,278.2931,11.5759,31.0991,1.0278,350.2627,2015,4
448,000416,民生控股,52.395,6.8709,11.5377,31.2021,0.1961,1835.7981,2015,4
449,600973,宝胜股份,3.9163,91.9235,11.5145,31.2649,1.9531,184.3224,2015,4
450,600628,新世界,17.0778,21.08,11.5016,31.3,2.6806,134.2983,2015,4
451,000612,焦作万方,140.6952,2.5587,11.4198,31.5242,2.3419,153.7213,2015,4
452,000151,中成股份,15.6092,23.0633,11.4057,31.5632,0.5018,717.4173,2015,4
453,600829,人民同泰,7.5008,47.9949,11.3895,31.6081,3.1418,114.584,2015,4
454,001896,豫能控股,7.8108,46.09,11.386,31.6178,1.4808,243.1118,2015,4
455,600338,西藏珠峰,16.7807,21.4532,11.3664,31.6723,4.1101,87.5891,2015,4
456,603928,兴业股份,2.8185,127.7275,11.3292,31.7763,1.6672,215.9309,2015,4
457,601216,君正集团,67.0943,5.3656,11.3182,31.8072,1.0538,341.6208,2015,4
458,002801,微光股份,5.4161,66.4685,11.3125,31.8232,1.331,270.4733,2015,4
459,600981,汇鸿集团,12.1356,29.6648,11.2303,32.0561,3.0306,118.7884,2015,4
460,300196,长海股份,6.2715,57.4025,11.2262,32.0678,2.4184,148.8587,2015,4
461,002137,麦达数字,2.2779,158.0403,11.2131,32.1053,1.0652,337.9647,2015,4
462,603920,世运电路,5.2504,68.5662,11.1701,32.2289,2.191,164.3085,2015,4
463,002172,澳洋科技,23.3791,15.3984,11.1642,32.2459,3.7778,95.2936,2015,4
464,603002,宏昌电子,2.9167,123.4272,11.1624,32.2511,0.7613,472.8753,2015,4
465,601991,大唐发电,7.349,48.9863,11.1563,32.2688,2.7581,130.5246,2015,4
466,603897,长城科技,8.9663,40.1503,11.1447,32.3023,3.8753,92.896,2015,4
467,002186,全聚德,38.4711,9.3577,11.1384,32.3206,2.1313,168.91099999999997,2015,4
468,000049,德赛电池,5.2623,68.4112,11.136,32.3276,2.2713,158.4995,2015,4
469,601127,小康股份,38.0386,9.4641,11.123,32.3654,1.6655,216.1513,2015,4
470,002788,鹭燕医药,3.8753,92.896,11.0937,32.4509,2.26,159.292,2015,4
471,002501,利源精制,30.4075,11.8392,11.093,32.4529,1.2663,284.2928,2015,4
472,000731,四川美丰,26.9132,13.3763,11.045,32.5939,2.2379,160.8651,2015,4
473,000723,美锦能源,4.4217,81.4166,11.0302,32.6377,1.5013,239.7922,2015,4
474,300452,山河药辅,13.0104,27.6702,11.0188,32.6714,1.2487,288.2998,2015,4
475,600979,广安爱众,13.5982,26.4741,11.0129,32.6889,1.7423,206.6234,2015,4
476,600382,广东明珠,5.2292,68.8442,10.992,32.7511,0.1762,2043.1328,2015,4
477,002802,洪汇新材,9.2014,39.1245,10.978,32.7929,1.9312,186.4126,2015,4
478,002155,湖南黄金,33.4238,10.7708,10.9746,32.803000000000004,3.6087,99.7589,2015,4
479,002419,天虹股份,387.9736,0.9279,10.9427,32.8986,2.1959,163.9419,2015,4
480,603968,醋化股份,8.9847,40.0681,10.9328,32.9284,1.6004,224.9438,2015,4
481,600160,巨化股份,30.1035,11.9587,10.925,32.9519,3.2507,110.7454,2015,4
482,002732,燕塘乳业,44.2846,8.1292,10.8711,33.1153,1.9719,182.565,2015,4
483,600508,上海能源,7.2059,49.9591,10.8661,33.1306,2.2518,159.8721,2015,4
484,601238,广汽集团,32.8372,10.9632,10.8189,33.2751,1.0701,336.4172,2015,4
485,603978,深圳新星,4.7891,75.1707,10.8043,33.3201,2.2885,157.3083,2015,4
486,002128,露天煤业,3.6254,99.2994,10.8039,33.3213,1.4653,245.6835,2015,4
487,000720,*ST新能,6.4789,55.565,10.8037,33.3219,3.3360000000000003,107.9137,2015,4
488,000752,西藏发展,,,10.7803,33.3942,0.4375,822.8571,2015,4
489,600500,中化国际,15.8389,22.7289,10.7699,33.4265,3.1043,115.9682,2015,4
490,000789,万年青,9.9124,36.3181,10.7549,33.4731,1.8564,193.9237,2015,4
491,600273,嘉化能源,8.9292,40.3172,10.7168,33.5921,1.9597,183.7016,2015,4
492,300015,爱尔眼科,17.961,20.0434,10.7098,33.6141,2.3157,155.4606,2015,4
493,000550,江铃汽车,22.8618,15.7468,10.698,33.6511,1.8798,191.5097,2015,4
494,002751,易尚展示,2.5538,140.9664,10.6963,33.6565,1.1027,326.4714,2015,4
495,002295,精艺股份,13.9282,25.8468,10.6836,33.6965,3.3521,107.3954,2015,4
496,002109,兴化股份,11.68,30.8219,10.6759,33.7208,2.3398,153.8593,2015,4
497,001696,宗申动力,7.9494,45.2864,10.6221,33.8916,1.058,340.2647,2015,4
498,000662,天夏智慧,3.6264,99.272,10.6103,33.9293,1.0766,334.38599999999997,2015,4
499,000065,北方国际,6.3949,56.2949,10.5758,34.04,0.8668,415.3207,2015,4
500,601233,桐昆股份,115.5209,3.1163,10.5545,34.1087,4.5223,79.6055,2015,4
501,600959,江苏有线,18.9212,19.0263,10.5449,34.1397,1.0106,356.224,2015,4
502,600307,酒钢宏兴,75.8532,4.746,10.5362,34.1679,3.6778,97.8846,2015,4
503,300478,杭州高新,3.5818,100.5081,10.5311,34.1845,1.5048,239.2344,2015,4
504,000610,西安旅游,47.0863,7.6455,10.4446,34.4676,1.6514,217.9969,2015,4
505,603026,石大胜华,24.0069,14.9957,10.3943,34.6344,5.0954,70.652,2015,4
506,600722,金牛化工,70.6122,5.0983,10.3706,34.7135,0.6726,535.2364,2015,4
507,300657,弘信电子,3.1889,112.8916,10.3695,34.7172,1.8526,194.3215,2015,4
508,300423,鲁亿通,1.2822,280.7674,10.3569,34.7594,0.7296,493.4211,2015,4
509,300208,恒顺众昇,3.116,115.5327,10.3252,34.8662,1.5155,237.5454,2015,4
510,600213,亚星客车,1.4002,257.1061,10.3149,34.900999999999996,0.9703,371.0193,2015,4
511,600742,一汽富维,13.3353,26.996,10.312000000000001,34.9108,3.3122,108.6891,2015,4
512,000767,漳泽电力,6.468,55.6586,10.2812,35.0154,1.5025,239.6007,2015,4
513,002054,德美化工,7.7408,46.5068,10.2634,35.0761,2.2897,157.2258,2015,4
514,300214,日科化学,5.79,62.1762,10.2171,35.235,1.6337,220.3587,2015,4
515,002444,巨星科技,5.2637,68.393,10.186,35.3426,0.997,361.0832,2015,4
516,601666,平煤股份,10.0487,35.8255,10.1468,35.4792,1.2104,297.4223,2015,4
517,002809,红墙股份,1.9935,180.5869,10.1403,35.5019,1.1487,313.3978,2015,4
518,603737,三棵树,11.0037,32.7163,10.1194,35.5752,3.8645,93.1556,2015,4
519,600511,国药股份,5.3412,67.4006,10.1033,35.6319,2.4837,144.945,2015,4
520,600794,保税科技,16.051,22.4285,10.0971,35.6538,0.4357,826.2566,2015,4
521,600179,安通控股,5.1963,69.2801,10.0753,35.7309,1.6332,220.4262,2015,4
522,300369,绿盟科技,1.8978,189.6933,10.072000000000001,35.7427,0.6992,514.8741,2015,4
523,600101,明星电力,118.46799999999999,3.0388,10.0596,35.7867,3.2791,109.7862,2015,4
524,002157,正邦科技,50.8762,7.0760000000000005,10.0538,35.8074,4.9641,72.5207,2015,4
525,000630,铜陵有色,58.2199,6.1835,10.0478,35.8287,3.6202,99.44200000000001,2015,4
526,300677,英科医疗,6.9009,52.1671,10.0252,35.9095,3.0449,118.2305,2015,4
527,002589,瑞康医药,2.5368,141.9111,10.0005,35.9982,1.5598,230.7988,2015,4
528,300128,锦富技术,4.2735,84.2401,10.0003,35.9989,1.919,187.5977,2015,4
529,601101,昊华能源,13.902999999999999,25.8937,9.9988,36.0043,2.234,161.1459,2015,4
530,600459,贵研铂业,23.2711,15.4698,9.9866,36.0483,3.6486,98.66799999999999,2015,4
531,300082,奥克股份,4.9284,73.046,9.9788,36.0765,1.3472,267.2209,2015,4
532,000895,双汇发展,342.3835,1.0515,9.9689,36.1123,5.1238,70.2604,2015,4
533,600277,亿利洁能,10.4791,34.3541,9.9682,36.1148,1.307,275.4399,2015,4
534,000968,蓝焰控股,4.7313,76.089,9.9584,36.1504,0.5182,694.7125,2015,4
535,002713,东易日盛,20.0108,17.9903,9.9568,36.1562,1.7012,211.6153,2015,4
536,000937,冀中能源,2.778,129.5896,9.9534,36.1685,0.8875,405.6338,2015,4
537,601016,节能风电,2.775,129.7297,9.9264,36.2669,0.4804,749.3755,2015,4
538,002618,丹邦科技,1.7421,206.6471,9.9192,36.2932,0.5125,702.439,2015,4
539,002413,雷科防务,6.5586,54.8898,9.9169,36.3017,1.4897,241.6594,2015,4
540,603378,亚士创能,4.7619,75.6001,9.9079,36.3346,2.1134,170.3416,2015,4
541,000411,英特集团,6.0709,59.2993,9.897,36.3747,3.0419,118.3471,2015,4
542,300253,卫宁健康,1.6199,222.2359,9.8875,36.4096,0.8611,418.0699,2015,4
543,000028,国药一致,3.9467,91.2154,9.8742,36.4586,2.3415,153.7476,2015,4
544,300070,碧水源,2.4878,144.7062,9.8732,36.4623,0.7789,462.1903,2015,4
545,600691,阳煤化工,14.4867,24.8504,9.8706,36.4719,1.5296,235.3556,2015,4
546,002085,万丰奥威,6.9789,51.5841,9.8401,36.585,2.4507,146.8968,2015,4
547,300366,创意信息,1.9547,184.1715,9.8109,36.6939,0.8998,400.0889,2015,4
548,000635,英力特,1271.1709,0.2832,9.7901,36.7718,2.855,126.0946,2015,4
549,600081,东风科技,4.6698,77.0911,9.7851,36.7906,1.8858,190.9004,2015,4
550,600073,上海梅林,18.2806,19.692999999999998,9.7533,36.9106,2.8947,124.3652,2015,4
551,002037,久联发展,1.4998,240.032,9.7321,36.991,0.7684,468.506,2015,4
552,600810,神马股份,12.630999999999998,28.5013,9.7242,37.021,2.4219999999999997,148.6375,2015,4
553,300292,吴通控股,5.2215,68.9457,9.7184,37.0431,1.7656,203.8967,2015,4
554,600757,长江传媒,27.8039,12.9478,9.6524,37.2964,1.9651,183.1968,2015,4
555,600313,农发种业,11.7258,30.7015,9.6491,37.3092,2.0626,174.537,2015,4
556,603789,星光农机,56.9376,6.3227,9.6482,37.3127,0.8472,424.9292,2015,4
557,600306,商业城,310.1237,1.1608,9.6371,37.3556,1.9157,187.9209,2015,4
558,603801,志邦股份,15.3612,23.4357,9.6116,37.4547,2.2297,161.4567,2015,4
559,000721,西安饮食,37.1093,9.7011,9.6077,37.4699,1.2153,296.2232,2015,4
560,600279,重庆港九,12.1517,29.6255,9.5965,37.5137,1.3043,276.0101,2015,4
561,603113,金能科技,10.4314,34.5112,9.5603,37.6557,3.9253,91.7127,2015,4
562,600028,中国石化,27.4758,13.1024,9.5455,37.7141,5.8303,61.7464,2015,4
563,601888,中国国旅,23.3487,15.4184,9.535,37.7556,1.8702,192.4928,2015,4
564,002568,百润股份,42.7323,8.4245,9.5224,37.8056,3.4081,105.6307,2015,4
565,600769,祥龙电业,15.2382,23.6248,9.512,37.8469,0.2646,1360.5442,2015,4
566,300689,澄天伟业,3.2994,109.1107,9.4703,38.0136,1.8638,193.1538,2015,4
567,002365,永安药业,7.6773,46.8915,9.4672,38.025999999999996,1.1315,318.1617,2015,4
568,600768,宁波富邦,28.5269,12.6197,9.4672,38.025999999999996,2.2721,158.4437,2015,4
569,600674,川投能源,3.0984,116.189,9.4667,38.028,1.0295,349.6843,2015,4
570,000100,TCL集团,7.8582,45.812,9.4607,38.0522,1.9149,187.9994,2015,4
