,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips,year,quanter
897,300517,海波重科,14.05,12.05,26.1279,45.288999999999994,0.5897,375.7413,4.8924,2015,4
898,300039,上海凯宝,14.04,20.17,82.0629,281.6485,0.3378,1395.7886,1.6742,2015,4
899,600310,桂东电力,14.03,10.46,15.1824,375.9135,0.4541,3590.6038,4.3376,2015,4
900,002333,罗普斯金,14.02,19.08,9.397,206.1272,0.8202,1080.1674,4.2982,2015,4
901,002822,中装建设,14.01,5.91,17.1342,153.8112,0.6836,2598.806,11.5502,2015,4
902,601799,星宇股份,14.0,11.89,23.4565,293.4846,1.2246,2467.5183,10.2963,2015,4
903,300683,海特生物,13.98,12.26,95.1435,83.3465,1.0752,679.4066,8.7646,2015,4
904,603033,三维股份,13.97,11.9,26.7327,91.012,1.3384,764.5016,11.2426,2015,4
905,300296,利亚德,13.96,16.35,41.751999999999995,330.7891,0.4512,2022.6251,2.7589,2015,4
906,600131,岷江水电,13.96,13.53,19.8906,126.6513,0.2512,935.9334,1.8565,2015,4
907,000028,国药一致,13.96,2.92,7.7755,761.3123,2.0994,25993.1393,71.6791,2015,4
908,000728,国元证券,13.96,48.22,63.2821,2784.2291,1.4175,5773.3821,2.9394,2015,4
909,600517,置信电气,13.93,6.95,18.1992,443.5761,0.327,6376.9589,4.7021,2015,4
910,300146,汤臣倍健,13.93,28.04,66.2755,635.4961,0.8729,2266.0429999999997,3.1126,2015,4
911,601838,成都银行,13.93,31.43,37.0443,2816.19,0.8662,8958.755,2.7556,2015,4
912,002127,南极电商,13.93,44.14,72.4611,171.8194,0.3848,389.2291,0.8718,2015,4
913,002882,金龙羽,13.92,5.69,15.9313,95.5648,0.2769,1678.0176,4.8638,2015,4
914,603555,贵人鸟,13.91,16.85,45.2006,331.837,0.5404,1969.0220000000002,3.2068,2015,4
915,600309,万华化学,13.91,8.25,30.1267,1609.7436,0.7444,19492.3829,9.0145,2015,4
916,002824,和胜股份,13.87,7.31,20.4482,51.4261,0.5714,703.2465,7.8138,2015,4
917,600270,外运发展,13.87,23.21,8.8327,1010.2903,1.1157,4352.7954,4.8071,2015,4
918,603663,三祥新材,13.85,11.93,28.3236,33.0964,0.3289,277.272,2.7561,2015,4
919,600884,杉杉股份,13.85,15.45,21.6562,664.8138,1.6181,4302.2994,10.4714,2015,4
920,002470,金正大,13.84,6.26,16.0714,1112.0474,0.7093,17748.0284,11.3217,2015,4
921,000910,大亚圣象,13.84,4.14,28.982,317.8973,0.6026,7676.7019,14.5529,2015,4
922,300019,硅宝科技,13.84,14.73,32.8894,89.2992,0.2735,606.1564,1.857,2015,4
923,600153,建发股份,13.83,2.06,9.6416,2641.3504,0.9316,128088.5617,45.1779,2015,4
924,000915,山大华特,13.83,12.36,62.2966,152.4561,0.8457,1232.9663,6.8401,2015,4
925,603726,朗迪集团,13.82,8.48,26.641,61.3929,0.8642,723.6767,10.1868,2015,4
926,002091,江苏国泰,13.82,3.29,13.4172,240.0245,0.6667,7292.9968,20.2583,2015,4
927,300610,晨化股份,13.8,8.46,23.3658,46.8612,0.6248,553.5531,7.3807,2015,4
928,002047,宝鹰股份,13.8,4.89,17.3912,335.4155,0.2655,6853.6613,5.426,2015,4
929,300295,三六五网,13.79,19.69,94.2835,126.3437,0.6578,641.4603,3.3398,2015,4
930,600686,金龙汽车,13.79,1.99,17.1457,535.2005,0.882,26834.9013,44.2281,2015,4
931,002798,帝欧家居,13.78,13.8,31.8486,53.4219,0.8246,386.9328,5.9732,2015,4
932,002828,贝肯能源,13.77,8.93,22.1895,65.2229,0.742,729.941,8.3042,2015,4
933,002706,良信电器,13.73,12.35,36.8642,125.1355,1.0856,1013.0492,8.7894,2015,4
934,603286,日盈电子,13.71,12.56,38.0871,29.737,0.4501,236.7346,3.5837,2015,4
935,603338,浙江鼎力,13.71,26.24,40.9967,125.7342,0.7737,479.1512,2.9486,2015,4
936,601366,利群股份,13.7,3.19,19.1785,338.165,0.494,10587.8758,15.468,2015,4
937,300271,华宇软件,13.7,15.42,43.4843,208.4571,0.65,1351.6699,4.215,2015,4
938,603197,保隆科技,13.7,4.9,33.3844,68.0131,0.7744,1387.5425,15.7997,2015,4
939,300725,药石科技,13.68,14.64,61.1329,19.9345,0.3986,136.1308,2.7226,2015,4
940,603628,清源股份,13.68,11.11,27.7442,66.3285,0.32299999999999995,596.7299,2.9059,2015,4
941,603031,安德利,13.68,3.13,20.8735,45.6907,0.7615,1456.9136,24.2818,2015,4
942,603559,中通国脉,13.66,9.92,21.9043,40.5951,0.615,409.0022,6.197,2015,4
943,000685,中山公用,13.65,120.65,40.0323,1484.4297,1.0063,1230.2723,0.8340000000000001,2015,4
944,300467,迅游科技,13.64,34.54,71.1681,59.3648,0.371,171.8679,1.0741,2015,4
945,300604,长川科技,13.64,24.52,62.6371,24.9129,0.4359,101.5662,1.7773,2015,4
946,603388,元成股份,13.63,11.01,29.7236,48.8575,0.6514,443.5251,5.9136,2015,4
947,000539,粤电力A,13.62,12.58,29.816999999999997,3237.7333,0.6166,25723.8108,4.8995,2015,4
948,002777,久远银海,13.62,12.72,43.1275,57.2227,0.7152,449.8179,5.6227,2015,4
949,300726,宏达电子,13.61,18.99,76.39,74.9561,0.2082,394.5617,1.0959999999999999,2015,4
950,000869,张裕A,13.61,22.15,67.4711,1030.0739,1.5027,4649.7224,6.7833,2015,4
951,002035,华帝股份,13.6,5.58,38.5647,207.7243,0.5788,3719.7823,10.3655,2015,4
952,002664,长鹰信质,13.6,13.4,26.1316,202.1892,0.5054,1508.3249,3.7706,2015,4
953,603139,康惠制药,13.59,16.37,57.4229,62.2052,0.8303,379.7851,5.0698,2015,4
954,600609,金杯汽车,13.59,0.77,16.7647,35.7468,0.0327,4638.1243,4.2447,2015,4
955,300115,长盈精密,13.56,11.56,28.2233,449.7702,0.8029999999999999,3888.8005,6.9431,2015,4
956,603006,联明股份,13.55,14.29,26.4124,97.7328,1.0342,683.6352,7.2346,2015,4
957,603200,上海洗霸,13.55,17.33,45.0661,42.3253,0.7655,244.1083,4.415,2015,4
958,603289,泰瑞机器,13.54,13.2,34.0222,53.4883,0.3495,405.1723,2.6481,2015,4
959,002789,建艺集团,13.54,4.29,14.4826,79.5652,1.3064,1853.4683,30.4346,2015,4
960,000001,平安银行,13.53,22.73,30.0479,21865.0,1.528,96163.0,6.7206,2015,4
961,002252,上海莱士,13.53,71.64,61.3818,1442.4143,0.5233,2013.3216,0.7304,2015,4
962,600196,复星医药,13.53,19.51,49.9705,2460.0936,1.0631,12608.6483,5.4486,2015,4
963,000750,国海证券,13.52,36.15,49.1364,1792.9235,0.6379,4959.1572,1.7645,2015,4
964,300586,美联新材,13.5,11.88,23.7279,41.1683,0.5717,346.5297,4.8129,2015,4
965,600312,平高电气,13.49,14.17,29.741999999999997,826.7563,0.7268,5830.5962,5.1258,2015,4
966,603678,火炬电子,13.48,14.15,28.2849,153.5218,0.9226,1084.3223,6.5163,2015,4
967,002896,中大力德,13.48,10.16,31.2568,30.5244,0.5087,300.2468,5.0041,2015,4
968,300669,沪宁股份,13.48,9.58,31.7279,23.9792,0.3797,250.0455,3.9595,2015,4
969,601801,皖新传媒,13.46,11.74,21.7779,772.7662,0.8491,6581.3424,7.2322,2015,4
970,601888,中国国旅,13.46,7.07,24.4336,1505.8949,1.5425,21291.8782,21.8101,2015,4
971,300171,东富龙,13.46,24.85,44.3806,386.6853,0.6091,1555.5561,2.4505,2015,4
972,001965,招商公路,13.45,112.21,54.2119,3097.5393,0.5508,2760.3797,0.4908,2015,4
973,601009,南京银行,13.45,30.66,39.3272,7000.576,2.0798,22830.482000000004,6.7827,2015,4
974,603856,东宏股份,13.45,8.83,27.5197,100.1144,0.6768,1132.9762,7.6597,2015,4
975,601311,骆驼股份,13.43,11.33,20.7767,609.4897,0.7156,5376.9778,6.3137,2015,4
976,002003,伟星股份,13.42,13.21,40.4948,247.5818,0.6071,1873.719,4.595,2015,4
977,002531,天顺风能,13.42,14.11,28.2015,303.2166,0.3684,2148.6125,2.6107,2015,4
978,002065,东华软件,13.42,20.28,33.4971,1141.8784,0.7298,5629.4166,3.5980000000000003,2015,4
979,300563,神宇股份,13.41,12.32,25.6537,32.4862,0.5414,263.659,4.3943,2015,4
980,002518,科士达,13.41,15.29,33.9931,233.4159,0.7859999999999999,1526.4831,5.1408,2015,4
981,600645,中源协和,13.41,29.38,65.3951,208.3531,0.5394,708.9949,1.8355,2015,4
982,300716,国立科技,13.4,8.88,21.2151,46.5055,0.5813,523.4096,6.5426,2015,4
983,603655,朗博科技,13.4,23.98,53.2142,34.1413,0.4294,142.3403,1.7904,2015,4
984,603669,灵康药业,13.37,27.18,60.0197,149.6943,0.5757,550.6449,2.1178,2015,4
985,000151,中成股份,13.34,11.1,19.472,134.5865,0.4547,1212.4348,4.0963,2015,4
986,603716,塞力斯,13.34,11.6,35.352,61.4593,1.6088,529.6597,13.8654,2015,4
987,002172,澳洋科技,13.33,3.56,13.7741,135.8623,0.1955,3808.7786,5.4811,2015,4
988,300678,中科信息,13.31,15.1,27.4603,40.5765,0.541,268.6998,3.5826,2015,4
989,002241,歌尔股份,13.3,9.16,24.8966,1251.1421,0.8196,13656.0258,8.9462,2015,4
990,300481,濮阳惠成,13.29,16.41,31.5508,57.4896,0.7186,350.2129,4.3776,2015,4
991,601601,中国太保,13.29,7.17,9.7815,17728.0,1.9563,247202.0,27.2789,2015,4
992,002700,新疆浩源,13.25,26.23,44.0422,110.8444,0.2623,422.4259,0.9999,2015,4
993,600068,葛洲坝,13.25,3.26,14.0141,2683.05,0.5826,82274.9324,17.8672,2015,4
994,601611,中国核建,13.24,1.94,11.5698,797.5316,0.3797,40970.022000000004,19.5095,2015,4
995,601688,华泰证券,13.24,40.73,54.3375,10696.8709,1.4933,26261.9399,3.6664,2015,4
996,600438,通威股份,13.24,2.35,13.3783,331.1381,0.4052,14079.2465,17.2305,2015,4
997,002215,诺普信,13.24,10.44,44.5059,230.8626,0.2524,2209.7449,2.4165,2015,4
998,300289,利德曼,13.24,23.06,57.7683,157.2196,0.3696,681.6758,1.6028,2015,4
999,300233,金城医药,13.22,14.5,35.2656,170.9773,0.6752,1178.5603,4.6546,2015,4
1000,603997,继峰股份,13.22,16.82,36.1721,176.3646,0.4199,1048.0683,2.4954,2015,4
1001,002635,安洁科技,13.22,16.32,33.6668,307.0449,0.7896,1880.4305,4.8358,2015,4
1002,601818,光大银行,13.21,31.69,42.1215,29528.0,0.6325,93159.0,1.9957,2015,4
1003,603019,中科曙光,13.2,4.83,20.0488,176.8933,0.5896,3662.1139,12.207,2015,4
1004,601858,中国科传,13.18,15.74,29.8734,252.4516,0.3825,1603.1384,2.4289,2015,4
1005,600499,科达洁能,13.17,15.06,22.7516,541.3176,0.767,3593.6843,5.0921,2015,4
1006,300090,盛运环保,13.17,45.09,30.2456,739.6577,0.6984,1640.325,1.5489,2015,4
1007,603976,正川股份,13.17,12.65,27.2175,60.699,0.7493,479.6836,5.922000000000001,2015,4
1008,300591,万里马,13.11,5.54,29.1202,32.0688,0.1781,578.1581,3.2119,2015,4
1009,300412,迦南科技,13.09,23.66,51.302,51.4543,0.4379,217.4184,1.8506,2015,4
1010,601988,中国银行,13.09,36.01,48.5696,170845.0,0.5803,474321.0,1.6112,2015,4
1011,603987,康德莱,13.09,8.9,30.8383,94.5495,0.5995,1061.4129,6.731,2015,4
1012,600004,白云机场,13.09,22.29,40.1008,1253.0911,1.0896,5619.7354,4.8867,2015,4
1013,603558,健盛集团,13.08,14.18,30.6017,101.3563,0.3378,714.7065,2.3823,2015,4
1014,300560,中富通,13.08,12.14,31.8328,34.7122,0.66,285.8062,5.4346,2015,4
1015,603989,艾华集团,13.07,17.25,34.6848,225.8023,0.7526,1308.5,4.3616,2015,4
1016,300371,汇中股份,13.04,31.6,60.2645,67.1579,0.5596,212.4991,1.7708,2015,4
1017,603698,航天工程,13.04,19.09,36.5283,295.9644,0.7178,1550.2119,3.7599,2015,4
1018,600804,鹏博士,13.03,9.04,59.1667,716.5747,0.5116,7925.9413,5.6595,2015,4
1019,002050,三花智控,13.01,9.82,28.5082,605.4069,0.3449,6160.8177,3.5101,2015,4
1020,002739,万达电影,13.01,14.82,34.555,1185.8271,1.0587,8000.7338,7.1435,2015,4
1021,603721,中广天择,13.01,13.19,28.2621,38.095,0.5079,288.7458,3.8499,2015,4
1022,300025,华星创业,13.0,8.46,28.6424,108.4939,0.5063,1281.4572,5.9807,2015,4
1023,600021,上海电力,12.99,7.83,25.9148,1332.4426,0.6227,17006.3439,7.9478,2015,4
1024,603335,迪生力,12.99,5.13,30.1115,37.8245,0.19899999999999998,736.9247,3.8785,2015,4
1025,600606,绿地控股,12.97,3.32,14.7564,6886.4267,0.5659,207256.5948,17.0327,2015,4
1026,603667,五洲新春,12.97,9.05,25.019000000000002,85.1046,0.5606,939.7412,6.1906,2015,4
1027,300611,美力科技,12.96,16.08,39.1596,47.8732,0.7134,297.7061,4.4364,2015,4
1028,601998,中信银行,12.95,28.35,37.6459,41158.0,0.8796,145134.0,3.1019,2015,4
1029,300426,唐德影视,12.94,20.9,35.9899,112.3501,0.7021,537.4672,3.3591,2015,4
1030,601689,拓普集团,12.94,13.58,28.8079,408.5449,0.6294,3007.2119,4.6328,2015,4
1031,000711,京蓝科技,12.93,52.19,57.1664,37.6261,0.2338,72.0883,0.44799999999999995,2015,4
1032,600929,湖南盐业,12.93,9.01,51.0599,203.671,0.2652,2258.8367,2.9421,2015,4
1033,600115,东方航空,12.92,4.83,17.7934,4541.0,0.3455,93844.0,7.1417,2015,4
1034,000029,深深房A,12.91,13.91,35.7655,301.1298,0.2976,2163.3656,2.1384,2015,4
1035,603768,常青股份,12.91,6.78,23.7024,77.1732,0.5043,1136.8881,7.4306,2015,4
1036,300393,中来股份,12.9,14.67,32.2899,107.6899,0.9012,734.0352,6.143,2015,4
1037,600557,康缘药业,12.89,12.84,74.6912,362.3363,0.7053,2820.4463,5.4903,2015,4
1038,002561,徐家汇,12.87,12.68,30.7073,253.1325,0.6088,1995.6809,4.8,2015,4
1039,300447,全信股份,12.87,28.56,59.0238,71.7719,0.8859999999999999,251.2635,3.102,2015,4
1040,300539,横河模具,12.87,7.1,20.5685,26.5514,0.3726,373.48,5.2418,2015,4
1041,000581,威孚高科,12.86,26.39,23.4498,1515.3883,1.5019,5741.6437,5.6907,2015,4
1042,300632,光莆股份,12.85,11.93,31.9882,31.1147,0.3582,260.757,3.0023,2015,4
1043,002816,和科达,12.82,10.75,35.4541,39.504,0.5267,367.4623,4.8994,2015,4
1044,603767,中马传动,12.81,10.97,27.0845,99.6157,0.9055,907.5204,8.2501,2015,4
1045,300365,恒华科技,12.81,20.58,44.2468,80.6666,0.4589,391.7859,2.2291,2015,4
1046,300377,赢时胜,12.76,23.35,81.4951,58.418,0.5277,250.1052,2.2593,2015,4
1047,300342,天银机电,12.76,20.53,38.4907,109.6029,0.5479999999999999,533.7733,2.6688,2015,4
1048,002557,洽洽食品,12.75,10.99,32.5379,363.9418,0.7178,3311.3726,6.5313,2015,4
1049,603225,新凤鸣,12.75,2.07,6.0094,304.4839,1.2766,14640.0794,61.3839,2015,4
1050,000690,宝新能源,12.73,18.02,35.2349,644.3154,0.3731,3574.1144,2.07,2015,4
1051,002221,东华能源,12.73,2.39,5.7768,411.139,0.5938,17195.9816,24.8372,2015,4
1052,600261,阳光照明,12.72,8.72,25.2123,371.6494,0.2559,4257.9244,2.9322,2015,4
1053,603825,华扬联众,12.7,1.5,12.3023,77.923,0.6493,5181.0336,43.1752,2015,4
1054,600422,昆药集团,12.7,8.56,34.4989,420.8508,1.0672,4915.6859,12.4654,2015,4
1055,002858,力盛赛车,12.69,11.24,34.7666,24.7095,0.5217,219.7292,4.6395,2015,4
1056,300011,鼎汉技术,12.69,22.96,42.925,262.8513,0.4987,1144.5776,2.1717,2015,4
1057,603025,大豪科技,12.69,29.8,51.0524,185.3175,0.4145,621.727,1.3908,2015,4
1058,300513,恒泰实达,12.68,9.54,29.6612,38.9373,0.6819,407.746,7.1409,2015,4
1059,000543,皖能电力,12.67,10.22,22.954,1154.8208,0.645,11297.726999999999,6.3101,2015,4
1060,300204,舒泰神,12.67,16.91,94.5725,211.0772,0.6218,1247.8918,3.6766,2015,4
1061,603843,正平股份,12.66,3.67,11.8387,88.3921,0.2943,2407.7936,8.0178,2015,4
1062,300367,东方网力,12.65,24.44,56.2932,248.5018,0.7708,1016.7826,3.1541,2015,4
1063,603861,白云电器,12.65,13.62,29.5944,172.1621,0.4782,1263.8775,3.5107,2015,4
1064,300012,华测检测,12.64,14.02,53.9478,180.5747,0.4712,1287.8354,3.3606,2015,4
1065,002810,山东赫达,12.64,9.94,26.1969,49.2852,0.6885,495.6577,6.9245,2015,4
1066,603042,华脉科技,12.63,5.41,25.8732,47.4853,0.4655,876.2741,8.5909,2015,4
1067,002019,亿帆医药,12.61,14.8,40.3915,360.5735,0.8188,2434.9298,5.5299,2015,4
1068,300592,华凯创意,12.61,7.65,29.6556,36.8687,0.4017,481.501,5.2461,2015,4
1069,600900,长江电力,12.61,47.52,59.5757,11519.9764,0.6981,24239.0727,1.469,2015,4
1070,603538,美诺华,12.6,12.89,32.9384,77.0202,0.8557,597.1662,6.6351,2015,4
1071,300463,迈克生物,12.58,23.56,56.9647,251.0436,1.3496,1065.1689999999999,5.7267,2015,4
1072,002022,科华生物,12.58,18.22,42.1526,210.6249,0.4109,1155.7833,2.2548,2015,4
1073,300427,红相股份,12.57,23.23,50.1386,70.9379,0.8,305.2546,3.4425,2015,4
1074,600548,深高速,12.55,45.39,50.9221,1552.6564,0.7119,3420.5783,1.5685,2015,4
1075,600023,浙能电力,12.54,17.57,26.0781,6976.4759,0.5129,39687.9338,2.918,2015,4
1076,002842,翔鹭钨业,12.53,7.15,14.8346,52.148,0.6953,728.6454,9.7152,2015,4
1077,600060,海信电器,12.52,4.93,17.0256,1488.7824,1.1377,30189.9868,23.0725,2015,4
1078,300439,美康生物,12.52,23.6,58.7176,161.2675,0.4742,683.1412,2.0091,2015,4
1079,000531,穗恒运A,12.52,20.21,31.8958,450.0767,0.6569,2225.9444,3.2491,2015,4
1080,002737,葵花药业,12.51,10.1,55.5694,306.6,1.0499,3034.7705,10.392999999999999,2015,4
1081,600993,马应龙,12.51,12.51,39.475,223.2561,0.5179,1783.6824,4.1379,2015,4
1082,000796,凯撒旅游,12.5,4.17,19.357,205.7971,0.2562,4934.5017,6.145,2015,4
1083,002002,鸿达兴业,12.49,13.62,30.6308,519.0851,0.534,3809.9826,3.9195,2015,4
1084,300272,开能环保,12.48,16.63,40.3354,76.0126,0.22899999999999998,456.8414,1.3767,2015,4
1085,600684,珠江实业,12.46,8.61,33.2958,286.7907,0.4032,3329.1314,4.6808,2015,4
1086,603939,益丰药房,12.46,6.18,39.2321,175.93599999999998,0.5497,2845.5159,8.8922,2015,4
1087,002501,利源精制,12.45,20.81,35.766999999999996,478.0917,0.5107,2296.7931,2.4538,2015,4
1088,600009,上海机场,12.45,40.27,45.9428,2531.433,1.3136,6285.4003,3.2618,2015,4
1089,601328,交通银行,12.43,34.32,44.2206,66528.0,0.8958,193828.0,2.61,2015,4
1090,000989,九芝堂,12.43,54.04,79.1659,471.0315,0.623,871.5127,1.1528,2015,4
1091,300689,澄天伟业,12.41,11.02,24.4926,27.5318,0.5398,249.8042,4.8981,2015,4
1092,000498,山东路桥,12.41,5.08,16.2072,377.0057,0.3365,7418.6901,6.622999999999999,2015,4
1093,603712,七一二,12.41,11.9,43.1774,180.5137,0.2686,1516.3816,2.2565,2015,4
1094,603260,合盛硅业,12.4,6.9,29.2057,249.4347,0.4157,3614.4671,6.0241,2015,4
1095,300182,捷成股份,12.4,24.11,36.6984,533.0065,0.3761,2210.6147,1.5601,2015,4
1096,603611,诺力股份,12.4,9.32,23.2559,107.197,0.6699,1149.089,7.1818,2015,4
1097,600487,亨通光电,12.4,4.22,20.2338,572.8158,0.4614,13563.2727,10.9269,2015,4
1098,603889,新澳股份,12.39,8.15,19.3078,132.1036,0.8138,1620.8804,9.9863,2015,4
1099,300170,汉得信息,12.37,17.57,40.1125,214.24,0.2585,1218.7981,1.4708,2015,4
1100,002454,松芝股份,12.34,10.33,29.4804,310.1967,0.7337,3000.9772,7.0983,2015,4
1101,300166,东方国信,12.33,24.54,47.044,228.5155,0.4042,931.1091,1.6469999999999998,2015,4
1102,000035,中国天楹,12.33,27.64,49.4771,228.1952,0.3684,825.3991,1.3328,2015,4
1103,600521,华海药业,12.32,12.64,49.2198,442.4724,0.5578,3500.3621,4.4133,2015,4
1104,600085,同仁堂,12.29,8.09,46.0792,875.1795,0.6381,10808.7612,7.8811,2015,4
1105,000700,模塑科技,12.28,9.45,23.5002,296.4082,0.8265,3136.3541,8.746,2015,4
1106,603608,天创时尚,12.28,6.39,56.4454,104.2795,0.4965,1630.6702,7.765,2015,4
1107,600426,华鲁恒升,12.26,10.45,20.4102,904.6494,0.9434,8651.2961,9.0224,2015,4
1108,600897,厦门空港,12.25,25.94,40.5788,369.5232,1.2408,1424.376,4.7828,2015,4
1109,601199,江南水务,12.25,31.48,57.7649,269.506,0.5763,855.8576,1.8303,2015,4
1110,603398,邦宝益智,12.25,21.38,37.9693,66.1734,0.6893,309.4568,3.2235,2015,4
1111,002440,闰土股份,12.24,16.22,32.34,733.7819999999999,0.9566,4521.8275,5.8954,2015,4
1112,600377,宁沪高速,12.24,28.61,49.5943,2506.6294,0.4975,8761.3212,1.7391,2015,4
1113,603638,艾迪精密,12.23,16.37,36.3486,51.8601,0.3928,316.6102,2.3985,2015,4
1114,300386,飞天诚信,12.23,20.13,39.8986,183.5827,0.8782,911.5961,4.3612,2015,4
1115,002732,燕塘乳业,12.22,9.3,36.0209,96.0577,0.6104,1032.4339,6.5613,2015,4
1116,002776,柏堡龙,12.21,19.99,30.1574,121.3327,1.1568,606.6739,5.7844,2015,4
1117,300183,东软载波,12.21,33.44,56.7059,275.9921,0.6088,825.3264,1.8208,2015,4
1118,603777,来伊份,12.2,4.2,46.507,131.5885,0.731,3127.1465,17.373,2015,4
1119,601766,中国中车,12.19,4.88,20.2102,11818.398000000001,0.433,241912.63600000003,8.8649,2015,4
1120,300556,丝路视觉,12.19,9.04,43.8362,31.318,0.3758,346.4297,4.1571,2015,4
1121,600229,城市传媒,12.18,15.16,37.3197,233.3119,0.3323,1538.9044,2.1918,2015,4
1122,300452,山河药辅,12.18,17.09,34.6444,44.273,0.9541,258.9192,5.5801,2015,4
1123,002711,欧浦智网,12.18,9.18,16.3422,162.4399,0.4922,1768.4789,5.3586,2015,4
1124,300479,神思电子,12.18,14.15,31.8226,49.4249,0.6178,349.1949,4.3649,2015,4
1125,000069,华侨城A,12.18,14.39,53.1888,4640.6651,0.631,32236.3295,4.3835,2015,4
1126,600728,佳都科技,12.16,6.38,18.839000000000002,170.3446,0.3408,2667.1664,5.3368,2015,4
1127,603878,武进不锈,12.16,8.4,21.3243,135.803,0.8963,1615.5206,10.6635,2015,4
1128,002872,天圣制药,12.14,10.41,28.9989,191.9779,1.2074,1843.0153,11.5912,2015,4
1129,002270,华明装备,12.13,33.71,64.4899,203.3033,0.4326,602.9198,1.2830000000000001,2015,4
1130,002364,中恒电气,12.12,17.04,41.836000000000006,143.4783,0.2742,841.8297,1.6088,2015,4
1131,002090,金智科技,12.12,10.49,31.6315,130.2962,0.5625,1241.3884,5.3593,2015,4
1132,002800,天顺股份,12.1,6.72,17.2189,32.7291,0.5844,487.0181,8.6967,2015,4
1133,603615,茶花股份,12.1,13.25,31.245,90.1436,0.5007,680.0210000000001,3.7778,2015,4
1134,300403,地尔汉宇,12.08,21.22,38.6384,147.8051,1.103,696.3054,5.1963,2015,4
1135,002462,嘉事堂,12.08,2.1,12.8434,172.9765,0.7207,8199.8319,34.1659,2015,4
1136,000031,中粮地产,12.07,5.34,26.4471,721.8122,0.3979,13499.5427,7.4429,2015,4
1137,002672,东江环保,12.07,14.01,31.5624,332.534,0.3824,2373.3418,2.7299,2015,4
1138,300671,富满电子,12.05,10.13,29.7993,27.7051,0.3645,273.2292,3.5951,2015,4
1139,002705,新宝股份,12.03,4.49,18.430999999999997,283.5218,0.6414,6307.5159,14.2703,2015,4
1140,002705,新宝股份,12.03,4.49,18.430999999999997,283.5218,0.6414,6307.5159,14.2703,2015,4
1141,300054,鼎龙股份,12.02,15.12,33.816,158.8357,0.3546,1049.8364,2.3439,2015,4
1142,300496,中科创达,12.02,18.94,51.5627,116.6094,1.166,615.4633,6.1546,2015,4
1143,603133,碳元科技,12.01,16.44,32.681,54.4956,0.3493,331.3891,2.1242,2015,4
1144,300471,厚普股份,12.01,15.86,43.1279,176.5656,1.1932,1113.1961,7.5232,2015,4
1145,600350,山东高速,12.01,39.65,65.1487,2757.8745,0.5732,6954.6085,1.4455,2015,4
1146,002581,未名医药,12.0,29.15,83.40799999999999,250.2538,0.3793,858.2857,1.3009,2015,4
1147,002203,海亮股份,11.98,3.36,5.8769,456.6903,0.2732,13590.993,8.1314,2015,4
1148,002108,沧州明珠,11.97,9.86,23.9449,214.6328,0.34700000000000003,2175.2582,3.5172,2015,4
1149,601128,常熟银行,11.95,27.66,34.5264,966.0035,0.4828,3491.9046,1.7455,2015,4
1150,603577,汇金通,11.95,10.27,26.276,56.7783,0.6488,552.8196,6.3179,2015,4
1151,603158,腾龙股份,11.94,14.86,31.0051,92.8346,0.8702,624.5258,5.8547,2015,4
1152,300477,合纵科技,11.94,7.82,26.8043,87.4955,0.8087,1117.4489999999998,10.3295,2015,4
