,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
214,002459,天业通联,5.8512,4.9124,50.7343,992.8365,87.9911,12.0089
215,600054,黄山旅游,5.5433,5.4881,163.632,-12531.2406,87.9624,12.0376
216,300613,富瀚微,7.792999999999999,7.4601,542.6356,1682.4994,87.8539,12.1461
217,603016,新宏泰,6.7578,6.0298,302.4644,-2954.1685,87.8441,12.1559
218,600732,ST新梅,3.5422,1.473,117.5097,-5578.3341,87.8332,12.1668
219,300587,天铁股份,6.4379,5.8174,74.3537,-12198.7263,87.8197,12.1803
220,603999,读者传媒,7.1727,6.5094,382.2254,-590.048,87.81200000000001,12.187999999999999
221,600211,西藏药业,3.0732,2.7452,119.3526,678.1510000000001,87.7838,12.2162
222,601616,广电电气,5.4996,5.0488,76.8688,-1131.0738,87.7801,12.2199
223,002824,和胜股份,5.0883,3.7144,42.1223,2242.2224,87.7773,12.2227
224,002883,中设股份,7.3637,7.3637,205.0165,11957.4728,87.7339,12.2661
225,002861,瀛通通讯,6.412000000000001,5.6222,238.5371,1102.526,87.7276,12.2724
226,603656,泰禾光电,7.3478,6.5583,96.155,8397.1329,87.7147,12.2853
227,300206,理邦仪器,5.7033,4.6172,298.0373,256.7319,87.7101,12.2899
228,603838,四通股份,12.6072,9.9408,477.4127,750.4212,87.6847,12.3153
229,002858,力盛赛车,6.0537,5.7009,131.4362,-193891.2225,87.6768,12.3232
230,600633,浙数文化,6.8858,6.8765,161.0231,-5992.5965,87.6477,12.3523
231,002578,闽发铝业,4.9455,3.5856,216.1245,-896.8814,87.6457,12.3543
232,300711,广哈通信,7.9121,6.4553,437.1062,-8395.0243,87.6365,12.3635
233,300026,红日药业,4.3551,3.7357,154.2173,5256.1897,87.6199,12.3801
234,300710,万隆光电,7.5388,6.0851,105.226,3197.7812,87.5622,12.4378
235,002224,三力士,4.6871,3.6068,297.6547,2801.1274,87.5288,12.4712
236,002880,卫光生物,8.3128,4.1032,318.64099999999996,2213.2603,87.5225,12.4775
237,600722,金牛化工,6.0718,6.0599,195.7067,-503.7796,87.5111,12.4889
238,300533,冰川网络,7.7826,7.7826,431.2006,-128.1234,87.4131,12.5869
239,603096,新经典,7.3594,6.1987,109.0238,-16044.732,87.3704,12.6296
240,300590,移为通信,8.1065,7.289,367.5148,1532.2644,87.287,12.713
241,300166,东方国信,4.7933,4.5227,143.0249,-9676.0921,87.26700000000001,12.732999999999999
242,300304,云意电气,5.9381,5.3435,162.9686,-2562.9534,87.1371,12.8629
243,603398,邦宝益智,4.798,4.1696,395.1438,-8730.3459,87.1007,12.8993
244,600563,法拉电子,5.2263,4.4658,100.1376,5569.7245,87.0999,12.9001
245,300429,强力新材,3.6147,2.5258,80.0967,3050.9635,87.03200000000001,12.968
246,300315,掌趣科技,4.0084,4.0084,292.3237,501.2461,87.0159,12.9841
247,300634,彩讯股份,5.2617,5.169,305.5705,-5563.3322,87.0061,12.9939
248,300354,东华测试,6.2419,4.9598,200.2394,-166.2711,86.9944,13.0056
249,002591,恒大高新,3.1318,3.013,83.5041,640.6812,86.9679,13.0321
250,603232,格尔软件,6.2113,5.9662,97.0381,-3996.4985,86.9473,13.0527
251,603566,普莱柯,5.5765,5.2324,127.5627,-3491.1089,86.911,13.089
252,002749,国光股份,7.0227,5.996,504.2873,-4977.3842,86.8799,13.1201
253,600161,天坛生物,10.5729,7.2928,641.7881,6138.2021,86.8661,13.1339
254,300637,扬帆新材,5.466,4.4857,228.5046,2046.6154,86.8468,13.1532
255,002808,苏州恒久,5.4856,4.3326,248.577,626.0235,86.8452,13.1548
256,300151,昌红科技,5.0129,4.2012,178.5223,619.9973,86.8174,13.1826
257,600191,华资实业,1.2848,1.2415,26.5469,110.5968,86.8166,13.1834
258,300453,三鑫医疗,3.2017,2.2673,104.9807,12281.8329,86.7678,13.2322
259,000655,*ST金岭,3.3208,2.8095,39.3328,-6131.018,86.764,13.235999999999999
260,002141,贤丰控股,3.1593,2.6564,32.8053,231.6177,86.7613,13.2387
261,300211,亿通科技,4.8327,4.5136,161.2151,-76.8793,86.6929,13.3071
262,000635,英力特,3.1689,2.673,71.1869,-2868.6679999999997,86.68299999999999,13.317
263,300615,欣天科技,5.5566,5.1001,343.7615,3263.9208,86.6625,13.3375
264,600750,江中药业,5.9625,5.3734,219.6034,-4580.4304,86.661,13.339
265,300103,达刚路机,6.7076,6.0574,327.5174,-510.7448,86.6551,13.3449
266,300193,佳士科技,6.5961,6.1543,256.5608,-422.5732,86.6521,13.3479
267,300673,佩蒂股份,5.6743,4.9997,158.6971,1092.2989,86.6448,13.3552
268,002485,希努尔,5.1106,4.7352,323.841,1411.3466,86.5857,13.4143
269,603859,能科股份,6.9601,6.4571,163.4179,3815.0422,86.5836,13.4164
270,002370,亚太药业,4.7299,4.2987,286.691,-4282.2045,86.5309,13.4691
271,002898,赛隆药业,4.7884,4.5054,382.7556,-4679.4697,86.5063,13.4937
272,300622,博士眼镜,6.4132,5.3838,440.9348,20140.7097,86.4968,13.5032
273,300735,光弘科技,6.1966,6.035,468.2881,-2580.345,86.4773,13.5227
274,300351,永贵电器,4.0305,3.3191,59.5954,18666.1172,86.469,13.530999999999999
275,600311,荣华实业,4.7911,4.0862,384.9614,-5611.7122,86.4399,13.5601
276,002700,新疆浩源,4.1401,4.0069,376.4526,-527.0095,86.4096,13.5904
277,300719,安达维尔,6.7482,6.0413,179.0186,2859.5212,86.389,13.610999999999999
278,000710,贝瑞基因,4.6306,4.1792,172.854,-8205.2014,86.3853,13.6147
279,300448,浩云科技,5.1895,4.4247,231.6421,7506.2248,86.3612,13.6388
280,600059,古越龙山,4.8303,1.7673,73.3476,-7083.6955,86.3361,13.6639
281,002252,上海莱士,10.4519,8.7127,208.7531,2933.6715,86.3354,13.6646
282,603980,吉华集团,5.4474,4.3534,151.9854,4759.5623,86.3338,13.6662
283,002667,鞍重股份,6.3136,5.2056,102.0846,-745.4019,86.32700000000001,13.673
284,002658,雪迪龙,6.715,5.4605,230.0075,-3066.2046,86.3126,13.6874
285,002346,柘中股份,3.1860000000000004,2.8835,8.4374,118797.3903,86.3021,13.6979
286,300643,万通智控,5.5664,4.8618,234.99900000000002,1092.1825,86.2703,13.7297
287,300609,汇纳科技,6.7206,6.4248,283.8768,-2589.9817,86.2692,13.7308
288,002646,青青稞酒,3.6699,1.7139,96.8817,-311.2686,86.2659,13.7341
289,002609,捷顺科技,6.7186,6.3481,524.9792,-417.9412,86.2351,13.7649
290,300687,赛意信息,7.0141,7.0141,186.9331,-5419.0132,86.2185,13.7815
291,603909,合诚股份,5.4905,5.4334,81.4016,-7910.0694,86.1872,13.8128
292,603037,凯众股份,5.8125,4.6664,285.1456,-3208.0786,86.1769,13.8231
293,002859,洁美科技,4.3427,3.648,128.5243,1059.9478,86.1496,13.8504
294,300649,杭州园林,3.7794,3.7794,142.9264,3708.6799,86.1395,13.8605
295,300236,上海新阳,4.3347,3.8763,174.2651,-4399.7061,86.1359,13.8641
296,002406,远东传动,4.5696,3.9522,167.7826,-9145.1874,86.1269,13.8731
297,600543,莫高股份,3.1033,2.5385,169.1308,98468.6792,86.0855,13.9145
298,300683,海特生物,6.8436,6.7558,272.9743,-1925.2464,86.0839,13.9161
299,300445,康斯特,6.2149,5.6642,476.1546,3951.2509999999997,86.0418,13.9582
300,300077,国民技术,5.898,5.4132,136.49200000000002,7499.4598,86.0229,13.9771
301,300406,九强生物,7.4413,6.7478,403.6039,-4625.2951,86.0206,13.9794
302,002104,恒宝股份,4.9987,4.4265,125.0461,2276.3765,86.0142,13.9858
303,603077,和邦生物,2.7154,1.9084,63.9485,1149.0112,86.0104,13.9896
304,603133,碳元科技,5.3972,4.7277,115.3853,1787.4155,85.9952,14.0048
305,300474,景嘉微,5.9683,5.3337,256.9561,-3355.2406,85.9945,14.0055
306,300455,康拓红外,8.0465,6.5888,321.945,-22083.3486,85.9319,14.0681
307,002680,长生生物,6.1178,5.7124,46.5974,890579.7202,85.9296,14.0704
308,603638,艾迪精密,3.133,1.6918,56.707,3810.4603,85.9016,14.0984
309,300086,康芝药业,5.3145,4.9083,44.5226,4905.832,85.8984,14.1016
310,300705,九典制药,6.4877,5.2884,373.2678,43353.1955,85.8363,14.1637
311,300341,麦迪电气,5.4583,4.2596,292.5121,-7449.1324,85.825,14.175
312,603080,新疆火炬,4.1783,3.9028,339.4046,-38583.2493,85.8205,14.1795
313,603199,九华旅游,1.9916,1.9491,27.3313,88033.5619,85.7773,14.2227
314,300447,全信股份,3.8001,2.7588,105.6842,2925.4986,85.708,14.292
315,002380,科远股份,5.9452,5.5391,169.6685,-655.6060000000001,85.7056,14.2944
316,002801,微光股份,6.4802,6.0656,93.7456,3978.5317,85.6422,14.3578
317,603727,博迈科,5.6901,5.4784,190.1714,-46.0913,85.5746,14.4254
318,002724,海洋王,5.3856,4.9332,165.3492,-1311.854,85.5411,14.4589
319,000089,深圳机场,2.0097,2.0069,138.8446,-1738.6555,85.5395,14.4605
320,002198,嘉应制药,4.0652,3.3735,89.5106,-12795.883999999998,85.5353,14.4647
321,002917,金奥博,7.1445,6.5127,489.2671,-1769.3762,85.4364,14.5636
322,600370,三房巷,5.6144,4.8172,409.2593,-1490.4085,85.4336,14.5664
323,300144,宋城演艺,1.8316,1.8283,115.9859,11331.8721,85.4146,14.5854
324,603496,恒为科技,5.9245,4.2507,225.7382,-19134.8709,85.3816,14.6184
325,300375,鹏翎股份,5.8948,4.5034,278.6883,-3608.1786,85.3339,14.6661
326,600097,开创国际,4.3238,2.9635,215.2727,510.6047,85.3252,14.6748
327,603456,九洲药业,3.2785,1.9488,98.9744,783.5354,85.3057,14.6943
328,000802,北京文化,5.0849,4.2010000000000005,168.9075,-1483.2398,85.2639,14.7361
329,600721,百花村,2.0674,0.9973,49.0722,-24282.2641,85.2548,14.7452
330,603110,东方材料,5.3645,4.7693,207.563,1944.5007,85.2419,14.7581
331,002767,先锋电子,6.3815,5.9214,32.3892,-707.6221,85.228,14.772
332,000893,*ST东凌,1.8552,1.7406,143.5413,75872.7518,85.2064,14.7936
333,002756,永兴特钢,4.6885,3.9974,72.5809,18756.1068,85.1474,14.8526
334,002365,永安药业,3.3797,3.0032,61.8949,1324.5722,85.1112,14.8888
335,300507,苏奥传感,5.6846,5.0942,267.2086,-2792.375,85.0921,14.9079
336,002838,道恩股份,6.0414,4.6789,74.8117,6498.3073,85.0503,14.9497
337,600652,游久游戏,1.9364,1.9364,34.3657,-6290.026999999999,85.0488,14.9512
338,600616,金枫酒业,5.5979,2.6553,104.1763,-4276.9423,84.9691,15.0309
339,002138,顺络电子,2.6875,2.1,63.3397,1311.6754,84.9504,15.0496
340,002633,申科股份,4.5192,3.7054,103.7229,-990.2827,84.939,15.061
341,300606,金太阳,4.5531,3.8233,83.4317,-15154.4306,84.9333,15.0667
342,002195,二三四五,5.2055,5.2055,339.8734,-1099.4365,84.8947,15.1053
343,600538,国发股份,4.9044,4.6681,157.7662,164.3251,84.8634,15.1366
344,002629,仁智股份,4.877,4.6434,19.2596,204.7928,84.8229,15.1771
345,002595,豪迈科技,3.8452,2.9163,88.7563,1780.6631,84.7843,15.2157
346,300620,光库科技,8.6074,7.8546,315.5947,1511.5724,84.7712,15.2288
347,603078,江化微,7.7826,7.5249,199.8646,5990.6521,84.7484,15.2516
348,603005,晶方科技,4.1211,3.8207,284.5585,-7830.956,84.73299999999999,15.267000000000001
349,000576,广东甘化,5.9404,5.4367,111.5936,-3058.3414,84.729,15.270999999999999
350,603063,禾望电气,6.9159,6.4123,174.3072,6555.1603,84.6922,15.3078
351,300641,正丹股份,4.8909,4.3769,170.4304,997.6721,84.6666,15.3334
352,600099,林海股份,4.4021,3.4055,203.2399,-30.4951,84.664,15.335999999999999
353,002213,特尔佳,5.1541,4.6664,83.4041,-704.4217,84.6348,15.3652
354,603393,新天然气,5.3988,5.3164,337.9216,-4784.253,84.5675,15.4325
355,000541,佛山照明,4.356,3.3443,77.2756,8054.6154,84.56299999999999,15.437000000000001
356,002041,登海种业,5.627000000000001,4.1996,43.46,-4731.557,84.5572,15.4428
357,600568,中珠医疗,5.904,4.574,236.1304,-678.0,84.5211,15.4789
358,603258,电魂网络,4.7098,4.7098,109.9866,-1217.0296,84.5157,15.4843
359,603099,长白山,1.6321,1.5545,65.964,-3837.7368,84.5074,15.4926
360,603558,健盛集团,2.5034,1.7584,60.0163,851.5277,84.4929,15.5071
361,603813,原尚股份,3.1831,3.1783,68.0446,2708.2383,84.469,15.530999999999999
362,002605,姚记扑克,2.6324,1.8754,86.17,-2173.923,84.4352,15.5648
363,603648,畅联股份,4.6622,4.643,124.2297,-1904.796,84.4276,15.5724
364,600400,红豆股份,3.4528,3.1772,172.1024,3898.5103,84.4233,15.5767
365,002695,煌上煌,4.8428,3.2349,280.7456,-6967.521,84.4118,15.5882
366,603676,卫信康,4.4675,4.2098,49.7191,-3614.9223,84.4009,15.5991
367,000408,藏格控股,3.1326,2.7880000000000003,72.2386,3054.0182,84.3793,15.6207
368,300259,新天科技,4.657,4.1551,91.9054,-2843.0578,84.35600000000001,15.644
369,002748,世龙实业,3.2214,2.924,121.3659,4242.636,84.3283,15.6717
370,300583,赛托生物,4.3580000000000005,3.6702,101.4234,1332.9962,84.3219,15.6781
371,002530,金财互联,3.4093,3.1324,100.4282,-2668.8078,84.3083,15.6917
372,601333,广深铁路,1.1729,1.1088,24.5599,-11440.9948,84.2998,15.7002
373,300386,飞天诚信,8.3468,6.457999999999999,275.7597,14576.1075,84.2977,15.7023
374,002778,高科石化,4.3485,3.0269999999999997,73.6894,1053.2748,84.2741,15.7259
375,300229,拓尔思,3.1652,2.8104,84.5845,3455.9499,84.1897,15.8103
376,002247,帝龙文化,2.4930000000000003,2.362,64.407,42307.5606,84.1776,15.8224
377,002058,威尔泰,5.8326,4.5711,186.3232,-1834.9324,84.1239,15.8761
378,300200,高盟新材,2.7213,2.3069,55.185,1048.2006,84.1102,15.8898
379,002833,弘亚数控,5.3046,4.6694,15.194,-44133.7437,84.0797,15.9203
380,300204,舒泰神,5.2292,5.1221,115.2425,-4208.4517,84.0541,15.9459
381,002223,鱼跃医疗,4.982,4.2145,249.1497,6185.3474,84.0429,15.9571
382,600160,巨化股份,3.2601,2.7954,96.2033,2679.0053,84.0385,15.9615
383,002900,哈三联,5.0969999999999995,4.543,133.0182,7624.9242,84.0275,15.9725
384,002892,科力尔,4.7874,3.7767,89.0051,1160.4149,83.99799999999999,16.002
385,002063,远光软件,5.3911,5.2959,305.8522,-1677.2093,83.9754,16.0246
386,300467,迅游科技,1.1124,1.1124,55.8111,1861.7989,83.9681,16.0319
387,000045,深纺织A,5.7604,5.207000000000001,233.96400000000003,-172.4971,83.9664,16.0336
388,002108,沧州明珠,3.9824,3.4262,62.0215,5795.0096,83.9624,16.0376
389,300610,晨化股份,5.6999,4.9214,166.2228,-16740.3799,83.9463,16.0537
390,300146,汤臣倍健,4.4472,3.9847,290.9107,-1814.4473,83.9432,16.0568
391,000563,陕国投A,1.1761,1.1761,21.1692,--,83.9432,16.0568
392,000886,海南高速,4.7976,3.675,97.4269,-950.5028,83.9258,16.0742
393,002484,江海股份,4.6081,4.0526,106.9888,1480.581,83.9244,16.0756
394,002113,天润数娱,2.381,2.381,118.3739,-1143.3916,83.9129,16.0871
395,002793,东音股份,3.4128,2.1274,89.9443,1139.9244,83.8984,16.1016
396,603181,皇马科技,3.58,3.0753,36.2135,652.2845,83.8874,16.1126
397,603188,亚邦股份,2.915,1.9524,58.6077,3423.9652,83.8563,16.1437
398,600090,同济堂,4.6966,4.2279,124.0961,5679.729,83.8315,16.1685
399,300488,恒锋工具,3.5034,2.8625,31.9321,10224.8864,83.8282,16.1718
400,603889,新澳股份,4.0059,2.3122,134.8055,3223.677,83.7979,16.2021
401,002619,艾格拉斯,2.2131,2.2131,140.5579,2010.7587,83.7933,16.2067
402,300041,回天新材,4.1247,3.4147,143.7578,13199.8233,83.7787,16.2213
403,603937,丽岛新材,5.4448,4.7151,77.6506,3855.3138,83.762,16.238
404,300598,诚迈科技,7.6227,7.5669,409.2338,-6637.2937,83.7352,16.2648
405,300154,瑞凌股份,6.1676,5.7655,416.8557,1440.6867,83.7197,16.2803
406,603987,康德莱,3.1724,2.2781,142.5881,2544.0917,83.7027,16.2973
407,601188,龙江交通,2.6745,1.5117,128.6215,-4222.3517,83.68700000000001,16.313
408,000819,岳阳兴长,4.4253,3.9814,366.3648,105.3441,83.6803,16.3197
409,300302,同有科技,3.532,3.0072,180.2814,-971.6053,83.6693,16.3307
410,300329,海伦钢琴,4.3144,3.1923,122.4899,-3177.3898,83.6597,16.3403
411,002393,力生制药,3.5839999999999996,3.1237,255.8047,-1174.4216,83.6417,16.3583
412,002233,塔牌集团,3.2299,2.9255,65.1915,-43366.1449,83.6175,16.3825
413,002254,泰和新材,4.2806,3.6331,214.2096,-7069.0355,83.5866,16.4134
414,300557,理工光科,5.8447,5.1911,211.5198,-1403.3741,83.58,16.42
415,300298,三诺生物,3.1303,2.872,129.9127,26129.3201,83.5707,16.4293
416,300635,达安股份,5.2249,5.2249,151.1332,23989.8177,83.5666,16.4334
417,002890,弘宇股份,4.436,3.3110000000000004,108.8155,3828.0408,83.5647,16.4353
418,603661,恒林股份,5.3295,4.8518,120.11399999999999,868.2797,83.5625,16.4375
419,300600,瑞特股份,4.2634,3.2896,199.1579,-2865.7014,83.53200000000001,16.468
420,000762,西藏矿业,4.2545,3.8407,315.5388,-736.368,83.5241,16.4759
421,002229,鸿博股份,3.6237,3.0713,229.1971,780.2189,83.5176,16.4824
422,002819,东方中科,5.5351,4.9823,173.1488,-6717.026999999999,83.507,16.493
423,300242,明家联合,2.4534,2.4534,35.3078,2370.145,83.5058,16.4942
424,300554,三超新材,4.8694,4.0775,90.9513,-8803.5568,83.4924,16.5076
425,002212,南洋股份,4.1281,3.2579,55.7242,1370.6039,83.477,16.523
426,002516,旷达科技,3.5424,3.2675,114.4677,629.6837,83.4611,16.5389
427,300640,德艺文创,5.9688,5.8221,320.7263,1314.4337,83.4602,16.5398
428,002798,帝欧家居,5.0823,4.4717,287.8617,-1957.5978,83.43,16.57
429,600037,歌华有线,6.3219,6.1406,582.2849,-545.3375,83.4103,16.5897
430,603328,依顿电子,5.0192,4.7232,285.9745,776.2195,83.3501,16.6499
431,002144,宏达高科,2.0368,1.8604,33.2508,2614.1704,83.34200000000001,16.658
432,000650,仁和药业,3.4909,2.8234,197.8769,-3737.3527,83.3242,16.6758
433,300414,中光防雷,5.7309,5.1931,229.3548,-800.7417,83.3113,16.6887
434,002832,比音勒芬,5.2073,4.0003,240.1559,-2246.6812,83.3088,16.6912
435,600207,安彩高科,3.2779,2.7968,71.5786,252.5964,83.3075,16.6925
436,002903,宇环数控,5.655,4.9309,222.9691,-5759.092,83.2994,16.7006
437,300676,华大基因,4.713,4.5426,116.4268,16533.8516,83.296,16.704
438,002137,麦达数字,3.1833,3.0253,76.7518,-684.7377,83.2518,16.7482
439,300580,贝斯特,3.8327,3.1852,7.1817,2949.8006,83.2186,16.7814
440,600062,华润双鹤,3.9533,3.1476,103.223,-10882.5992,83.1601,16.8399
441,600747,ST大控,5.6075,5.5398,61.24100000000001,251.4383,83.154,16.846
442,603607,京华激光,4.6325,3.949,89.9813,-7831.4849,83.14,16.86
443,601566,九牧王,3.2695,2.4165,50.9321,7358.1824,83.1165,16.8835
444,603033,三维股份,4.5435,3.6386,120.4021,1236.756,83.0956,16.9044
445,603277,银都股份,5.2728,4.1463,94.8758,1766.7595,83.0859,16.9141
446,002517,恺英网络,3.0,3.0,123.6647,-16454.7598,83.0857,16.9143
447,300288,朗玛信息,1.5956,1.5648,119.6891,-11669.9064,83.0787,16.9213
448,002706,良信电器,4.0709,3.5135,37.0785,-79222.3888,83.0634,16.9366
449,603856,东宏股份,6.0129,4.7279,51.0482,3473.9505,83.0192,16.9808
450,002871,伟隆股份,4.4585,3.8594,33.5578,2294.7354,82.9877,17.0123
451,002592,八菱科技,2.4787,2.2069,25.9887,-1912.4679,82.9755,17.0245
452,600725,ST云维,18.4989,13.64,305.5669,-662.1443,82.8462,17.1538
453,300079,数码科技,3.8435,3.2717,174.4452,-99.7841,82.8152,17.1848
454,002879,长缆科技,6.0854,5.495,376.1326,-1637.8928,82.74799999999999,17.252
455,603721,中广天择,4.862,4.4232,263.1756,-10891.0064,82.7119,17.2881
456,002882,金龙羽,4.8606,3.5898,46.4896,2477.0806,82.6958,17.3042
457,300189,神农基因,4.3239,3.6857,27.6285,191.9887,82.68799999999999,17.312
458,000970,中科三环,4.4622,2.9465,130.19,798.5395,82.6855,17.3145
459,300038,梅泰诺,2.6885,2.3402,134.1193,1395.8239,82.6698,17.3302
460,300234,开尔新材,3.9038,3.0368,61.4337,465.6505,82.6275,17.3725
461,300515,三德科技,6.2397,5.4682,92.4834,79297.5697,82.5913,17.4087
462,603416,信捷电气,5.1189,4.2047,26.0458,-14874.562,82.5769,17.4231
463,000889,茂业通信,2.4149,2.4054,61.6422,-6016.5445,82.559,17.441
464,002529,海源机械,3.4459,2.0576,89.7044,182.4063,82.5561,17.4439
465,603389,亚振家居,4.3961,3.0234,194.7018,-3571.2140000000004,82.5276,17.4724
466,603239,浙江仙通,4.0865,3.5807,76.3815,-38677.1989,82.5077,17.4923
467,300688,创业黑马,5.7612,5.7612,342.6277,-1972.6857,82.4998,17.5002
468,603819,神力股份,4.7594,3.6175,77.1242,4512.0051,82.4934,17.5066
469,300630,普利制药,4.1861,3.8857,225.4151,-45292.7628,82.4868,17.5132
470,601965,中国汽研,3.8012,3.5561,213.2492,-1206.109,82.486,17.514
471,000976,华铁股份,2.5561,2.2793,73.7587,3354.639,82.4659,17.5341
472,000544,中原环保,2.5644,2.5234,156.0914,1538.7371,82.4638,17.5362
473,600993,马应龙,5.7259,5.1777,255.2498,-18446.9878,82.4621,17.5379
474,002287,奇正藏药,4.582,4.4317,113.5968,44076.898,82.4618,17.5382
475,600114,东睦股份,2.8138,2.2455,74.3042,30361.6522,82.445,17.555
476,002826,易明医药,3.8018,3.5309,207.4017,-31187.7819,82.4405,17.5595
477,300162,雷曼股份,3.0751,2.5323,48.8049,287.3986,82.4396,17.5604
478,300419,浩丰科技,2.7951,1.9584,61.5138,-5943.3089,82.4382,17.5618
479,603578,三星新材,4.3107,3.9178,38.6289,189343.9222,82.4276,17.5724
480,000603,盛达矿业,1.869,1.8041,154.0318,-3916.3103,82.4008,17.5992
481,603978,深圳新星,4.1767,3.8098,156.4995,1980.6381,82.3989,17.6011
482,002776,柏堡龙,4.4717,4.2254,289.8528,3548.2596,82.3833,17.6167
483,002870,香山股份,4.2641,3.4966,39.4776,1453.0278,82.3676,17.6324
484,002191,劲嘉股份,2.526,2.0155,87.9401,7975.1115,82.3595,17.6405
485,000022,深赤湾A,1.3079,1.2832,92.42,3292.4752,82.3405,17.6595
486,002095,生意宝,5.0163,5.0058,361.7609,-98.2227,82.2974,17.7026
487,603788,宁波高发,4.9363,4.5428,53.9405,-37862.5553,82.2876,17.7124
488,002763,汇洁股份,4.4731,2.8845,177.27200000000002,-5277.1887,82.2661,17.7339
489,002750,龙津药业,4.2782,4.0112,63.3562,-4376.1263,82.2104,17.7896
490,300695,兆丰股份,5.204,5.0151,161.8604,2016.7304,82.2051,17.7949
491,000888,峨眉山A,3.4856,3.2784,280.4088,6347.8914,82.2007,17.7993
492,002275,桂林三金,4.2052,3.7766,158.1728,-3491.5976,82.1755,17.8245
493,300321,同大股份,3.1893,2.3367,134.5481,532.9278,82.1594,17.8406
494,002835,同为股份,4.0447,3.0869,181.3951,307.6966,82.1454,17.8546
495,002003,伟星股份,2.7935,2.1987,89.6772,3445.3463,82.1428,17.8572
496,601996,丰林集团,5.7407,4.2295,247.8389,-3668.8684,82.1405,17.8595
497,002746,仙坛股份,3.3971,2.7976,48.8998,-1002.6715,82.1244,17.8756
498,603196,日播时尚,4.9785,3.2898,79.6874,2531.1358,82.1142,17.8858
499,002079,苏州固锝,3.9322,3.2855,178.4637,861.3427,82.0989,17.9011
500,300179,四方达,4.1269,3.4531,149.6139,4057.4364,82.0747,17.9253
501,603038,华立股份,4.1109,3.4537,184.1712,-4213.5247,82.0731,17.9269
502,300560,中富通,4.6445,4.6335,91.0827,4350.9002,82.0699,17.9301
503,600987,航民股份,3.5171,3.2384,85.962,-46866.5901,82.0159,17.9841
504,300390,天华超净,2.49,1.9103,70.3259,525.661,82.0114,17.9886
505,603926,铁流股份,4.604,3.8029,82.3404,3642.3538,81.9807,18.0193
506,000670,盈方微,1.6840000000000002,1.5472,68.6294,-3421.2699,81.9782,18.0218
507,002177,御银股份,2.679,2.2425,59.8501,932.5685,81.9694,18.0306
508,002866,传艺科技,4.3114,3.8675,115.2325,822.0989999999999,81.9638,18.0362
509,300470,日机密封,4.6572,4.0015,192.4334,-4354.504,81.929,18.070999999999998
510,002665,首航节能,4.5129,4.1877,297.1152,4860.7885,81.92299999999999,18.077
511,600055,万东医疗,4.0466,3.6011,182.8699,-711.9074,81.9114,18.0886
512,002561,徐家汇,3.9435,3.8972,191.8462,-5433.2954,81.9061,18.0939
513,600897,厦门空港,1.1979,1.1977,27.468000000000004,-481027.39200000005,81.9022,18.0978
514,603060,国检集团,4.1141,4.0484,176.8428,-12493.582,81.887,18.113
515,603898,好莱客,3.6257,3.5092,107.7435,-15772.3555,81.8788,18.1212
