code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600565,迪马股份,全国地产,重庆,19.13,23.66,24.2,4205002.5,3762856.75,15163.77,246888.34,1.02,0.047,3.13,1.16,20020723,232695.45,0.96,-10.51,50.89,33.23,9.04,100622.0
600793,宜宾纸业,造纸,四川,324.5,1.05,1.05,363532.41,62150.63,196542.66,10537.1,1.0,0.016,1.4,14.93,19970220,-6693.87,-0.64,52.07,103.44,17.83,0.49,10500.0
002809,红墙股份,化工原料,广东,60.94,0.6,1.25,131495.02,117542.72,8326.69,50016.8,4.0,0.11199999999999999,7.79,3.5,20160823,40490.67,3.24,35.67,-20.68,24.51,8.37,20648.0
002734,利民股份,农药化肥,江苏,17.85,1.22,1.65,237935.95,117669.72,74477.43,108805.47,6.61,0.35600000000000004,10.52,2.42,20150127,45083.81,2.74,4.84,15.74,28.74,16.26,14700.0
600277,亿利洁能,综合类,内蒙,27.87,26.74,27.39,2923134.0,1231927.38,757984.13,988631.63,3.61,0.049,5.3,1.03,20000725,157818.36,0.58,44.5,33.09,11.84,3.31,61010.0
300611,美力科技,机械基件,浙江,80.71,0.68,1.79,99300.36,57845.26,29524.45,27514.13,1.54,0.048,3.82,4.05,20170220,20661.75,1.15,13.51,-28.53,31.07,7.81,15930.0
300117,嘉寓股份,装修装饰,北京,72.67,7.14,7.17,582038.44,500008.41,44395.73,14849.19,0.21,0.019,2.07,2.64,20100902,56540.57,0.79,54.06,23.57,15.31,2.57,33400.0
000536,华映科技,元器件,福建,0.0,20.03,27.66,2222381.5,983326.38,773393.13,859451.63,3.11,-0.051,4.44,0.82,19931126,35274.95,0.13,9.13,-356.51,6.83,-12.43,41584.0
300278,华昌达,专用机械,湖北,96.59,2.23,5.45,453366.69,283202.31,51180.85,68838.21,1.26,0.024,3.0,3.04,20111216,40997.19,0.75,-44.66,-66.59,21.56,2.89,19457.0
600110,诺德股份,电气设备,吉林,88.06,11.5,11.5,667166.38,332267.34,184234.47,67884.28,0.59,0.021,1.82,4.01,19971007,18437.7,0.16,-25.26,-32.75,26.58,4.54,95049.0
600305,恒顺醋业,食品,江苏,32.52,6.03,6.03,264329.66,104995.92,93316.65,47033.07,0.78,0.098,3.08,4.15,20010206,67993.43,1.13,8.21,32.96,40.24,14.83,36035.0
002717,岭南股份,建筑施工,广东,36.55,5.31,10.03,1143395.75,712854.56,28275.45,191439.77,1.91,0.087,3.7,3.46,20140219,125457.61,1.25,88.68,83.49,28.9,8.99,23927.0
002806,华锋股份,元器件,广东,407.84,0.56,1.37,67823.78,35466.23,21915.98,3962.88,0.29,0.027000000000000003,2.85,15.75,20160726,19428.03,1.42,14.89,8.52,20.02,3.57,16400.0
002546,新联电子,电气设备,江苏,38.58,7.82,8.34,333400.81,282360.25,28353.28,122161.46,1.46,0.03,3.44,1.33,20110211,70618.42,0.85,25.72,29.07,36.16,20.09,49005.0
300190,维尔利,环境保护,江苏,28.34,3.96,4.52,607993.25,336273.09,42259.31,264442.72,5.85,0.105,8.08,1.47,20110316,51143.89,1.13,11.83,42.43,36.06,14.27,19160.0
000752,西藏发展,啤酒,西藏,270.49,2.64,2.64,127180.57,54959.76,13791.99,2405.95,0.09,0.013000000000000001,3.0,4.58,19970625,43503.84,1.65,-2.39,-8.06,23.38,3.68,32759.0
600356,恒丰纸业,造纸,黑龙江,30.13,2.99,2.99,271037.06,144078.42,83719.03,92567.02,3.1,0.061,7.0,1.05,20010419,69665.06,2.33,7.78,-33.69,24.42,4.8,17256.0
600475,华光股份,专用机械,江苏,11.99,1.4,5.59,1026598.63,598427.75,191855.66,18733.28,0.33,0.268,8.25,1.56,20030721,359767.25,6.43,22.45,2.88,17.35,12.96,20131.0
600684,珠江实业,全国地产,广东,9.2,8.53,8.53,1484908.63,1004315.88,83249.92,8592.11,0.1,0.175,3.57,1.81,19931028,191453.55,2.24,-41.0,29.13,57.18,18.81,50918.0
000601,韶能股份,水力发电,广东,17.24,10.8,10.81,962753.19,175153.72,713390.25,158402.06,1.47,0.094,4.22,1.53,19960830,128409.26,1.19,-10.91,-18.28,22.19,13.6,61793.0
300421,力星股份,机械基件,江苏,32.42,1.21,1.34,149171.91,83393.15,45623.84,89188.4,6.68,0.135,8.89,1.97,20150217,16695.57,1.25,7.25,2.18,26.63,11.07,11247.0
600151,航天机电,半导体,上海,0.0,13.89,14.34,1441482.25,724763.19,395647.72,468947.09,3.27,-0.094,3.9,1.42,19980605,-78618.1,-0.55,39.76,-7.17,13.26,-9.33,118300.0
600516,方大炭素,矿物制品,甘肃,7.42,17.19,17.89,1579945.88,1280554.88,160941.81,229517.13,1.28,1.0590000000000002,6.54,4.81,20020830,739107.44,4.13,408.4,2476.75,83.14,53.79,238626.0
600816,安信信托,多元金融,上海,12.02,29.97,54.69,2633875.0,0.0,882.53,401238.13,0.73,0.193,2.72,3.41,19940128,462059.91,0.84,-2.66,3.51,0.0,66.43,69914.0
300204,舒泰神,生物制药,北京,27.88,4.67,4.77,260249.47,176093.56,23331.53,53460.07,1.12,0.11,4.47,2.91,20110415,83429.63,1.75,-17.17,-18.34,92.25,20.34,18852.0
600458,时代新材,塑料,湖南,49.78,6.61,8.03,1490343.63,931233.0,293814.0,305571.91,3.81,0.042,6.06,1.38,20021219,105180.95,1.31,2.67,61.27,16.44,1.31,52365.0
002033,丽江旅游,旅游景点,云南,24.93,5.49,5.49,270535.38,135660.31,81123.36,55826.8,1.02,0.084,4.31,1.94,20040825,108667.57,1.98,-4.76,-1.62,70.64,33.91,46382.0
600528,中铁工业,建筑施工,四川,18.88,18.38,22.22,3258659.25,2489816.25,397254.91,530259.13,2.39,0.14800000000000002,6.7,1.67,20010528,658017.0,2.96,16.33,17.91,19.3,8.24,131493.0
603809,豪能股份,汽车配件,四川,20.19,0.27,1.07,228613.7,143514.02,73309.88,55211.3,5.18,0.439,14.37,2.46,20171128,82583.2,7.74,0.0,0.0,34.51,18.82,14361.0
000708,大冶特钢,特种钢,湖北,12.72,4.49,4.49,679150.44,416119.38,242043.95,48565.34,1.08,0.20199999999999999,9.17,1.12,19970326,295768.28,6.58,28.56,38.72,12.0,3.01,25528.0
002225,濮耐股份,其他建材,河南,18.83,6.5,8.86,503957.66,375451.75,58084.32,99215.61,1.12,0.062,2.73,1.71,20080425,46735.53,0.53,54.62,58.61,28.17,6.16,42752.0
300042,朗科科技,电脑设备,深圳,54.42,1.12,1.34,95440.65,70850.36,4661.87,60245.71,4.51,0.111,6.89,3.52,20100108,16590.23,1.24,1.2,0.07,12.77,7.18,5723.0
002614,奥佳华,医疗保健,福建,119.76,3.03,5.61,500564.94,346244.84,60465.05,118465.52,2.11,0.051,5.21,4.66,20110909,117765.76,2.1,33.37,50.23,36.39,2.75,15572.0
300307,慈星股份,纺织机械,浙江,19.31,7.93,8.02,533181.5,318447.28,86059.13,192510.41,2.4,0.09699999999999999,5.14,1.46,20120329,117085.3,1.46,12.06,11.77,33.6,20.33,44613.0
600600,青岛啤酒,啤酒,山东,26.54,6.96,13.51,3269860.25,1589740.13,1081916.38,344418.47,2.55,0.494,13.19,3.97,19930827,1147005.88,8.49,3.01,15.16,40.1,9.2,33320.0
600581,八一钢铁,普钢,新疆,12.44,15.33,15.33,1890941.25,400026.25,1437764.63,408675.78,2.67,0.094,2.27,2.06,20020816,-217055.59,-1.42,20.09,-47.12,11.92,4.23,76091.0
002783,凯龙股份,化工原料,湖北,95.44,1.07,2.09,295035.13,119982.8,76363.59,40428.28,1.94,0.049,6.74,2.78,20151209,60748.63,2.91,34.15,-45.09,28.01,3.29,20427.0
300636,同和药业,化学制药,江西,94.23,0.32,0.81,72501.86,38050.32,19478.47,39176.78,4.82,0.075,7.95,3.54,20170331,17730.55,2.18,10.06,-55.49,25.49,8.46,11775.0
600611,大众交通,公共交通,上海,17.8,15.63,23.64,1575669.88,666649.88,190815.61,747.96,0.0,0.066,3.83,1.23,19920807,355393.69,1.5,58.56,-15.75,41.2,19.9,160187.0
300379,东方通,软件服务,北京,296.41,1.99,2.77,154370.8,93377.43,367.04,118137.47,4.26,0.012,5.24,2.69,20140128,-3399.59,-0.12,14.78,5.78,88.42,5.46,24684.0
300368,汇金股份,专用机械,河北,443.8,2.61,5.5,196761.16,100949.46,22903.6,29557.43,0.54,0.004,1.66,4.52,20140123,9054.96,0.16,105.94,118.67,35.13,1.44,34399.0
002634,棒杰股份,服饰,浙江,127.13,2.7,4.61,112984.52,41603.87,25493.97,1312.54,0.03,0.011000000000000001,1.51,3.74,20111205,18729.85,0.41,18.68,-36.43,26.69,5.4,33795.0
300418,昆仑万维,互联网,北京,32.88,6.17,11.52,1147215.13,212707.8,2429.63,46973.76,0.41,0.172,6.5,3.48,20150121,236645.05,2.05,4.0,3.39,87.19,22.37,76916.0
603806,福斯特,塑料,浙江,40.18,4.02,4.02,610487.63,487945.5,87737.0,151180.56,3.76,0.253,12.76,3.18,20140905,299931.13,7.46,5.79,1.29,19.63,9.59,14095.0
000701,厦门信达,综合类,福建,28.4,3.78,4.07,2121633.5,1746630.38,165766.66,199549.84,4.91,0.075,7.8,1.09,19970226,64994.83,1.6,8.37,-25.91,2.16,0.28,44960.0
002100,天康生物,饲料,新疆,28.94,7.09,9.63,601430.94,370053.19,152711.09,56607.32,0.59,0.057,3.16,2.1,20061226,130082.8,1.35,-4.14,-48.51,20.77,5.55,53219.0
600702,舍得酒业,白酒,四川,42.57,3.37,3.37,473356.09,372997.69,53637.63,84139.8,2.49,0.245,7.61,5.49,19960524,114234.9,3.39,21.95,102.55,69.46,15.9,29614.0
600808,马钢股份,普钢,安徽,5.16,59.68,77.01,7088926.5,3142195.75,3218011.0,835228.75,1.08,0.184,3.29,1.16,19940106,506140.5,0.66,5.6,57.25,13.37,7.75,240466.0
300729,乐歌股份,家居用品,浙江,50.24,0.22,0.86,102743.18,68386.75,22318.88,31381.84,3.65,0.161,8.13,3.97,20171201,27204.16,3.16,0.0,0.0,41.63,6.05,13450.0
002621,三垒股份,专用机械,辽宁,696.1,2.55,3.38,131572.31,88367.65,5751.4,39545.21,1.17,0.005,3.4,4.2,20110929,36844.39,1.09,145.07,-59.91,27.06,4.46,9145.0
000498,山东路桥,建筑施工,山东,49.66,4.41,11.2,1818272.63,1446253.5,62741.83,-55661.53,-0.5,0.028999999999999998,3.61,1.58,19970609,254251.02,2.27,52.18,20.25,8.35,1.63,51067.0
002245,澳洋顺昌,仓储物流,江苏,23.6,9.14,9.87,683806.19,363055.63,197140.38,34153.37,0.35,0.091,2.49,3.45,20080605,105521.4,1.07,39.99,40.7,23.83,9.87,67819.0
603277,银都股份,专用机械,浙江,48.58,0.66,4.01,186435.88,149913.34,25539.97,67890.9,1.69,0.079,3.97,3.85,20170911,40496.01,1.01,-2.1,-20.09,46.1,11.22,30017.0
002398,建研集团,其他建材,福建,26.28,2.57,3.46,316008.44,201297.48,38689.96,60076.38,1.74,0.13699999999999998,6.73,2.13,20100506,136453.81,3.94,33.63,53.33,25.13,10.39,21976.0
001696,宗申动力,摩托车,重庆,27.43,8.92,11.45,816934.44,420443.25,75409.47,55122.06,0.48,0.052000000000000005,3.34,1.72,19970306,177249.48,1.55,0.13,-23.13,14.79,4.5,97108.0
600118,中国卫星,航空,北京,113.13,11.82,11.82,1018605.88,768848.06,122772.51,163995.98,1.39,0.051,4.44,5.18,19970908,229546.52,1.94,13.63,3.27,14.63,4.72,147378.0
300113,顺网科技,互联网,浙江,21.83,4.77,6.94,412140.78,213163.42,6640.85,69527.61,1.0,0.23,4.65,4.33,20100827,153890.88,2.22,66.26,21.4,64.44,27.81,42496.0
000430,张家界,旅游景点,湖南,0.0,2.58,4.05,232673.09,18424.46,59368.15,85254.4,2.11,-0.05,3.8,2.02,19960829,23395.07,0.58,-18.24,-240.67,8.44,-26.31,25366.0
002250,联化科技,化工原料,浙江,32.45,8.89,9.26,844005.81,306955.19,325296.25,216853.05,2.34,0.066,6.14,1.4,20080619,254768.52,2.75,18.12,-24.87,30.08,6.2,27173.0
002591,恒大高新,化工原料,江西,103.37,1.76,3.07,147399.19,56966.71,17034.1,85154.11,2.78,0.023,4.05,2.37,20110621,11335.42,0.37,180.71,155.43,57.86,11.62,15300.0
300587,天铁股份,橡胶,浙江,942.71,0.42,1.06,98264.74,71540.56,7260.62,50006.98,4.7,0.006,8.22,2.81,20170105,23484.07,2.21,72.4,115.64,45.7,1.53,10664.0
600233,圆通速递,仓储物流,辽宁,34.42,7.83,28.25,1364814.25,568004.0,332909.41,607676.75,2.15,0.11199999999999999,3.4,4.52,20000608,312907.94,1.11,52.88,13.0,12.31,5.91,52229.0
300395,菲利华,玻璃,湖北,58.09,2.66,2.99,120957.22,68371.25,35031.15,15018.62,0.5,0.07,3.11,5.25,20140910,45910.6,1.53,41.94,38.4,43.6,15.93,10558.0
600854,春兰股份,家用电器,江苏,23.82,5.19,5.19,243655.47,120260.97,27821.69,153388.38,2.95,0.05,3.81,1.26,19940425,-59583.17,-1.15,446.92,442.32,31.86,9.87,35055.0
000778,新兴铸管,钢加工,河北,12.71,39.21,39.91,4900349.5,2352662.75,1609122.5,868762.13,2.18,0.095,4.97,0.97,19970606,655314.5,1.64,-21.57,63.75,14.21,4.0,212595.0
002067,景兴纸业,造纸,浙江,13.16,9.6,11.28,621614.63,277751.56,272288.66,168547.91,1.49,0.092,3.51,1.37,20060915,114926.61,1.02,34.56,-20.48,12.95,7.88,98750.0
600962,国投中鲁,软饮料,北京,335.36,2.54,2.62,155285.25,85866.31,55432.51,52681.81,2.01,0.009000000000000001,3.15,3.67,20040622,-19.05,0.0,-6.35,1.3,22.81,1.14,25654.0
300245,天玑科技,软件服务,上海,168.84,2.06,3.16,151929.97,111104.88,32078.68,71084.46,2.25,0.02,4.35,3.11,20110719,33429.76,1.06,-3.74,1.37,32.34,8.33,28845.0
000906,浙商中拓,批发业,湖南,17.25,4.3,5.11,1167103.88,1002717.88,23031.0,74106.46,1.45,0.09,5.2,1.49,19990707,58637.23,1.15,47.1,26.55,2.19,0.42,24152.0
300300,汉鼎宇佑,软件服务,浙江,23.12,3.83,4.59,332015.69,161563.56,32353.44,137109.13,2.98,0.198,4.77,3.84,20120319,47499.51,1.03,44.59,397.32,24.72,66.08,27158.0
000768,中航飞机,航空,陕西,445.64,27.69,27.69,4351604.0,3558508.75,467819.41,1013767.81,3.66,0.01,5.69,3.06,19970626,160264.81,0.58,67.65,130.76,6.04,0.51,160245.0
600732,ST新梅,区域地产,上海,1687.76,4.46,4.46,52493.66,22469.1,422.46,1219.71,0.03,0.001,1.0,5.78,19960816,-3706.06,-0.08,43.3,-98.53,-22.92,4.08,20364.0
300596,利安隆,化工原料,天津,27.01,1.22,1.8,157157.27,95559.15,37147.55,34020.44,1.89,0.19699999999999998,5.17,4.12,20170119,38106.51,2.12,13.6,16.41,29.8,10.97,12315.0
600676,交运股份,公共交通,上海,18.09,9.62,10.28,888537.5,510309.5,242153.5,238882.67,2.32,0.08,5.55,1.05,19930928,192800.27,1.87,12.52,-2.12,9.13,3.78,57607.0
002015,霞客环保,化纤,江苏,0.0,4.01,4.01,32594.95,22558.35,6395.81,100817.06,2.52,-0.008,0.73,7.92,20040708,-113276.32,-2.83,50.98,46.32,1.62,-3.46,20643.0
002406,远东传动,汽车配件,河南,20.98,4.16,5.61,277216.03,173587.61,74835.96,89304.5,1.59,0.081,4.26,1.59,20100518,80361.56,1.43,21.98,34.63,30.06,12.39,51483.0
600291,西水股份,保险,内蒙,19.84,9.79,10.93,15513888.0,0.0,90417.07,589512.69,5.39,0.195,11.75,1.32,20000731,316142.81,2.89,-30.78,-89.92,0.0,3.25,105774.0
000543,皖能电力,火力发电,安徽,25.31,17.9,17.9,2664310.75,305731.34,1359133.38,199882.17,1.12,0.048,5.55,0.87,19931220,316129.84,1.77,15.5,314.25,5.3,2.85,73788.0
600267,海正药业,化学制药,浙江,369.77,9.66,9.66,2174704.25,688371.63,689196.56,364976.28,3.78,0.011000000000000001,6.98,2.37,20000725,177605.06,1.84,3.06,57.94,35.18,0.38,28438.0
000897,津滨发展,区域地产,天津,0.0,16.17,16.17,612224.5,592728.63,884.7,30965.06,0.19,-0.006,0.72,4.04,19990422,-82260.75,-0.51,6.4,-10.34,31.86,-28.23,136025.0
300617,安靠智电,电气设备,江苏,31.25,0.24,0.67,100703.31,75893.9,18428.47,43647.55,6.55,0.382,12.57,3.8,20170228,29866.55,4.48,-9.05,-14.49,58.62,32.65,12135.0
600375,华菱星马,汽车整车,安徽,69.53,5.56,5.56,1127295.25,602662.75,293637.69,266488.34,4.8,0.018000000000000002,4.97,0.98,20030401,-56411.88,-1.02,6.46,12.01,14.35,0.66,31582.0
002280,联络互动,软件服务,浙江,35.74,18.5,21.77,1364459.63,632395.5,91952.56,308688.38,1.42,0.048,3.14,2.17,20090821,80791.07,0.37,2018.24,46.13,15.8,2.71,141231.0
600187,国中水务,水务,黑龙江,0.0,14.56,16.54,551171.5,228424.59,73692.56,206331.25,1.25,-0.001,2.12,1.84,19981111,-24782.53,-0.15,1.12,54.42,31.47,-2.41,153887.0
603226,菲林格尔,家居用品,上海,36.62,0.22,0.9,95733.47,49831.8,28105.51,36960.46,4.12,0.2,8.37,3.38,20170615,29495.46,3.29,27.26,130.51,29.62,10.19,7464.0
600909,华安证券,证券,安徽,38.96,27.02,36.21,4686731.5,0.0,53251.13,511049.41,1.41,0.044000000000000004,3.42,1.99,20161206,213439.02,0.59,-6.39,-3.96,0.0,38.23,169815.0
600056,中国医药,医药商业,北京,14.06,10.12,10.68,2157150.25,1770010.38,158541.97,227839.91,2.13,0.39899999999999997,7.66,2.93,19970515,414762.41,3.88,-1.2,29.22,22.9,6.48,37642.0
002272,川润股份,机械基件,四川,0.0,3.18,4.3,156246.66,101593.25,43809.17,63770.71,1.48,-0.01,2.79,1.75,20080919,8756.37,0.2,-31.98,-264.91,18.44,-4.79,29447.0
000705,浙江震元,医药商业,浙江,45.02,2.82,3.34,215696.8,122613.1,53668.55,53671.93,1.61,0.043,4.18,1.87,19970410,39987.6,1.2,13.51,32.05,19.34,2.05,32646.0
603015,弘讯科技,电气设备,浙江,34.74,4.0,4.07,159228.8,116044.47,23087.3,46443.76,1.14,0.063,3.01,2.92,20150303,33941.55,0.83,8.62,17.26,37.86,13.42,25351.0
600997,开滦股份,煤炭开采,河北,9.14,12.35,15.88,2307110.75,939470.38,1024516.31,256677.59,1.62,0.16,6.03,0.97,20040602,419598.81,2.64,3.27,72.15,14.33,5.24,71184.0
603203,快克股份,专用机械,江苏,38.05,0.41,1.22,91235.74,76163.96,9171.62,40842.12,3.35,0.23800000000000002,6.2,5.84,20161108,22590.18,1.85,31.31,8.9,53.68,28.98,9900.0
600690,青岛海尔,家用电器,山东,14.3,60.97,60.97,15452950.0,9149540.0,1558893.25,82759.85,0.14,0.325,5.56,3.34,19931119,2469768.75,4.05,13.01,14.02,28.62,4.64,202628.0
000166,申万宏源,证券,新疆,27.74,200.28,225.36,32623274.0,0.0,129581.97,1393971.0,0.62,0.05,3.02,1.62,20150126,1950543.63,0.87,1.93,2.18,0.0,34.48,305542.0
300351,永贵电器,元器件,浙江,30.63,2.38,3.85,335304.53,169093.45,60424.2,181301.09,4.71,0.128,7.47,2.1,20120920,63291.0,1.65,35.33,102.04,40.31,17.68,19441.0
603727,博迈科,石油开采,天津,0.0,0.95,2.34,275212.53,165797.59,81150.09,149319.11,6.38,-0.16699999999999998,10.2,1.92,20161122,62163.46,2.65,-88.48,-271.27,-121.8,-153.28,27837.0
300155,安居宝,元器件,广东,0.0,2.78,5.43,148112.56,97900.35,26954.86,35724.53,0.66,-0.006999999999999999,2.1,2.8,20110107,18412.78,0.34,-28.69,68.41,36.07,-4.33,29372.0
000937,冀中能源,煤炭开采,河北,15.07,29.07,35.34,4524773.0,1750607.25,1416824.0,415692.88,1.18,0.081,5.59,0.88,19990909,999649.13,2.83,5.46,0.81,26.61,5.36,109497.0
002543,万和电气,家用电器,广东,16.96,3.73,4.4,678810.63,384199.03,110754.0,124905.4,2.84,0.332,7.19,3.14,20110128,132805.02,3.02,49.59,16.1,26.69,6.74,12271.0
002775,文科园林,建筑施工,深圳,83.89,1.59,3.21,294141.66,223585.91,2441.17,53582.7,1.67,0.06,6.15,2.71,20150629,68807.77,2.15,43.41,48.61,16.96,3.85,21510.0
002663,普邦股份,建筑施工,广东,175.99,11.89,17.96,935612.31,678671.94,39065.85,193110.72,1.08,0.006,2.83,1.39,20120316,123032.57,0.69,16.91,37.9,12.53,1.43,96482.0
000518,四环生物,生物制药,江苏,427.38,10.3,10.3,92177.63,75996.46,7318.4,3557.26,0.03,0.003,0.61,9.64,19930908,-47166.03,-0.46,-19.64,-66.7,81.69,4.14,72851.0
603658,安图生物,医疗保健,河南,73.39,1.37,4.2,232220.38,100780.28,73965.15,53500.46,1.27,0.22899999999999998,4.2,15.98,20160901,66093.46,1.57,71.87,42.43,64.65,23.1,10126.0
002681,奋达科技,家用电器,深圳,67.55,7.26,14.8,858033.5,294424.44,103639.31,329085.44,2.22,0.037000000000000005,4.21,2.35,20120605,140647.2,0.95,79.8,20.51,22.28,8.48,45061.0
600419,天润乳业,乳制品,新疆,44.81,0.89,1.04,143731.97,44177.98,56334.86,60704.55,5.86,0.271,8.35,5.81,20010628,13336.87,1.29,23.28,19.02,26.75,9.36,9378.0
601360,三六零,互联网,江苏,119.3,3.97,67.64,2286810.75,1526372.25,30698.9,667163.88,0.99,0.071,2.68,12.59,20120116,487105.09,0.72,12.86,-27.57,70.72,17.37,88052.0
300341,麦迪电气,电气设备,福建,74.11,3.69,5.1,131495.75,80272.45,22740.78,8181.58,0.16,0.023,2.14,3.25,20120726,44392.6,0.87,-0.45,-40.72,39.26,7.25,17169.0
600873,梅花生物,食品,西藏,15.61,31.08,31.08,1774041.0,507889.69,1031730.81,224245.16,0.72,0.08,3.01,1.65,19950217,375132.28,1.21,17.07,-27.39,23.95,7.73,165371.0
600317,营口港,港口,辽宁,25.1,64.73,64.73,1582349.63,329606.25,1028195.81,153704.55,0.24,0.03,1.7,1.76,20020131,241622.45,0.37,15.63,15.35,30.92,17.09,158528.0
600106,重庆路桥,路桥,重庆,19.02,9.99,9.99,680043.63,140227.47,18558.65,5429.05,0.05,0.052000000000000005,3.59,1.11,19970618,162217.05,1.62,-0.16,9.0,91.18,87.9,62436.0
000563,陕国投Ａ,多元金融,陕西,25.2,28.62,30.9,942666.13,0.0,7416.02,274413.09,0.89,0.04,2.6,1.54,19940110,183990.11,0.6,11.85,3.52,0.0,45.17,96215.0
600543,莫高股份,红黄药酒,甘肃,50.72,3.21,3.21,127800.97,45370.15,73471.71,46593.48,1.45,0.044000000000000004,3.55,2.54,20040324,23714.75,0.74,4.57,6.26,60.48,20.28,21200.0
600035,楚天高速,路桥,湖北,10.36,14.91,17.31,1075760.88,157070.02,61064.92,136261.86,0.79,0.09699999999999999,3.57,1.12,20040310,215202.05,1.24,25.48,-3.52,44.59,25.43,68530.0
300128,锦富技术,元器件,江苏,471.26,8.2,8.42,405016.03,213833.16,44998.55,66553.55,0.79,0.005,2.43,3.71,20101013,47301.9,0.56,6.82,50.72,10.11,0.59,26415.0
002800,天顺股份,仓储物流,新疆,0.0,0.35,0.75,73685.92,56821.81,3670.51,15270.51,2.04,-0.115,5.85,4.62,20160530,19029.57,2.55,-24.45,-216.18,8.5,-6.15,12407.0
600537,亿晶光电,半导体,浙江,221.08,11.76,11.76,636913.75,282166.03,293403.5,128309.47,1.09,0.005,3.06,1.31,20030123,109818.8,0.93,-43.41,-43.12,11.96,1.2,64786.0
601137,博威合金,铜,浙江,23.48,5.64,6.27,509550.59,265574.72,185232.86,187757.2,2.99,0.107,5.34,1.88,20110127,82924.32,1.32,-0.93,21.9,15.85,5.31,17654.0
600665,天地源,全国地产,上海,10.08,8.64,8.64,2175536.25,2088391.0,13684.47,20109.34,0.23,0.1,3.62,1.11,19930709,174814.2,2.02,36.02,898.41,18.72,6.61,46554.0
000718,苏宁环球,区域地产,吉林,11.22,22.89,30.35,1925086.38,1668777.88,12772.76,103756.95,0.34,0.09,2.76,1.46,19970408,391764.13,1.29,42.69,544.28,63.32,34.29,89300.0
000592,平潭发展,林业,福建,0.0,19.13,19.32,429775.41,310052.94,20823.73,142591.97,0.74,-0.003,1.64,2.46,19960327,-22983.84,-0.12,57.18,61.05,9.75,-2.94,95512.0
002876,三利谱,元器件,深圳,85.8,0.2,0.8,158808.8,107600.72,36665.62,36625.09,4.58,0.16699999999999998,11.14,5.15,20170525,39873.94,4.98,-4.72,-34.81,22.44,8.33,6994.0
600491,龙元建设,建筑施工,浙江,16.03,9.48,15.3,3856493.25,2788031.0,54523.98,147842.81,0.97,0.17,4.86,1.87,20040524,266471.81,1.74,36.11,80.91,9.64,4.0,40991.0
601928,凤凰传媒,出版业,江苏,16.83,25.45,25.45,2062330.25,1179201.38,394907.56,285190.19,1.12,0.105,4.95,1.42,20111130,548485.75,2.16,-16.36,-8.75,40.68,13.03,66251.0
002373,千方科技,软件服务,北京,54.66,8.39,14.68,1174842.38,689490.56,18920.38,428075.09,2.92,0.09,5.03,3.0,20100318,156480.98,1.07,84.01,48.69,32.12,7.81,45874.0
002594,比亚迪,汽车整车,深圳,363.18,11.38,27.28,18209554.0,10461975.0,4420535.0,2447442.0,8.97,0.02,18.75,2.91,20110630,2051002.0,7.52,17.54,-83.09,17.14,0.41,118420.0
000903,云内动力,机械基件,云南,11.83,17.41,19.71,1211811.5,749665.0,265834.16,234262.2,1.19,0.064,2.82,1.07,19990415,93074.17,0.47,10.7,5.84,16.39,7.11,75034.0
600855,航天长峰,专用机械,北京,0.0,3.3,3.52,185559.13,162216.41,4905.1,26077.32,0.74,-0.07,2.57,5.12,19940425,23314.67,0.66,11.11,-61.73,22.67,-14.4,47466.0
002657,中科金财,软件服务,北京,57.95,2.76,3.38,392355.13,278247.69,2593.17,177320.19,5.25,0.087,7.54,2.68,20120228,37299.85,1.1,7.03,-15.19,36.19,13.07,65172.0
