,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,cf_sales_2015q1,rateofreturn_2015q1,cf_nm_2015q1,cf_liabilities_2015q1,cashflowratio_2015q1,Unnamed: 0_y,name_x,cf_sales_2015q2,rateofreturn_2015q2,cf_nm_2015q2,cf_liabilities_2015q2,cashflowratio_2015q2,Unnamed: 0_x,name_y,cf_sales_2015q3,rateofreturn_2015q3,cf_nm_2015q3,cf_liabilities_2015q3,cashflowratio_2015q3,Unnamed: 0_y,name_x,cf_sales_2015q4,rateofreturn_2015q4,cf_nm_2015q4,cf_liabilities_2015q4,cashflowratio_2015q4,Unnamed: 0_x,name_y,cf_sales_2016q1,rateofreturn_2016q1,cf_nm_2016q1,cf_liabilities_2016q1,cashflowratio_2016q1,Unnamed: 0_y,name_x,cf_sales_2016q2,rateofreturn_2016q2,cf_nm_2016q2,cf_liabilities_2016q2,cashflowratio_2016q2,Unnamed: 0_x,name_y,cf_sales_2016q3,rateofreturn_2016q3,cf_nm_2016q3,cf_liabilities_2016q3,cashflowratio_2016q3,Unnamed: 0_y,name_x,cf_sales_2016q4,rateofreturn_2016q4,cf_nm_2016q4,cf_liabilities_2016q4,cashflowratio_2016q4,Unnamed: 0_x,name_y,cf_sales_2017q1,rateofreturn_2017q1,cf_nm_2017q1,cf_liabilities_2017q1,cashflowratio_2017q1,Unnamed: 0_y,name_x,cf_sales_2017q2,rateofreturn_2017q2,cf_nm_2017q2,cf_liabilities_2017q2,cashflowratio_2017q2,Unnamed: 0_x,name_y,cf_sales_2017q3,rateofreturn_2017q3,cf_nm_2017q3,cf_liabilities_2017q3,cashflowratio_2017q3,Unnamed: 0_y,name_x,cf_sales_2017q4,rateofreturn_2017q4,cf_nm_2017q4,cf_liabilities_2017q4,cashflowratio_2017q4,Unnamed: 0,name_y,cf_sales_2018q1,rateofreturn_2018q1,cf_nm_2018q1,cf_liabilities_2018q1,cashflowratio_2018q1
1334,2171,楚江新材,铜,安徽,18.71,10.28,10.69,494414.5,365190.13,63789.6,159394.06,1.49,0.095,3.17,2.25,20070921,81279.82,0.76,38.24,23.57,6.22,3.38,44885.0,1918.0,楚江新材,-0.1558,-0.1238,,-0.2572,-26.4112,1728.0,楚江新材,0.0053,0.0088,0.5339,0.017,1.7324,2017.0,楚江新材,-0.0205,-0.055,-2.6548,-0.1136,-11.6358,2329.0,楚江新材,0.0463,0.1308,4.892,0.3294,35.1196,1796.0,楚江新材,-0.0462,-0.0274,-3.1493,-0.0795,-8.4549,2116.0,楚江新材,-0.015,-0.0204,-0.6652,-0.0586,-6.3442,2337.0,楚江新材,-0.0176,-0.0359,-0.6754,-0.1016,-10.9803,2857.0,楚江新材,-0.0119,-0.0217,-0.4939,-0.0814,-8.5955,1951.0,楚江新材,-0.0867,-0.045,-2.2961,-0.2033,-21.411,1960.0,楚江新材,-0.0089,-0.0101,-0.2547,-0.0441,-4.6204,2268.0,楚江新材,-0.0329,-0.0569,-0.9795,-0.2154,-22.3713,2471.0,楚江新材,0.0112,0.0261,0.3426,0.095,9.9437,1928.0,楚江新材,-0.0796,-0.0484,-2.3575,-0.1536,-16.0196
1335,300244,迪安诊断,医疗保健,浙江,51.52,3.42,5.51,730282.56,330992.06,70957.65,70416.46,1.28,0.114,4.28,5.48,20110719,106126.17,1.93,15.81,12.16,32.2,5.19,37462.0,1904.0,迪安诊断,-0.1503,-0.0369,-2.0068,-0.0863,-8.7679,1013.0,迪安诊断,0.0972,0.0486,0.9152,0.1048,10.6446,1366.0,迪安诊断,0.0601,0.0374,0.6291,0.0713,7.8039999999999985,2031.0,迪安诊断,0.0707,0.0573,0.7343,0.1064,11.5026,2179.0,迪安诊断,-0.1523,-0.0302,-2.114,-0.0977,-11.0489,1828.0,迪安诊断,0.025,0.01,0.2489,0.0231,2.9824,2184.0,迪安诊断,0.0054,0.0027,0.0585,0.0051,0.9871,2492.0,迪安诊断,0.0346,0.0231,0.3913,0.0417,7.0394,2415.0,迪安诊断,-0.199,-0.036000000000000004,-2.5891,-0.0639,-12.5692,2296.0,迪安诊断,-0.0594,-0.022,-0.5871,-0.0385,-6.4403,2427.0,迪安诊断,-0.0536,-0.0287,-0.5797,-0.0499,-9.3605,2507.0,迪安诊断,0.0077,0.0052,0.083,0.0087,1.5768,2593.0,迪安诊断,-0.2444,-0.0405,-3.3487,-0.0684,-12.557
1336,2066,瑞泰科技,其他建材,北京,89.93,2.31,2.31,388693.47,282165.78,63484.73,16297.15,0.71,0.026,1.79,5.16,20060823,-171.44,-0.01,109.5,11.28,17.1,0.65,34778.0,1447.0,瑞泰科技,-0.0267,-0.0038,-1.0006,-0.0052,-0.5662,1422.0,瑞泰科技,0.042,0.0119,1.8374,0.0163,1.7824,1562.0,瑞泰科技,0.0349,0.0137,4.4766,0.0184,2.0185,2717.0,瑞泰科技,0.0096,0.005,,0.0067,0.7489,1359.0,瑞泰科技,0.0349,0.0044,1.8069,0.0058,0.6592,2136.0,瑞泰科技,-0.0185,-0.0047,-1.6153,-0.0062,-0.7275,1650.0,瑞泰科技,0.0646,0.0243,2.5713,0.0325,3.8156,2046.0,瑞泰科技,0.076,0.0394,7.1132,0.0529,5.813,390.0,瑞泰科技,0.2353,0.0305,7.3702,0.0411,4.5098,1683.0,瑞泰科技,0.0249,0.0064,0.9911,0.0084,0.9337,1746.0,瑞泰科技,0.0293,0.0122,1.2284,0.0165,1.8363,1506.0,瑞泰科技,0.08900000000000001,0.0529,4.4957,0.0707,7.5758,1061.0,瑞泰科技,0.0644,0.0153,3.272,0.0198,2.1073
1337,2651,利君股份,专用机械,四川,48.23,3.78,10.03,247517.34,184224.77,19643.72,33509.53,0.33,0.037000000000000005,2.01,3.56,20120106,43415.51,0.43,15.71,7.66,38.71,23.11,51187.0,1534.0,利君股份,-0.0451,-0.0025,-0.1523,-0.0147,-1.5315,586.0,利君股份,0.1729,0.0179,0.6367,0.091,9.4226,1130.0,利君股份,0.0897,0.0139,0.3341,0.052000000000000005,5.3186,1030.0,利君股份,0.1641,0.0377,0.6499,0.1483,15.0863,1258.0,利君股份,0.0502,0.0026,0.2544,0.011,1.1232,2282.0,利君股份,-0.0442,-0.004,-0.2057,-0.0174,-1.7732,1687.0,利君股份,0.0617,0.0081,0.2972,0.0383,3.9096,1173.0,利君股份,0.1554,0.0289,0.7490000000000001,0.1233,12.5206,725.0,利君股份,0.1363,0.0077,0.5487,0.0353,3.5821,630.0,利君股份,0.1764,0.0196,0.8149,0.091,9.2738,425.0,利君股份,0.2315,0.0327,1.0637,0.153,15.5893,774.0,利君股份,0.1779,0.038,0.7265,0.1929,19.6596,1178.0,利君股份,0.0472,0.0031,0.2044,0.0164,1.6703
1338,925,众合科技,专用机械,浙江,1336.36,3.05,3.93,590832.0,283029.56,34022.75,203117.17,5.17,0.002,5.86,2.2,19990611,-10589.92,-0.27,85.48,105.89,30.44,0.31,23953.0,2736.0,众合科技,-1.0859,-0.0846,,-0.1234,-14.2274,2802.0,众合科技,-0.4204,-0.0856,-51.2409,-0.1257,-14.4193,2845.0,众合科技,-0.3711,-0.1153,,-0.1658,-19.031,3130.0,众合科技,-0.0762,-0.0325,-8.1133,-0.0454,-4.6971,3119.0,众合科技,-1.3703,-0.0616,,-0.0903,-9.2506,3215.0,众合科技,-0.6863,-0.0912,,-0.1335,-14.3345,3148.0,众合科技,-0.3353,-0.0616,,-0.08900000000000001,-9.5266,3310.0,众合科技,-0.2243,-0.0673,,-0.0939,-10.1515,3182.0,众合科技,-0.8049,-0.0348,,-0.0496,-5.5338,2877.0,众合科技,-0.2048,-0.019,,-0.0323,-3.5782,3012.0,众合科技,-0.2073,-0.0385,-4.8106,-0.0661,-7.3144,2465.0,众合科技,0.0113,0.0039,0.1925,0.0065,0.7855,2955.0,众合科技,-0.4599,-0.0236,-13.6889,-0.0399,-4.8406
1339,600270,外运发展,仓储物流,北京,23.18,9.05,9.05,1016248.5,658057.75,96231.65,53847.19,0.59,0.224,9.26,2.25,20001228,645658.44,7.13,21.57,6.46,8.58,13.7,38478.0,1804.0,外运发展,-0.1183,-0.0141,-0.7019,-0.1023,-11.9489,1702.0,外运发展,0.0076,0.0016,0.0323,0.0105,1.4764,1907.0,外运发展,-0.0058,-0.0022,-0.0255,-0.0151,-1.7035,2688.0,外运发展,0.0125,0.0064,0.0538,0.048,5.3912,1985.0,外运发展,-0.0991,-0.0113,-0.6448,-0.0877,-9.2578,2343.0,外运发展,-0.0552,-0.0138,-0.2483,-0.0718,-7.4273,2463.0,外运发展,-0.0396,-0.016,-0.1941,-0.1024,-10.7346,2891.0,外运发展,-0.0189,-0.0106,-0.094,-0.0662,-7.0359,1552.0,外运发展,-0.009000000000000001,-0.0012,-0.0578,-0.0076,-0.8220000000000001,1798.0,外运发展,0.0132,0.0036,0.0544,0.0175,1.8345,1282.0,外运发展,0.0794,0.0348,0.3462,0.1892,19.7525,1834.0,外运发展,0.0617,0.038,0.2829,0.2032,20.6851,2251.0,外运发展,-0.1502,-0.0219,-1.0973,-0.1254,-12.7784
1340,603331,百达精工,专用机械,浙江,32.0,0.32,1.27,105423.22,66036.53,29364.48,31593.4,2.48,0.151,5.48,3.54,20170705,22646.64,1.78,17.23,-1.06,26.2,9.97,11310.0,,,,,,,,,,,,,,,,,,,,,,1039.0,百达精工,0.1632,0.116,2.2544,0.2126,23.6463,757.0,百达精工,0.1518,,1.4236,,,1210.0,百达精工,0.1016,,1.0189,,,854.0,百达精工,0.1625,,1.5996,,,1017.0,百达精工,0.1731,0.1317,1.7778,0.2619,26.8156,1871.0,百达精工,-0.0697,-0.0151,-0.5986,-0.0299,-3.0549,2191.0,百达精工,-0.0409,-0.0135,-0.4004,-0.036000000000000004,-3.6734,1887.0,百达精工,0.0139,0.0075,0.1425,0.025,2.5755,3159.0,百达精工,-0.1291,-0.0911,-1.5068,-0.268,-27.4613,990.0,百达精工,0.0795,0.0146,0.7854,0.0434,4.45
1341,2102,冠福股份,化学制药,福建,10.84,19.92,26.34,852120.69,304179.09,96141.68,166130.66,0.63,0.099,2.12,2.04,20061229,110336.31,0.42,85.96,684.2,11.78,8.18,71067.0,320.0,冠福股份,0.2685,0.0224,4.2184,0.0543,9.4594,678.0,冠福股份,0.1525,0.0283,4.6597,0.0658,8.6276,902.0,冠福股份,0.1209,0.0246,2.2884,0.0551,6.9802,2263.0,冠福股份,0.0516,0.014,0.3553,0.0346,7.2614,2515.0,冠福股份,-0.3051,-0.0178,-2.2388,-0.0467,-10.6891,1590.0,冠福股份,0.0537,0.0059,0.3517,0.0157,3.3395,2028.0,冠福股份,0.0222,0.0033,0.1326,0.0093,1.98,2661.0,冠福股份,0.0177,0.0022,0.0635,0.0062,1.1334,1518.0,冠福股份,-0.004,-0.0009,-0.2124,-0.003,-0.5577,2214.0,冠福股份,-0.0453,-0.0234,-2.2792,-0.073,-11.9048,2388.0,冠福股份,-0.0493,-0.038,-2.1768,-0.1064,-15.3336,2174.0,冠福股份,0.0342,0.0405,1.1966,0.116,16.3476,1586.0,冠福股份,-0.0172,-0.0065,-0.2113,-0.0189,-2.5137
1342,2137,麦达数字,互联网,深圳,48.38,2.83,5.79,209712.75,115884.65,10645.21,96084.31,1.66,0.056,2.99,3.61,20070613,19182.02,0.33,39.76,97.09,16.93,12.49,64750.0,552.0,麦达数字,0.1698,0.0302,,0.1389,14.1016,147.0,麦达数字,0.3986,0.1199,42.5626,0.5995,60.8891,295.0,麦达数字,0.2862,0.118,22.9253,0.6734,68.5588,1355.0,麦达数字,0.129,0.0405,2.8166,0.1279,12.8972,1589.0,麦达数字,-0.0063,-0.0007,-0.0676,-0.0041,-0.411,2117.0,麦达数字,-0.0151,-0.0029,-0.0422,-0.0181,-1.8271,1963.0,麦达数字,0.0292,0.0085,0.1172,0.0499,5.0338,2400.0,麦达数字,0.0436,0.0183,0.2281,0.1294,13.0727,401.0,麦达数字,0.2301,0.0224,2.452,0.1826,18.4713,1588.0,麦达数字,0.0362,0.0076,0.3857,0.058,5.8608,1472.0,麦达数字,0.0579,0.0186,0.561,0.1524,15.4035,1257.0,麦达数字,0.1125,0.0507,1.3451,0.3027,30.5418,1739.0,麦达数字,-0.0461,-0.0057,-0.3769,-0.0357,-3.6049
1343,300174,元力股份,化工原料,福建,31.41,2.2,2.45,153863.47,50808.8,32467.74,14407.8,0.59,0.212,2.55,10.42,20110201,21156.84,0.86,154.97,304.36,25.62,11.01,3016.0,1289.0,元力股份,0.0053,0.001,0.0709,0.0062,0.6996,1244.0,元力股份,0.0668,0.0237,0.6918,0.0877,13.8264,1200.0,元力股份,0.0814,0.042,0.9075,0.1531,23.6553,1945.0,元力股份,0.0782,0.0518,1.0324,0.1718,22.6648,777.0,元力股份,0.146,0.0238,1.5842,0.0894,12.4277,817.0,元力股份,0.1614,0.0574,1.5674,0.2212,31.231,1334.0,元力股份,0.1003,0.0421,1.2253,0.0994,11.1111,1361.0,元力股份,0.1365,0.0808,1.4147,0.1988,22.3377,1904.0,元力股份,-0.0768,-0.0125,-0.8759,-0.0309,-3.4478,1620.0,元力股份,0.0328,0.011,0.3336,0.0258,2.6978,1339.0,元力股份,0.0742,0.0384,0.9628,0.0899,9.4005,1269.0,元力股份,0.1108,0.07,1.4467,0.1407,14.5472,1031.0,元力股份,0.0706,0.0216,0.5993,0.0413,4.2499
1344,300593,新雷能,电气设备,北京,116.33,0.67,1.16,78966.53,56410.7,4506.4,22650.96,1.96,0.048,4.86,4.6,20170113,20267.4,1.75,-4.33,16.34,44.63,7.7,15810.0,,,,,,,,,,,,,,,1637.0,新雷能,0.0257,,0.195,,,1211.0,新雷能,0.1432,0.1,1.2806,0.3729,40.9035,1457.0,新雷能,0.0172,,0.1069,,,1882.0,新雷能,0.0176,0.006,0.1323,0.0183,2.2184,2350.0,新雷能,-0.0196,-0.01,-0.1392,-0.0308,-3.9501,2346.0,新雷能,0.0487,0.0297,0.3851,0.0808,13.0364,2085.0,新雷能,-0.1156,-0.0118,-1.8259,-0.0424,-7.0113,2151.0,新雷能,-0.0349,-0.008,-0.3898,-0.0282,-4.5779,2708.0,新雷能,-0.1067,-0.0393,-0.9527,-0.1568,-28.2409,2958.0,新雷能,-0.059,-0.027000000000000003,-0.5742,-0.1018,-19.2967,384.0,新雷能,0.2286,0.0209,2.9692,0.0722,11.8174
1345,581,威孚高科,汽车配件,江苏,7.65,8.36,10.09,2122888.75,1230908.5,262409.78,341784.13,3.39,0.777,15.48,1.54,19980924,1059583.75,10.5,-2.66,21.46,21.6,32.79,63000.0,738.0,威孚高科,0.1169,0.0137,0.4673,0.0607,6.9565,790.0,威孚高科,0.1293,0.0284,0.4096,0.1289,15.2646,838.0,威孚高科,0.1304,0.039,0.4415,0.1846,21.7604,1748.0,威孚高科,0.0944,0.0345,0.3491,0.1553,18.7209,1396.0,威孚高科,0.0279,0.0027,0.1023,0.0122,1.4608,1555.0,威孚高科,0.0575,0.0116,0.1986,0.0476,5.5847,1784.0,威孚高科,0.0509,0.0152,0.1839,0.0732,8.9278,1967.0,威孚高科,0.0821,0.0305,0.3055,0.1364,16.7435,1251.0,威孚高科,0.0375,0.0051,0.1379,0.0223,2.6853,1252.0,威孚高科,0.0745,0.0187,0.2575,0.0741,8.7325,1374.0,威孚高科,0.0694,0.0241,0.2382,0.1072,12.8845,1318.0,威孚高科,0.1062,0.0473,0.3618,0.1963,22.2734,1233.0,威孚高科,0.0361,0.0041,0.1075,0.017,1.9207
1346,600877,ST嘉陵,摩托车,重庆,0.0,6.87,6.87,120234.72,46426.21,41748.87,11886.07,0.17,-0.195,-0.16,-35.52,19951013,-149720.94,-2.18,-25.55,-334.3,0.49,-136.31,75029.0,1777.0,ST嘉陵,-0.1111,-0.0167,,-0.0178,-1.8559,2444.0,ST嘉陵,-0.1663,-0.051,,-0.0534,-5.551,2593.0,ST嘉陵,-0.1733,-0.0742,,-0.075,-7.79,3270.0,ST嘉陵,-0.1595,-0.0844,,-0.084,-8.8351,2809.0,ST嘉陵,-0.5187,-0.0455,,-0.0446,-4.6956,3104.0,ST嘉陵,-0.4408,-0.0773,,-0.0754,-7.9101,3206.0,ST嘉陵,-0.4172,-0.1215,,-0.1151,-12.0577,3325.0,ST嘉陵,-0.2534,-0.097,,-0.0838,-8.8227,3201.0,ST嘉陵,-0.8439,-0.0659,-2.0895,-0.0579,-6.1312,2447.0,ST嘉陵,-0.0882,-0.0158,-0.3326,-0.0142,-1.5192,2634.0,ST嘉陵,-0.0924,-0.0232,-1.1479,-0.0206,-2.1598,2601.0,ST嘉陵,-0.0024,-0.0008,-0.0047,-0.0008,-0.0906,2986.0,ST嘉陵,-0.4809,-0.0393,,-0.0357,-4.0009
1347,300292,吴通控股,通信设备,江苏,32.74,8.25,12.75,354087.41,128905.88,28255.0,88094.02,0.69,0.039,2.17,2.32,20120229,57888.11,0.45,45.74,3.28,21.28,6.88,59048.0,2284.0,吴通控股,-0.3255,-0.0643,-3.8815,-0.2173,-24.1668,2153.0,吴通控股,-0.0749,-0.0181,-0.7821,-0.0843,-8.966000000000003,2419.0,吴通控股,-0.1053,-0.0377,-0.9426,-0.1961,-23.8979,1898.0,吴通控股,0.0826,0.0405,0.7404,0.1866,21.8056,2499.0,吴通控股,-0.2942,-0.0454,-3.3103,-0.2377,-28.4606,2384.0,吴通控股,-0.0637,-0.0202,-0.4715,-0.12,-13.3913,2158.0,吴通控股,0.008,0.0038,0.0669,0.0211,2.3263,1892.0,吴通控股,0.0882,0.0521,1.0408,0.2161,22.0601,2511.0,吴通控股,-0.2334,-0.0354,-2.3696,-0.1878,-19.2851,2490.0,吴通控股,-0.0977,-0.0334,-1.2489,-0.1493,-15.2361,2453.0,吴通控股,-0.0587,-0.0325,-0.6677,-0.1542,-15.7242,2203.0,吴通控股,0.0324,0.0235,0.3628,0.1066,10.8222,418.0,吴通控股,0.2161,0.0436,3.1807,0.2076,21.0692
1348,300318,博晖创新,医疗保健,北京,157.62,5.7,8.21,241516.84,79022.28,45473.56,29.96,0.0,0.009000000000000001,1.34,4.33,20120523,29503.24,0.36,54.02,439.86,50.52,5.85,23679.0,1749.0,博晖创新,-0.1049,-0.0031,-0.6031,-0.0473,-5.4313,212.0,博晖创新,0.3333,0.0095,0.9861,0.0259,2.6526,551.0,博晖创新,0.1835,0.012,0.87,0.0325,3.4472,283.0,博晖创新,0.3309,0.043,5.7459,0.113,11.833,2940.0,博晖创新,-0.7039,-0.0222,-12.4403,-0.0596,-6.2402,1794.0,博晖创新,0.0292,0.0027,0.2541,0.0092,0.9789,1857.0,博晖创新,0.0407,0.0054,0.3336,0.0187,1.9932,881.0,博晖创新,0.193,0.0372,1.6194,0.1368,14.6068,2881.0,博晖创新,-0.4219,-0.0144,-19.184,-0.039,-4.23,3073.0,博晖创新,-0.316,-0.024,-3.8232,-0.0639,-6.8969,3127.0,博晖创新,-0.2884,-0.034,-3.5913,-0.0865,-9.9615,3265.0,博晖创新,-0.2145,-0.0348,-2.0147,-0.0847,-9.845,2688.0,博晖创新,-0.2863,-0.0152,-4.423,-0.0294,-3.3597
1349,300375,鹏翎股份,汽车配件,天津,28.4,2.4,3.63,190334.75,127416.85,50898.26,57932.98,1.6,0.07,4.46,1.78,20140127,72424.28,1.99,8.93,-26.45,24.25,8.38,13833.0,1079.0,鹏翎股份,0.0404,0.0089,0.3532,0.0402,6.3171,772.0,鹏翎股份,0.1326,0.0554,1.1075,0.2497,38.9692,695.0,鹏翎股份,0.1543,0.0845,1.3181,0.4777,82.1382,1469.0,鹏翎股份,0.1192,0.0828,0.9417,0.4039,63.1438,962.0,鹏翎股份,0.1085,0.0186,0.8734,0.099,16.0826,1661.0,鹏翎股份,0.0457,0.0164,0.3758,0.0873,14.1157,1067.0,鹏翎股份,0.1329,0.068,1.0364,0.3447,52.3,1584.0,鹏翎股份,0.1138,0.079,0.7871,0.4155,58.7074,1813.0,鹏翎股份,-0.0579,-0.0101,-0.4663,-0.0557,-7.9243,1986.0,鹏翎股份,-0.0123,-0.0044,-0.1057,-0.0255,-3.7118,1259.0,鹏翎股份,0.0826,0.0435,0.7883,0.269,39.9953,1256.0,鹏翎股份,0.1127,0.0689,1.0804,0.47,63.122,1657.0,鹏翎股份,-0.0319,-0.0051,-0.3809,-0.0342,-4.5172
1350,600156,华升股份,纺织,湖南,0.0,4.02,4.02,107174.92,66257.43,12681.05,14794.94,0.37,-0.028,1.52,2.86,19980527,4028.59,0.1,36.96,27.83,0.8,-4.63,23656.0,1146.0,华升股份,0.0294,0.0036,,0.0105,1.1607,1090.0,华升股份,0.0847,0.0225,,0.0679,7.5393,1620.0,华升股份,0.0283,0.0134,,0.0375,4.1042,2745.0,华升股份,0.0067,0.0043,2.2966,0.0123,1.3454,1962.0,华升股份,-0.0924,-0.0127,,-0.0358,-3.903,2253.0,华升股份,-0.0384,-0.0095,,-0.0254,-2.7555,1023.0,华升股份,0.1406,0.046,,0.1164,12.5421,3084.0,华升股份,-0.0709,-0.0363,,-0.105,-11.4227,1688.0,华升股份,-0.0316,-0.005,,-0.015,-1.6465,1650.0,华升股份,0.0294,0.0088,,0.0253,2.7559,2160.0,华升股份,-0.0171,-0.0079,,-0.0211,-2.2767,2775.0,华升股份,-0.0251,-0.0172,,-0.0465,-5.0401,2094.0,华升股份,-0.1155,-0.0259,,-0.0644,-6.9203
1351,300160,秀强股份,玻璃,江苏,29.08,5.92,5.98,223615.17,105552.61,48131.03,22995.92,0.38,0.05,2.25,2.58,20110113,45112.14,0.75,-8.11,-52.49,28.3,8.57,29712.0,877.0,秀强股份,0.0818,0.0121,0.7814,0.0586,7.0548,1150.0,秀强股份,0.0767,0.0252,0.8439,0.1182,14.036,1201.0,秀强股份,0.0813,0.0432,1.2178,0.2167,26.1621,1204.0,秀强股份,0.1437,0.0955,2.4253,0.3588,40.6431,563.0,秀强股份,0.2005,0.0371,1.7226,0.12,13.2689,1080.0,秀强股份,0.1171,0.0432,0.9829,0.1521,16.9761,895.0,秀强股份,0.1575,0.0815,1.6028,0.2735,30.1632,1379.0,秀强股份,0.1346,0.0901,1.2927,0.3156,34.8469,882.0,秀强股份,0.1014,0.0192,0.5991,0.0556,5.9499,1663.0,秀强股份,0.0275,0.0096,0.1705,0.0267,2.8299,1689.0,秀强股份,0.0352,0.0172,0.271,0.0462,4.8782,995.0,秀强股份,0.1415,0.0901,1.6699,0.2341,28.0728,816.0,秀强股份,0.1079,0.0168,1.2254,0.0429,5.0873
1352,600801,华新水泥,水泥,湖北,10.22,9.73,14.98,2969896.75,821480.75,1534028.0,251025.2,1.68,0.354,8.29,1.75,19940103,768093.44,5.13,16.32,458.73,33.15,11.76,60503.0,1366.0,华新水泥,-0.0114,-0.0012,-0.9571,-0.0021,-0.3764,792.0,华新水泥,0.129,0.0315,5.6925,0.0538,10.4902,584.0,华新水泥,0.1762,0.0655,6.972,0.1121,20.6762,716.0,华新水泥,0.2075,0.108,12.2045,0.1898,38.1342,840.0,华新水泥,0.132,0.0126,,0.0218,4.6376,932.0,华新水泥,0.141,0.0324,13.6733,0.0573,11.2792,726.0,华新水泥,0.1868,0.0659,5.8369,0.115,24.8415,640.0,华新水泥,0.2289,0.1129,4.9871,0.1929,31.5898,972.0,华新水泥,0.0833,0.0107,4.1921,0.0173,2.9687,875.0,华新水泥,0.1282,0.0415,1.6123,0.0702,11.9565,828.0,华新水泥,0.1394,0.0682,1.7399,0.1161,23.1053,714.0,华新水泥,0.1869,0.128,1.7651,0.2251,42.2501,700.0,华新水泥,0.1324,0.0201,1.0256,0.0373,7.2015
1353,428,华天酒店,酒店餐饮,湖南,0.0,7.19,10.19,829056.19,242393.95,342945.19,145306.72,1.43,-0.073,2.88,1.26,19960808,39851.42,0.39,10.25,-14.56,51.76,-29.32,34559.0,1164.0,华天酒店,0.0266,0.0008,,0.0009,0.1622,522.0,华天酒店,0.1917,0.0109,3.9435,0.0137,2.2692,317.0,华天酒店,0.2695,0.0237,17.9861,0.0296,4.7455,1119.0,华天酒店,0.1534,0.0192,,0.03,4.3828,1507.0,华天酒店,0.0098,0.0002,,0.0004,0.057,1857.0,华天酒店,0.0217,0.0012,,0.0018,0.2446,1183.0,华天酒店,0.1179,0.0094,,0.0143,1.9538,1727.0,华天酒店,0.1025,0.0115,,0.0173,2.3372,1607.0,华天酒店,-0.0184,-0.0005,,-0.0007,-0.0984,718.0,华天酒店,0.1567,0.0082,,0.0121,1.5915,950.0,华天酒店,0.1217,0.01,,0.0147,2.1002,782.0,华天酒店,0.1755,0.0207,,0.0305,4.0539999999999985,678.0,华天酒店,0.1378,0.0042,,0.0063,0.9147
1354,2792,通宇通讯,通信设备,广东,0.0,0.71,2.26,293229.44,234435.55,24283.61,75979.85,3.37,-0.044,8.42,3.45,20160328,83508.05,3.7,-3.61,-140.06,24.82,-3.53,25125.0,616.0,通宇通讯,0.1493,,0.7155,,,1415.0,通宇通讯,0.0426,,0.204,,,1555.0,通宇通讯,0.0357,0.0195,0.1938,0.0439,4.613,937.0,通宇通讯,0.1744,0.1235,0.9326,0.2867,30.2949,2378.0,通宇通讯,-0.2412,-0.0261,-1.3384,-0.0761,-7.9943,2356.0,通宇通讯,-0.0569,-0.0156,-0.32299999999999995,-0.0546,-5.8228,1260.0,通宇通讯,0.1083,0.0409,0.6547,0.1411,15.06,1319.0,通宇通讯,0.1401,0.0652,0.8169,0.2232,23.7485,1453.0,通宇通讯,0.0059,0.0006,0.0692,0.002,0.2126,2282.0,通宇通讯,-0.0567,-0.014,-0.4438,-0.0404,-4.2805,1554.0,通宇通讯,0.0492,0.0195,0.468,0.0574,6.0699,2368.0,通宇通讯,0.0176,0.009000000000000001,0.2385,0.0266,2.8443,2862.0,通宇通讯,-0.3946,-0.0381,,-0.1153,-12.3446
1355,2833,弘亚数控,专用机械,广东,25.05,0.53,1.35,119332.92,83935.7,13138.67,34838.87,2.57,0.522,7.5,6.98,20161228,50456.6,3.73,36.75,31.38,35.84,27.34,7850.0,,,,,,,,,,,,,,,442.0,弘亚数控,0.2185,,0.915,,,352.0,弘亚数控,0.2997,0.2753,1.2815,1.832,253.4677,264.0,弘亚数控,0.3446,,1.6837,,,201.0,弘亚数控,0.3926,0.2095,1.4544,1.2196,160.0929,274.0,弘亚数控,0.3421,0.2895,1.1122,1.6983,194.8062,377.0,弘亚数控,0.2982,0.1921,1.0202,1.5284,167.3816,265.0,弘亚数控,0.3098,0.0675,1.0815,0.6744,75.3593,180.0,弘亚数控,0.375,0.1529,1.2299,1.3041,141.3656,265.0,弘亚数控,0.3052,0.18,0.9837,1.7393,189.4323,348.0,弘亚数控,0.2754,0.1992,0.9623,1.2513,131.1138,389.0,弘亚数控,0.2258,0.0489,0.8231,0.3617,38.1213
