code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,cf_sales_2015q1,rateofreturn_2015q1,cf_nm_2015q1,cf_liabilities_2015q1,cashflowratio_2015q1,Unnamed: 0_y,name_x,cf_sales_2015q2,rateofreturn_2015q2,cf_nm_2015q2,cf_liabilities_2015q2,cashflowratio_2015q2,Unnamed: 0_x,name_y,cf_sales_2015q3,rateofreturn_2015q3,cf_nm_2015q3,cf_liabilities_2015q3,cashflowratio_2015q3,Unnamed: 0_y,name_x,cf_sales_2015q4,rateofreturn_2015q4,cf_nm_2015q4,cf_liabilities_2015q4,cashflowratio_2015q4,Unnamed: 0_x,name_y,cf_sales_2016q1,rateofreturn_2016q1,cf_nm_2016q1,cf_liabilities_2016q1,cashflowratio_2016q1,Unnamed: 0_y,name_x,cf_sales_2016q2,rateofreturn_2016q2,cf_nm_2016q2,cf_liabilities_2016q2,cashflowratio_2016q2,Unnamed: 0_x,name_y,cf_sales_2016q3,rateofreturn_2016q3,cf_nm_2016q3,cf_liabilities_2016q3,cashflowratio_2016q3,Unnamed: 0_y,name_x,cf_sales_2016q4,rateofreturn_2016q4,cf_nm_2016q4,cf_liabilities_2016q4,cashflowratio_2016q4,Unnamed: 0_x,name_y,cf_sales_2017q1,rateofreturn_2017q1,cf_nm_2017q1,cf_liabilities_2017q1,cashflowratio_2017q1,Unnamed: 0_y,name_x,cf_sales_2017q2,rateofreturn_2017q2,cf_nm_2017q2,cf_liabilities_2017q2,cashflowratio_2017q2,Unnamed: 0_x,name_y,cf_sales_2017q3,rateofreturn_2017q3,cf_nm_2017q3,cf_liabilities_2017q3,cashflowratio_2017q3,Unnamed: 0_y,name_x,cf_sales_2017q4,rateofreturn_2017q4,cf_nm_2017q4,cf_liabilities_2017q4,cashflowratio_2017q4,Unnamed: 0,name_y,cf_sales_2018q1,rateofreturn_2018q1,cf_nm_2018q1,cf_liabilities_2018q1,cashflowratio_2018q1
600438,通威股份,饲料,四川,35.81,27.82,38.82,2737956,846177.19,1199705.38,570036,1.47,0.083,3.52,3.36,20040302,377415.41,0.97,24.04,20.59,18.33,6.14,54820,794,通威股份,0.0981,0.0278,,0.0419,5.0019,855,通威股份,0.1197,0.1122,7.9362,0.1702,21.2389,1281,通威股份,0.0709,0.1232,2.1833,0.2076,27.1071,2015,通威股份,0.0723,0.1671,2.9795,0.2901,37.7497,390,通威股份,0.2673,0.0467,,0.0773,9.1729,633,通威股份,0.2009,0.1023,6.145,0.1969,22.8973,1441,通威股份,0.0867,0.0728,1.5063,0.1357,16.8895,1544,通威股份,0.1164,0.1136,2.3759,0.2534,30.6984,1130,通威股份,0.0563,0.0102,0.8906,0.0215,2.5631,1279,通威股份,0.0702,0.0321,0.9674,0.0657,7.8671,1236,通威股份,0.0848,0.0662,1.0616,0.1396,17.7583,1264,通威股份,0.1118,0.1141,1.4283,0.2462,31.3648,878,通威股份,0.0961,0.0183,1.5631,0.0378,4.9816
999,华润三九,中成药,深圳,16.58,9.78,9.79,1657289.5,722120.06,321874.03,118075.85,1.21,0.432,10.48,2.73,20000309,757732.13,7.74,37.59,12.87,67.12,12.51,31099,1011,华润三九,0.0526,0.0091,0.2853,0.0277,3.8684,567,华润三九,0.1762,0.0587,1.0085,0.189,26.8397,618,华润三九,0.1669,0.0813,1.0765,0.2381,32.5728,1069,华润三九,0.1595,0.1048,0.9883,0.2899,38.1604,1059,华润三九,0.0847,0.015,0.5736,0.0445,6.0177,798,华润三九,0.1661,0.0575,1.1053,0.1694,22.4515,865,华润三九,0.1614,0.069,1.1331,0.165,19.9709,1177,华润三九,0.155,0.1027,1.1527,0.2882,36.7608,1137,华润三九,0.055,0.0097,0.3587,0.028,3.5779,720,华润三九,0.1557,0.0542,1.0385,0.1598,20.3922,727,华润三九,0.1577,0.0778,1.2161,0.219,27.2923,1007,华润三九,0.1403,0.0963,1.1763,0.257,28.3477,1040,华润三九,0.0691,0.0141,0.5433,0.039,4.3008
603569,长久物流,仓储物流,北京,38.78,0.57,4,456558.59,297648.75,79534.25,54715.63,1.37,0.163,5.54,4.55,20160810,106693.92,2.67,3.12,43.05,10.84,5.36,18261,1547,长久物流,-0.0502,,-0.6202,,,1178,长久物流,0.0747,0.0631,0.8282,0.1158,11.6928,1405,长久物流,0.0536,,0.5763,,,1636,长久物流,0.1026,0.1608,1.1328,0.2792,28.0533,1855,长久物流,-0.0637,-0.0278,-0.7791,-0.0525,-5.2767,1483,长久物流,0.0669,0.0524,0.7517,0.1004,10.0785,1592,长久物流,0.0698,0.0622,0.7901,0.1591,16.0355,1711,长久物流,0.1036,0.1203,1.2121,0.2488,24.945,2587,长久物流,-0.2625,-0.083,-10.0987,-0.1738,-17.4201,2657,长久物流,-0.1329,-0.0822,-2.1801,-0.1799,-18.366,2584,长久物流,-0.0821,-0.0761,-1.2971,-0.1788,-18.2496,2652,长久物流,-0.0094,-0.0106,-0.1219,-0.0221,-2.2587,2350,长久物流,-0.1738,-0.0462,-3.9952,-0.0945,-10.5137
799,酒鬼酒,白酒,湖南,32.34,3.25,3.25,256471.95,188809.11,39844.53,116125.95,3.57,0.192,6.22,4.01,19970718,31990.75,0.98,46.12,68.88,80.86,23.57,67524,378,酒鬼酒,0.2377,0.0179,2.3732,0.0873,8.9502,186,酒鬼酒,0.3583,0.0517,3.2223,0.2699,27.7042,122,酒鬼酒,0.4518,0.0894,3.7615,0.4286,43.8624,208,酒鬼酒,0.3837,0.1011,3.1076,0.4409,45.3058,663,酒鬼酒,0.1762,0.0129,1.145,0.0584,6.0101,788,酒鬼酒,0.1684,0.0215,1.4444,0.0998,10.264,549,酒鬼酒,0.2271,0.0442,1.6522,0.239,24.7847,291,酒鬼酒,0.3349,0.0929,2.2604,0.4334,44.6358,2176,酒鬼酒,-0.1356,-0.0105,-0.6913,-0.0544,-5.6188,1949,酒鬼酒,-0.0068,-0.0011,-0.0312,-0.0062,-0.6284,1198,酒鬼酒,0.0894,0.0208,0.4306,0.1177,11.9422,403,酒鬼酒,0.2563,0.0886,1.2926,0.42,42.4689,1506,酒鬼酒,-0.0035,-0.0004,-0.0148,-0.0017,-0.1717
600203,福日电子,元器件,福建,34.99,3.6,4.56,566432.63,404251.63,62211.93,161210.56,3.53,0.071,4.47,2.21,19990514,-5502.41,-0.12,-24.19,123.92,7.79,1.92,21124,620,福日电子,0.1483,0.0486,12.6024,0.0826,9.0152,1996,福日电子,-0.0391,-0.028,-4.4225,-0.0485,-5.4224,1952,福日电子,-0.0118,-0.012,-3.3828,-0.0193,-2.0838,2918,福日电子,-0.0178,-0.0236,-0.9187,-0.038,-4.0706,747,福日电子,0.1556,0.0466,20.8324,0.0736,7.7932,1951,福日电子,0.0088,0.0061,1.4777,0.0121,1.3026,2101,福日电子,0.0141,0.0147,1.2862,0.0296,3.1702,2723,福日电子,0.0106,0.0145,3.2717,0.0264,2.7656,1018,福日电子,0.0761,0.0336,9.5933,0.0625,6.5314,2017,福日电子,-0.0168,-0.0145,-2.1966,-0.0281,-2.933,2269,福日电子,-0.033,-0.0375,-2.6152,-0.0672,-7.0352,2513,福日电子,0.0073,0.0111,,0.0185,1.9113,1823,福日电子,-0.0591,-0.0175,-3.0721,-0.0279,-2.856
759,中百集团,超市连锁,湖北,77.17,6.81,6.81,840596.88,357435.72,354806.63,108055.47,1.59,0.027,4.43,1.86,19970519,88282.97,1.3,1.21,-83.12,21.26,0.42,31643,1073,中百集团,0.041,0.0217,3.9571,0.0331,3.7146,1557,中百集团,0.0257,0.025,10.6882,0.038,4.2608,1628,中百集团,0.0266,0.0365,,0.0539,5.9971,2742,中百集团,0.0068,0.0129,33.2102,0.0197,2.2214,902,中百集团,0.1203,0.0662,146.3521,0.1036,11.7882,1679,中百集团,0.0436,0.0437,,0.069,7.8742,1842,中百集团,0.042,0.0605,,0.0929,9.8908,2378,中百集团,0.0451,0.0763,78.0836,0.1141,12.0542,905,中百集团,0.0949,0.0525,3.7579,0.0893,9.62,1482,中百集团,0.0468,0.0467,2.5918,0.0793,7.947,1545,中百集团,0.05,0.0716,4.2079,0.1237,12.3925,2468,中百集团,0.0113,0.0221,2.2542,0.0381,3.8135,682,中百集团,0.1367,0.0707,33.7918,0.1155,11.5722
759,中百集团,超市连锁,湖北,77.17,6.81,6.81,840596.88,357435.72,354806.63,108055.47,1.59,0.027,4.43,1.86,19970519,88282.97,1.3,1.21,-83.12,21.26,0.42,31643,1073,中百集团,0.041,0.0217,3.9571,0.0331,3.7146,1557,中百集团,0.0257,0.025,10.6882,0.038,4.2608,1628,中百集团,0.0266,0.0365,,0.0539,5.9971,2742,中百集团,0.0068,0.0129,33.2102,0.0197,2.2214,902,中百集团,0.1203,0.0662,146.3521,0.1036,11.7882,1681,中百集团,0.0436,0.0437,,0.069,7.8742,1842,中百集团,0.042,0.0605,,0.0929,9.8908,2378,中百集团,0.0451,0.0763,78.0836,0.1141,12.0542,905,中百集团,0.0949,0.0525,3.7579,0.0893,9.62,1482,中百集团,0.0468,0.0467,2.5918,0.0793,7.947,1545,中百集团,0.05,0.0716,4.2079,0.1237,12.3925,2468,中百集团,0.0113,0.0221,2.2542,0.0381,3.8135,682,中百集团,0.1367,0.0707,33.7918,0.1155,11.5722
600466,蓝光发展,区域地产,四川,17.41,21.24,21.34,10218312,9165585,105934.17,139362.22,0.65,0.1,4.78,2.06,20010212,590736.38,2.77,0.62,152.79,32.16,9.07,57000,428,蓝光发展,0.2146,0.0052,,0.0062,0.7997,2658,蓝光发展,-0.2801,-0.0184,,-0.0227,-2.9442,2391,蓝光发展,-0.0941,-0.0117,,-0.0144,-1.8331,1915,蓝光发展,0.0813,0.0254,1.499,0.0319,4.17,3194,蓝光发展,-3.1041,-0.0545,,-0.0672,-9.0154,3219,蓝光发展,-0.7034,-0.0538,-203.1111,-0.0654,-8.4856,3226,蓝光发展,-0.4476,-0.0544,-19.4513,-0.0662,-9.7479,3202,蓝光发展,-0.126,-0.0366,-3.0208,-0.0453,-6.8104,1134,蓝光发展,0.0556,0.0023,1.3891,0.0028,0.4337,63,蓝光发展,0.6072,0.0436,13.467,0.0535,8.4757,94,蓝光发展,0.4919,0.0574,10.2358,0.069,11.0926,279,蓝光发展,0.3077,0.0793,6.0397,0.0991,14.5388,3173,蓝光发展,-0.7472,-0.0243,-8.5189,-0.0304,-4.5004
600519,贵州茅台,白酒,贵州,27.13,12.56,12.56,13440494,11178139,1517933.75,137496.44,1.09,6.772,79.57,9.23,20010827,8851821,70.47,31.24,38.93,91.31,48.71,99429,359,贵州茅台,0.2471,0.0307,0.4562,0.2389,23.9384,238,贵州茅台,0.3107,0.0678,0.586,0.565,56.6133,99,贵州茅台,0.4935,0.1473,0.942,0.7304,73.1218,84,贵州茅台,0.5339,0.202,1.0596,0.8689,86.9568,71,贵州茅台,0.7444,0.082,1.4267,0.3765,37.6821,61,贵州茅台,0.7486,0.1424,1.4507,0.4825,48.2791,19,贵州茅台,1.2217,0.3094,2.4407,0.9608,96.1248,16,贵州茅台,0.9637,0.3316,2.0887,1.0112,101.1637,139,贵州茅台,0.459,0.0513,0.9334,0.1673,16.7327,297,贵州茅台,0.2867,0.0576,0.5758,0.1678,16.791,77,贵州茅台,0.5368,0.1783,1.0667,0.5784,57.8585,171,贵州茅台,0.3805,0.1646,0.7637,0.5741,57.4286,285,贵州茅台,0.2826,0.0367,0.5405,0.1687,16.8795
603686,龙马环卫,专用机械,福建,22.82,2.68,2.99,377063.06,315779.09,52317.73,103845.18,3.47,0.258,7.41,3.18,20150126,80703.61,2.7,15.29,19.79,26.38,10.05,17204,2496,龙马环卫,-0.5187,-0.121,-4.4677,-0.3663,-36.8645,2604,龙马环卫,-0.2442,-0.1246,-2.282,-0.3587,-36.1385,2606,龙马环卫,-0.1789,-0.1187,-1.6266,-0.2912,-29.3178,1180,龙马环卫,0.1463,0.1224,1.4675,0.286,28.8044,2844,龙马环卫,-0.5558,-0.1312,-4.7962,-0.3269,-32.9712,2212,龙马环卫,-0.0309,-0.0148,-0.3063,-0.0313,-3.38,2885,龙马环卫,-0.1533,-0.1041,-1.5489,-0.2146,-23.0321,1392,龙马环卫,0.1334,0.1118,1.3585,0.2138,23.1666,3047,龙马环卫,-0.5953,-0.1545,-5.7926,-0.322,-35.1824,2753,龙马环卫,-0.1592,-0.0875,-1.7353,-0.1782,-19.0097,2821,龙马环卫,-0.1357,-0.1077,-1.5153,-0.2161,-22.9009,1463,龙马环卫,0.0938,0.075,1.0604,0.1805,19.0251,2959,龙马环卫,-0.4637,-0.0945,-4.3285,-0.2531,-26.7929
2366,台海核电,专用机械,四川,28.71,4.89,8.67,757845.88,456358.94,217710.55,74047.71,0.85,0.212,3.39,7.17,20100312,177158.77,2.04,7.61,13.67,62.5,39.56,23586,697,台海核电,0.1265,0.015,1.928,0.0692,6.9922,666,台海核电,0.1554,0.045,3.6494,0.2256,22.7718,2904,台海核电,-0.4978,-0.0204,,-0.0307,-4.5161,57,台海核电,0.615,0.0562,8.9303,0.0859,12.0179,893,台海核电,0.1229,0.0072,0.2768,0.0115,1.6219,804,台海核电,0.1647,0.022,0.326,0.038,5.5666,2731,台海核电,-0.1015,-0.017,-0.2212,-0.0286,-3.3994,1913,台海核电,0.0858,0.0202,0.2491,0.0328,3.9583,1668,台海核电,-0.0282,-0.0022,-0.0721,-0.0037,-0.4464,1491,台海核电,0.0461,0.0086,0.11,0.0148,1.8147,2690,台海核电,-0.1031,-0.0264,-0.2448,-0.0452,-6.1695,2860,台海核电,-0.0408,-0.0141,-0.0974,-0.0242,-4.3782,2173,台海核电,-0.1316,-0.0081,-0.3284,-0.0139,-2.3098
600671,天目药业,中成药,浙江,28.57,1.22,1.22,48206.55,25722.42,14553.37,5149.78,0.42,0.167,0.72,26.52,19930823,-11006.99,-0.9,280.98,755.39,33.03,22.44,8222,2087,天目药业,-0.2251,-0.0203,,-0.0292,-3.5682,2006,天目药业,-0.0427,-0.0069,,-0.0098,-1.1935,2615,天目药业,-0.1808,-0.0462,,-0.0633,-7.7088,2899,天目药业,-0.0155,-0.0052,,-0.0067,-0.8005,1780,天目药业,-0.0405,-0.0034,,-0.0042,-0.4836,2475,天目药业,-0.0835,-0.0149,,-0.0185,-2.1641,2461,天目药业,-0.0394,-0.0103,,-0.013,-1.5201,2700,天目药业,0.013,0.0052,0.6117,0.0067,0.7964,2888,天目药业,-0.426,-0.0356,,-0.0457,-5.5423,3167,天目药业,-0.4018,-0.0626,,-0.0783,-12.5641,1919,天目药业,0.0102,0.0028,0.1016,0.0037,0.5902,1016,天目药业,0.139,0.0568,2.7269,0.0734,10.638,182,天目药业,0.3793,0.0711,0.9703,0.0981,13.9243
651,格力电器,家用电器,广东,12.92,59.7,60.16,21836466,17153882,1748815.38,10388.05,0.02,0.928,11.79,4.07,19961118,6132170,10.19,33.29,39.04,30.86,14.11,435187,35,格力电器,0.9451,0.1424,8.3009,0.2019,20.4599,65,格力电器,0.5938,0.1815,5.1589,0.2442,24.5834,120,格力电器,0.4536,0.2171,3.689,0.2974,29.8402,123,格力电器,0.454,0.2745,3.5155,0.3923,39.4036,443,格力电器,0.2483,0.0355,1.926,0.0508,5.0947,520,格力电器,0.2329,0.0666,1.7769,0.0908,9.1197,801,格力电器,0.1718,0.0779,1.253,0.1082,10.8569,1350,格力电器,0.1372,0.0815,0.9572,0.1166,11.7122,288,格力电器,0.2957,0.0442,2.1748,0.0628,6.3042,1424,格力电器,0.0526,0.0178,0.3827,0.0241,2.418,1527,格力电器,0.0518,0.026,0.3695,0.0356,3.5763,1274,格力电器,0.1103,0.0761,0.7268,0.1104,11.0912,194,格力电器,0.363,0.0658,2.5612,0.0982,9.8684
425,徐工机械,工程机械,江苏,14.64,69.94,70.08,5308887,3898116.5,695153.5,334410.5,0.48,0.074,3.12,1.39,19960828,1058736.63,1.51,79.79,157.39,18.11,4.82,279602,2182,徐工机械,-0.274,-0.0259,,-0.0451,-6.1289,1579,徐工机械,0.0237,0.0046,,0.0083,1.0931,1712,徐工机械,0.0185,0.0051,,0.0092,1.2131,2749,徐工机械,0.0065,0.0025,,0.0049,0.5596,1080,徐工机械,0.0808,0.0064,26.2271,0.0121,1.4918,1492,徐工机械,0.066,0.0123,4.0829,0.023,2.897,1081,徐工机械,0.1306,0.0356,9.2032,0.066,8.5525,1398,徐工机械,0.1329,0.0511,10.3668,0.0956,11.4973,817,徐工机械,0.1153,0.0152,3.432,0.0279,3.3444,959,徐工机械,0.1153,0.0365,3.0153,0.0674,8.0202,1082,徐工机械,0.1031,0.0439,2.8369,0.083,9.8372,1295,徐工机械,0.1082,0.0634,3.0652,0.1226,15.0847,1045,徐工机械,0.067,0.0136,1.3783,0.0253,3.0608
603699,纽威股份,专用机械,江苏,89.75,7.5,7.5,456987.31,363683.91,66554.21,80273.71,1.07,0.056,3.46,5.84,20140117,82808.52,1.1,14.06,-18.92,29.8,7.09,14432,249,纽威股份,0.3349,0.0401,1.3397,0.1052,10.9211,799,纽威股份,0.1283,0.0376,0.6811,0.0865,8.8614,1079,纽威股份,0.0962,0.04,0.494,0.1048,10.9328,1334,纽威股份,0.1312,0.0712,0.8201,0.1917,20.4072,1387,纽威股份,0.0295,0.0036,0.228,0.0097,1.0349,948,纽威股份,0.1374,0.0355,1.0962,0.0862,9.0157,941,纽威股份,0.1514,0.0565,1.2242,0.1486,15.6219,1391,纽威股份,0.1335,0.0676,1.2904,0.18,18.9101,943,纽威股份,0.0879,0.0114,0.9037,0.0315,3.3085,763,纽威股份,0.1477,0.0405,1.7274,0.098,10.2035,991,纽威股份,0.1156,0.0466,1.3287,0.1136,11.8191,1157,纽威股份,0.1236,0.07,1.4605,0.1822,19.0555,705,纽威股份,0.1312,0.0171,1.9111,0.0404,4.1883
600887,伊利股份,乳制品,内蒙,19.75,60.33,60.78,4898469,2845808.25,1399012.13,278879.91,0.46,0.346,4.47,6.1,19960312,1621002.75,2.67,24.56,21.15,38.8,10.73,254646,634,伊利股份,0.1449,0.0528,1.6408,0.1044,11.5125,471,伊利股份,0.2042,0.1554,2.2796,0.3014,33.3119,472,伊利股份,0.2072,0.2393,2.5779,0.4733,52.5579,1071,伊利股份,0.1593,0.2406,2.0489,0.4894,52.3925,1176,伊利股份,0.0635,0.0242,0.6207,0.053,5.6914,460,伊利股份,0.2507,0.2165,2.3283,0.5328,57.9797,409,伊利股份,0.2678,0.3224,2.792,0.752,80.8064,741,伊利股份,0.2125,0.3265,2.2609,0.7998,85.9793,1698,伊利股份,-0.0337,-0.0124,-0.305,-0.0301,-3.2574,1175,伊利股份,0.085,0.0637,0.84,0.1317,13.3893,897,伊利股份,0.1288,0.1425,1.3597,0.2945,29.8981,1341,伊利股份,0.1037,0.1421,1.1672,0.2912,29.3765,950,伊利股份,0.0853,0.0341,0.7929,0.0771,7.8167
17,深中华A,文教休闲,深圳,3382.03,3.03,5.51,8339.2,7633.06,384.88,62783.43,1.14,0,0.03,194.49,19920331,-119572.52,-2.17,6.13,9.22,7.75,0.94,51082,1830,深中华A,-0.126,-0.0454,-7.1167,-0.0585,-5.8515,2143,深中华A,-0.0734,-0.0998,-9.4811,-0.1331,-13.308,1876,深中华A,-0.0006,-0.0011,-0.0989,-0.0015,-0.1455,2916,深中华A,-0.0177,-0.066,,-0.0933,-9.3261,1996,深中华A,-0.1015,-0.0355,-10.4966,-0.0453,-4.5298,2418,深中华A,-0.0722,-0.0812,-9.1508,-0.1065,-10.6544,2515,深中华A,-0.0476,-0.09,-1.9624,-0.1211,-12.1134,2768,深中华A,0.0045,0.0117,0.163,0.0172,1.7237,1834,深中华A,-0.0617,-0.0272,-4.0156,-0.0409,-4.088,2807,深中华A,-0.18,-0.1799,,-0.2605,-26.0532,2503,深中华A,-0.0664,-0.1016,,-0.1357,-13.5674,2774,深中华A,-0.025,-0.0467,-2.173,-0.0627,-6.2736,1255,深中华A,0.0337,0.01,4.0904,0.0129,1.2948
2485,希努尔,服饰,山东,0,3.2,3.2,265153.84,112410.32,15712.4,126202.7,3.94,-0.028,6.26,4.05,20101015,34056.2,1.06,-15.72,28.88,19.54,-5.54,4029,752,希努尔,0.1114,0.0125,6.9495,0.0485,13.0878,2028,希努尔,-0.0469,-0.009,-4.5425,-0.0352,-9.627,1094,希努尔,0.0939,0.0266,528.8038,0.0981,24.7014,1137,希努尔,0.1506,0.0554,6.7539,0.1949,20.7185,180,希努尔,0.4456,0.0357,18.0703,0.1427,15.3427,1504,希努尔,0.0649,0.0092,0.8355,0.0463,5.0831,1746,希努尔,0.0546,0.0115,2.3308,0.0604,6.5963,2044,希努尔,0.0762,0.0217,7.103,0.1131,12.3731,632,希努尔,0.1587,0.0136,,0.1099,12.8932,1336,希努尔,0.0619,0.0099,,0.0778,9.0441,1482,希努尔,0.0569,0.014,13.0472,0.1189,14.0208,2498,希努尔,0.009,0.003,0.1896,0.0223,2.3881,2982,希努尔,-0.4768,-0.029,,-0.1207,-12.4817
2130,沃尔核材,电气设备,深圳,60.59,9.72,12.62,663211.44,235314.47,149769.34,21848.85,0.17,0.023,2.2,2.55,20070420,119741.02,0.95,17.27,114.05,29.44,5.18,100472,1451,沃尔核材,-0.0271,-0.003,-0.6685,-0.0059,-0.6273,1801,沃尔核材,-0.0063,-0.0013,-0.0124,-0.0027,-0.3715,1820,沃尔核材,0.0051,0.0016,0.0149,0.003,0.4168,2476,沃尔核材,0.0313,0.0138,0.0895,0.0258,3.9591,1810,沃尔核材,-0.0507,-0.0044,-0.8509,-0.0078,-1.2062,1727,沃尔核材,0.0368,0.0069,0.5218,0.0115,1.7877,2002,沃尔核材,0.0252,0.0071,0.3526,0.0115,2.2681,2578,沃尔核材,0.0255,0.0089,0.4482,0.0175,3.4135,2173,沃尔核材,-0.1349,-0.0111,-4.7499,-0.0205,-4.3496,1637,沃尔核材,0.0309,0.0056,0.6363,0.0102,2.1538,1405,沃尔核材,0.0659,0.0184,1.0719,0.0331,6.4741,1871,沃尔核材,0.058,0.024,0.8948,0.0434,6.4445,941,沃尔核材,0.0862,0.0073,1.7746,0.0127,1.8117
600136,当代明诚,影视音像,湖北,40.19,3.44,4.87,602378.88,409356.56,1757.7,169089.77,3.47,0.113,5.27,3.45,19980303,37456.67,0.77,265,21197.87,47.61,19.03,19537,2206,当代明诚,-0.2842,-0.0116,-90.9634,-0.0383,-3.8407,2649,当代明诚,-0.2756,-0.0245,-1.3091,-0.0902,-9.8963,2906,当代明诚,-0.5022,-0.0718,-2.2144,-0.2552,-34.1672,3294,当代明诚,-0.1816,-0.0643,-1.14,-0.2552,-32.6992,3125,当代明诚,-1.4169,-0.0192,-61.2874,-0.075,-18.1669,3156,当代明诚,-0.5292,-0.0271,-2.5744,-0.1066,-25.0375,3294,当代明诚,-0.6538,-0.0531,-2.3898,-0.2059,-39.8856,3392,当代明诚,-0.5602,-0.089,-2.1688,-0.2872,-61.9795,3403,当代明诚,-2.9826,-0.061,-201.9214,-0.1679,-42.0767,3404,当代明诚,-2.296,-0.1201,-15.1323,-0.3137,-66.6562,3380,当代明诚,-1.4613,-0.1264,-11.0451,-0.2862,-81.9067,3402,当代明诚,-0.9072,-0.1614,-5.5647,-0.3476,-70.3614,3016,当代明诚,-0.5072,-0.0244,-2.5022,-0.0454,-8.7361
603169,兰石重装,专用机械,甘肃,0,10.25,10.52,1150860.88,792268.69,275153.47,146691.44,1.4,-0.051,3.07,2.26,20141009,59418.41,0.57,282.23,3.29,8.42,-8.43,54022,2360,兰石重装,-0.3785,-0.0135,,-0.017,-1.8368,1756,兰石重装,0.002,0.0005,0.0051,0.0008,0.0872,1995,兰石重装,-0.017,-0.0056,-0.0536,-0.008,-0.9026,3190,兰石重装,-0.106,-0.0333,-0.4043,-0.0554,-6.1177,2885,兰石重装,-0.5996,-0.0349,,-0.064,-7.2214,3088,兰石重装,-0.4057,-0.0504,-18.1947,-0.0903,-10.1789,3141,兰石重装,-0.3253,-0.0577,-16.4998,-0.1025,-11.4077,3332,兰石重装,-0.2716,-0.0628,-28.7092,-0.1043,-11.3984,3335,兰石重装,-1.505,-0.0326,,-0.0529,-5.7581,3155,兰石重装,-0.3878,-0.0566,-41.9559,-0.0845,-9.5123,3262,兰石重装,-0.4411,-0.0983,-59.1077,-0.1426,-15.8975,3355,兰石重装,-0.4158,-0.1138,-138.0726,-0.166,-18.1533,2823,兰石重装,-0.3647,-0.02,,-0.0283,-3.0763
2024,苏宁易购,电器连锁,江苏,290.63,50.49,93.1,16195894,9348391,1442884.25,3643081.25,3.91,0.012,8.48,1.64,20040721,2011426,2.16,32.76,42.15,16.37,0.22,320607,974,苏宁易购,0.0612,0.0211,,0.033,4.1209,1421,苏宁易购,0.042,0.0303,8.2489,0.047,5.8447,1833,苏宁易购,0.0038,0.0041,18.7979,0.0062,0.7741,2685,苏宁易购,0.0128,0.0197,2.2875,0.0309,3.79,1910,苏宁易购,-0.0789,-0.0274,,-0.0416,-5.0289,2172,苏宁易购,-0.0242,-0.0132,,-0.0256,-3.6014,2282,苏宁易购,-0.0085,-0.0066,,-0.013,-1.8082,2574,苏宁易购,0.0258,0.028,7.7838,0.0571,6.2472,2172,苏宁易购,-0.1345,-0.0362,-101.043,-0.0783,-8.6117,2295,苏宁易购,-0.0588,-0.0334,-22.3191,-0.0723,-7.9937,2498,苏宁易购,-0.0659,-0.0557,-14.2302,-0.1216,-13.4143,2830,苏宁易购,-0.0351,-0.042,-1.6311,-0.0897,-10.2784,1787,苏宁易购,-0.0534,-0.0164,-31.7407,-0.0339,-3.857
600900,长江电力,水力发电,北京,32.35,115.06,220,29738284,875619.69,24664518,4429616,2.01,0.129,6.26,2.66,20031118,4612131,2.1,3.75,4.59,47.98,34.75,103260,96,长江电力,0.5556,0.0144,1.127,0.0357,12.3421,67,长江电力,0.5909,0.041,1.1403,0.1001,35.2049,59,长江电力,0.639,0.082,1.2428,0.2134,58.1228,37,长江电力,0.7309,0.1248,1.5379,0.3498,95.0064,80,长江电力,0.6938,0.0224,1.6736,0.0654,19.1662,71,长江电力,0.694,0.0457,1.8135,0.0732,16.6536,53,长江电力,0.7442,0.0917,1.697,0.1557,40.8389,31,长江电力,0.7967,0.1304,1.8622,0.2289,62.7748,63,长江电力,0.7302,0.0191,2.1171,0.034,8.8577,40,长江电力,0.7113,0.0455,1.6928,0.0761,15.8832,37,长江电力,0.743,0.0904,1.5579,0.158,38.24,20,长江电力,0.7915,0.1326,1.782,0.2422,66.4844,54,长江电力,0.7414,0.0203,2.133,0.038,9.8711
710,贝瑞基因,医疗保健,四川,75.6,0.62,3.55,179460.06,109124.13,51493.2,88100.63,2.48,0.185,4.53,12.35,19970422,34130.35,0.96,32.18,69.37,54.79,22.1,16327,2667,贝瑞基因,-0.8222,-0.0849,,-0.1173,-12.6887,2759,贝瑞基因,-0.372,-0.0868,,-0.1181,-15.3112,2897,贝瑞基因,-0.4766,-0.1637,,-0.2267,-33.9763,3354,贝瑞基因,-0.3078,-0.1419,,-0.1858,-27.7287,2071,贝瑞基因,-0.1207,-0.0125,,-0.0161,-2.5065,2461,贝瑞基因,-0.0808,-0.0196,,-0.0255,-3.3808,2472,贝瑞基因,-0.0415,-0.0128,,-0.0162,-2.5068,3040,贝瑞基因,-0.0574,-0.0259,,-0.0327,-4.9669,3187,贝瑞基因,-0.8207,-0.0978,,-0.1259,-25.4582,3176,贝瑞基因,-0.4126,-0.0947,,-0.1192,-22.1796,2182,贝瑞基因,-0.0206,-0.0102,-0.0982,-0.1124,-12.0725,1810,贝瑞基因,0.0635,0.0412,0.3042,0.3023,31.2219,694,贝瑞基因,0.1351,0.0224,0.6087,0.2464,26.085
