 ,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,currentratio_2015q1,quickratio_2015q1,cashratio_2015q1,icratio_2015q1,sheqratio_2015q1,adratio_2015q1,Unnamed: 0_y,name_x,currentratio_2015q2,quickratio_2015q2,cashratio_2015q2,icratio_2015q2,sheqratio_2015q2,adratio_2015q2,Unnamed: 0_x,name_y,currentratio_2015q3,quickratio_2015q3,cashratio_2015q3,icratio_2015q3,sheqratio_2015q3,adratio_2015q3,Unnamed: 0_y,name_x,currentratio_2015q4,quickratio_2015q4,cashratio_2015q4,icratio_2015q4,sheqratio_2015q4,adratio_2015q4,Unnamed: 0_x,name_y,currentratio_2016q1,quickratio_2016q1,cashratio_2016q1,icratio_2016q1,sheqratio_2016q1,adratio_2016q1,Unnamed: 0_y,name_x,currentratio_2016q2,quickratio_2016q2,cashratio_2016q2,icratio_2016q2,sheqratio_2016q2,adratio_2016q2,Unnamed: 0_x,name_y,currentratio_2016q3,quickratio_2016q3,cashratio_2016q3,icratio_2016q3,sheqratio_2016q3,adratio_2016q3,Unnamed: 0_y,name_x,currentratio_2016q4,quickratio_2016q4,cashratio_2016q4,icratio_2016q4,sheqratio_2016q4,adratio_2016q4,Unnamed: 0_x,name_y,currentratio_2017q1,quickratio_2017q1,cashratio_2017q1,icratio_2017q1,sheqratio_2017q1,adratio_2017q1,Unnamed: 0_y,name_x,currentratio_2017q2,quickratio_2017q2,cashratio_2017q2,icratio_2017q2,sheqratio_2017q2,adratio_2017q2,Unnamed: 0_x,name_y,currentratio_2017q3,quickratio_2017q3,cashratio_2017q3,icratio_2017q3,sheqratio_2017q3,adratio_2017q3,Unnamed: 0_y,name_x,currentratio_2017q4,quickratio_2017q4,cashratio_2017q4,icratio_2017q4,sheqratio_2017q4,adratio_2017q4,Unnamed: 0,name_y,currentratio_2018q1,quickratio_2018q1,cashratio_2018q1,icratio_2018q1,sheqratio_2018q1,adratio_2018q1
662,天夏智慧,软件服务,广西,27.73,2.88,8.41,733957.19,296357.22,219.55,385058.56,4.58,0.104,6.73,1.72,19961216,89626.71,1.07,46.5,2.86,56.82,35.87,20298,807,天夏智慧,2.2913,2.0564,118.0057,52.2957,75.1536,24.8464,699,天夏智慧,2.32,2.0007,100.0585,-97.4995,77.4788,22.5212,556,天夏智慧,2.3332,1.8986,46.9452,-112.0381,83.7009,16.2991,327,天夏智慧,3.0613,2.7093,57.2992,-132.3952,84.0534,15.9466,400,天夏智慧,2.3347,2.0806,62.2425,17.2869,96.5194,3.4806,268,天夏智慧,3.253,3.1311,156.4067,-2382.4459,91.407,8.593,502,天夏智慧,3.1538,3.0549,103.2584,-6937.8371,90.4511,9.5489,212,天夏智慧,2.2063,2.1447,71.4149,-3438.6846,87.8796,12.1204,383,天夏智慧,2.2364,2.1467,36.126,8409.0515,89.7323,10.2677,135,天夏智慧,2.9734,2.9475,41.6924,-18254.3462,90.7404,9.2596,227,天夏智慧,2.4844,2.4382,35.9145,2958.0523,88.4671,11.5329,705,天夏智慧,1.7911,1.7793,95.8404,4638.2464,78.2853,21.7147,832,天夏智慧,1.7764,1.7626,67.2644,2205.3929,77.0545,22.9455
300025,华星创业,通信设备,浙江,0,3.89,4.29,290879.94,204304.88,41592.6,2671.95,0.06,-0.029,1.7,3.1,20091030,26412.35,0.62,16.13,-425.07,14.76,-3.85,29303,2015,华星创业,1.5992,1.496,14.0772,244.8639,45.4712,54.5288,2136,华星创业,1.5742,1.4626,14.1729,454.2885,44.6912,55.3088,2260,华星创业,1.4938,1.3787,12.2824,480.995,42.4098,57.5902,2768,华星创业,1.365,1.3027,18.4941,711.6026,38.3519,61.6481,2564,华星创业,1.4078,1.3038,10.2794,194.8888,41.0457,58.9543,2670,华星创业,1.3698,1.259,7.4241,333.4697,39.5265,60.4735,2814,华星创业,1.3602,1.2292,7.6353,291.3774,38.767,61.233,3062,华星创业,1.0781,1.0196,13.7949,395.809,31.9948,68.0052,3067,华星创业,1.182,1.0955,17.6671,229.9452,32.6298,67.3702,3026,华星创业,1.1573,1.0492,13.2458,325.2108,32.581,67.419,3010,华星创业,1.1313,0.9911,7.1,244.7953,32.8761,67.1239,3212,华星创业,1.0804,0.9858,14.7566,-176.7634,26.5944,73.4056,3216,华星创业,1.0632,0.9365,8.2439,-16.1227,26.8045,73.1955
600992,贵绳股份,钢加工,贵州,111.17,2.45,2.45,227699.02,154141.5,24811.88,84036.9,3.43,0.021,5.63,1.69,20040514,22888.65,0.93,23.37,3.18,12.78,1.18,15671,977,贵绳股份,2.5729,1.5545,72.516,2664.5093,70.9939,29.0061,928,贵绳股份,2.9757,2.061,116.5923,-1772.1647,72.2159,27.7841,1195,贵绳股份,2.5873,1.8489,108.4821,-3292.7799,68.5268,31.4732,1178,贵绳股份,2.5015,1.8847,125.8123,-500.7088,67.8972,32.1028,1494,贵绳股份,2.3952,1.7737,110.6833,-6778.2324,66.7107,33.2893,1451,贵绳股份,2.3036,1.6796,105.5309,-568.364,65.6585,34.3415,1802,贵绳股份,2.1148,1.5778,103.0918,-359.1451,62.5808,37.4192,1586,贵绳股份,2.0976,1.5748,111.2683,-460.288,62.3939,37.6061,1889,贵绳股份,1.9773,1.4186,92.6732,-268.1441,60.3873,39.6127,1818,贵绳股份,1.9167,1.3994,89.6269,-391.766,59.4506,40.5494,1741,贵绳股份,1.918,1.3961,87.2473,-501.1003,60.5925,39.4075,1692,贵绳股份,1.9465,1.4218,62.0442,433.7799,61.0491,38.9509,1749,贵绳股份,1.9056,1.3247,49.822,388.5408,60.581,39.419
2438,江苏神通,机械基件,江苏,40.04,3.57,4.86,296168.84,185194.02,57748.23,81417.11,1.68,0.046,3.59,2.06,20100623,39567.7,0.81,61.57,49.3,30.77,9.06,25087,869,江苏神通,3.759,2.8939,56.6144,-559.8702,73.9591,26.0409,869,江苏神通,3.6064,2.6288,49.1636,-1127.229,73.4439,26.5561,994,江苏神通,3.5431,2.425,40.0819,-2018.1208,73.4563,26.5437,1374,江苏神通,2.3281,1.6725,24.6312,-25098.7719,64.5399,35.4601,1556,江苏神通,2.6949,1.9551,30.6687,2412.816,65.4408,34.5592,1548,江苏神通,2.1532,1.5662,20.1709,672.9404,63.9032,36.0968,1799,江苏神通,2.0738,1.4645,17.9861,638.8426,62.606,37.394,1579,江苏神通,1.9805,1.3692,17.9557,616.0648,62.5684,37.4316,1226,江苏神通,2.9873,2.2396,63.3337,750.965,73.2434,26.7566,1176,江苏神通,2.7051,1.9649,45.7081,709.0798,70.624,29.376,1716,江苏神通,2.3351,1.6234,19.6206,752.9903,60.9385,39.0615,1801,江苏神通,1.6917,1.1652,20.229,823.708,59.2118,40.7882,1848,江苏神通,1.6837,1.1382,11.3927,875.0482,58.8757,41.1243
600781,辅仁药业,中成药,河南,17.16,1.78,6.27,1005757.63,540323.38,338990.06,189848.8,3.03,0.293,7.63,2.63,19961218,216595.66,3.45,13.05,128.76,44.87,13.53,13101,2335,辅仁药业,0.8802,0.5229,27.2465,247.019,36.2652,63.7348,2422,辅仁药业,0.879,0.5253,21.929,294.6465,36.5919,63.4081,2462,辅仁药业,0.755,0.4447,19.8519,344.9313,36.7625,63.2375,2892,辅仁药业,0.6148,0.3518,18.7094,322.2158,35.6673,64.3327,2699,辅仁药业,0.5951,0.3045,11.4499,213.4026,37.3754,62.6246,2823,辅仁药业,0.6544,0.4013,21.5385,199.8141,35.6886,64.3114,2972,辅仁药业,0.6603,0.3967,21.8424,213.3054,34.1269,65.8731,2998,辅仁药业,0.5992,0.3455,18.7473,175.2296,34.0074,65.9926,3025,辅仁药业,0.8083,0.5227,33.9598,181.0809,33.9371,66.0629,3007,辅仁药业,0.6683,0.4595,29.32,173.0467,33.3018,66.6982,2944,辅仁药业,0.6383,0.4473,27.6299,156.7514,34.8184,65.1816,2450,辅仁药业,1.1762,1.0271,29.0507,561.1188,47.1748,52.8252,2416,辅仁药业,1.2103,1.0453,24.3475,512.7416,48.172,51.828
600858,银座股份,百货,山东,14.73,5.18,5.2,1173561.63,322604.19,380159.06,96548.25,1.86,0.126,5.93,1.25,19940506,149721.75,2.88,3.07,75.05,17.71,1.71,20929,2609,银座股份,0.4844,0.1675,13.5559,391.2094,26.4241,73.5759,2708,银座股份,0.4312,0.2055,17.7538,270.7323,27.078,72.922,2716,银座股份,0.4017,0.1621,13.079,231.0725,28.0311,71.9689,3126,银座股份,0.3875,0.1649,12.9754,203.443,28.5246,71.4754,2984,银座股份,0.4264,0.1934,16.5832,214.7448,27.772,72.228,3046,银座股份,0.4036,0.1821,14.9922,171.4957,28.0704,71.9296,3154,银座股份,0.4208,0.1968,16.4237,134.5881,27.5473,72.4527,3209,银座股份,0.4141,0.2136,18.3783,129.2758,26.9825,73.0175,3201,银座股份,0.401,0.1988,16.0764,187.1837,28.0889,71.9111,3154,银座股份,0.3891,0.1867,14.4773,162.7598,28.4748,71.5252,3140,银座股份,0.4067,0.1948,15.7135,133.8064,27.781,72.219,3191,银座股份,0.3979,0.1914,16.3524,152.29,27.5408,72.4592,3182,银座股份,0.4111,0.2048,17.4191,280.5853,28.018,71.982
600663,陆家嘴,园区开发,上海,22.03,24.45,33.62,7936259,3538856,130145.3,3889.81,0.01,0.204,4.44,4.04,19930628,931857.19,2.77,-49.09,52.39,54.81,52.88,111573,2361,陆家嘴,0.817,0.1773,14.5446,417.5282,35.3638,64.6362,2597,陆家嘴,0.7216,0.1744,16.4563,434.3333,31.0284,68.9716,2659,陆家嘴,0.6865,0.1308,12.4189,467.7064,30.3232,69.6768,3062,陆家嘴,0.4607,0.0819,7.3235,568.7116,30.9631,69.0369,2892,陆家嘴,0.4706,0.084,7.4701,544.2753,30.9628,69.0372,2989,陆家嘴,0.6177,0.223,20.1948,758.0163,30.2693,69.7307,3067,陆家嘴,0.4767,0.0922,7.6885,702.1692,31.0453,68.9547,3244,陆家嘴,0.7888,0.5659,12.4989,865.605,25.4136,74.5864,3254,陆家嘴,1.0078,0.692,14.6714,341.5174,25.5252,74.4748,3231,陆家嘴,1.02,0.4727,10.0359,436.6691,25.5437,74.4563,3208,陆家嘴,1.0788,0.4933,9.4072,394.2901,25.467,74.533,3247,陆家嘴,0.9805,0.4021,9.4873,484.2385,24.8882,75.1118,3215,陆家嘴,1.0823,0.4123,12.7616,564.3888,26.8324,73.1676
600572,康恩贝,中成药,浙江,18.42,25.04,26.67,957565.88,478163.94,223854.75,92598.68,0.35,0.1,2.25,3.29,20040412,211823.8,0.79,62.51,41.75,75.26,15.03,65968,1642,康恩贝,1.2871,0.9512,41.0067,801.7414,54.8304,45.1696,1817,康恩贝,1.5151,1.2685,69.9692,1158.3174,52.6034,47.3966,1879,康恩贝,1.5702,1.2977,64.8024,947.8253,53.0903,46.9097,2359,康恩贝,1.1666,0.9374,42.1829,570.4053,47.7106,52.2894,2327,康恩贝,1.1222,0.9055,44.5262,564.0311,47.9843,52.0157,2109,康恩贝,1.1028,0.8427,31.849,645.9007,52.9194,47.0806,2545,康恩贝,1.3367,1.1053,61.4143,684.9288,46.406,53.594,2150,康恩贝,1.415,1.1699,70.5677,628.6283,52.8323,47.1677,2144,康恩贝,1.5214,1.2362,67.8785,1679.999,55.6343,44.3657,1995,康恩贝,1.4646,1.1289,53.2141,1878.3056,55.9269,44.0731,1871,康恩贝,1.5814,1.2131,48.9876,1888.0457,58.102,41.898,1635,康恩贝,2.0041,1.6122,93.1979,1523.3413,62.0331,37.9669,1587,康恩贝,2.1507,1.7596,92.1095,3434.716,63.8579,36.1421
600804,鹏博士,电信运营,四川,62.47,14.32,14.32,2272367.25,501224.44,1088004.13,242162.59,1.69,0.064,5.06,3.14,19940103,304396.66,2.12,-16.22,-47.18,53.19,5.17,74118,2453,鹏博士,0.3438,0.3368,20.1354,1345.364,32.5686,67.4314,2562,鹏博士,0.3607,0.3552,22.3818,1313.9924,32.1459,67.8541,2598,鹏博士,0.3715,0.3643,23.3055,1283.5559,32.0877,67.9123,3098,鹏博士,0.3694,0.3625,23.9904,1246.7454,29.8593,70.1407,2900,鹏博士,0.3612,0.3533,22.3203,1967.7544,30.7972,69.2028,2969,鹏博士,0.3795,0.3727,22.3208,1572.3474,31.1519,68.8481,3086,鹏博士,0.3611,0.3541,21.5458,1528.6517,30.4234,69.5766,3095,鹏博士,0.3222,0.3164,19.1346,1398.3189,31.147,68.853,3009,鹏博士,0.2595,0.2519,10.1829,1830.6535,34.4457,65.5543,3125,鹏博士,0.5926,0.5853,43.3485,1417.1318,29.3594,70.6406,3097,鹏博士,0.5943,0.5884,44.5132,898.5098,29.681,70.319,3107,鹏博士,0.4688,0.4623,29.3039,768.8529,31.23,68.77,3075,鹏博士,0.466,0.4586,28.6345,312.9298,32.2414,67.7586
300195,长荣股份,轻工机械,天津,26.65,3.04,4.33,523104.19,254428.67,55833.25,281364.72,6.49,0.109,8.83,1.32,20110329,51295.15,1.18,38.85,14.68,41.11,14.36,18580,465,长荣股份,3.7364,2.9487,85.2043,-968.7394,83.7066,16.2934,265,长荣股份,4.8533,3.8615,63.5089,-592.9905,87.9538,12.0462,1373,长荣股份,2.4021,1.9765,61.997,-2542.3034,64.5229,35.4771,1218,长荣股份,1.5998,1.2569,29.997,1634.5149,67.2848,32.7152,1313,长荣股份,1.781,1.3573,23.6869,8120.2844,70.6894,29.3106,1125,长荣股份,1.7107,1.2995,18.9566,1509.1284,71.7093,28.2907,1292,长荣股份,1.8542,1.3595,22.005,1489.8957,72.6469,27.3531,1063,长荣股份,1.707,1.3202,43.2582,936.4221,71.4654,28.5346,1037,长荣股份,2.9339,2.576,176.9632,2399.4844,76.8565,23.1435,713,长荣股份,3.1921,2.7753,135.7462,-2397.1232,79.0135,20.9865,537,长荣股份,3.5931,3.0021,98.6514,-1112.4869,82.0219,17.9781,910,长荣股份,2.5646,2.1321,120.5973,-7923.788,74.8111,25.1889,831,长荣股份,2.9651,2.422,43.1495,-1253.8103,77.0827,22.9173
600668,尖峰集团,水泥,浙江,12.23,3.44,3.44,436677.56,103607.31,128455.57,37276.62,1.08,0.303,8.01,1.85,19930728,162145.47,4.71,18.11,-7,40.45,15.58,27298,1369,尖峰集团,1.1249,0.7829,18.6126,403.5287,61.5384,38.4616,1360,尖峰集团,1.3211,0.9515,14.6549,688.823,62.5718,37.4282,1488,尖峰集团,1.2175,0.8515,15.6375,710.0036,61.8401,38.1599,1399,尖峰集团,1.2373,0.8507,23.9259,815.343,63.9925,36.0075,1566,尖峰集团,1.3188,0.9059,17.4655,535.1478,65.1807,34.8193,1450,尖峰集团,1.3218,0.8924,14.026,931.9743,65.6754,34.3246,1594,尖峰集团,1.4733,0.9951,19.8787,1025.1931,66.8364,33.1636,1501,尖峰集团,1.0097,0.6643,23.7356,1284.0656,63.8858,36.1142,1647,尖峰集团,1.1416,0.7751,21.3142,1548.7243,64.9961,35.0039,1588,尖峰集团,1.0711,0.7403,15.8014,1670.6903,63.4816,36.5184,1516,尖峰集团,1.1434,0.793,13.6852,1376.7149,64.6803,35.3197,1320,尖峰集团,0.9383,0.6751,23.7964,1343.9907,67.6354,32.3646,1383,尖峰集团,0.9727,0.7142,21.4929,1971.6507,67.3745,32.6255
600058,五矿发展,商贸代理,北京,125.35,10.72,10.72,2448145.75,2082173.75,130185.81,417867.06,3.9,0.021,7.05,1.5,19970528,-117025.7,-1.09,-6.19,144.73,3.56,0.22,73781,2745,五矿发展,1.011,0.6516,7.6248,28.1111,19.6213,80.3787,2872,五矿发展,0.9604,0.6825,7.646,-36.2223,19.0767,80.9233,2919,五矿发展,0.9833,0.6623,6.148,-14.2112,18.5179,81.4821,3405,五矿发展,1.147,0.9807,12.3588,-218.934,15.7981,84.2019,3202,五矿发展,1.1326,0.9377,8.4555,190.3896,16.4039,83.5961,3186,五矿发展,1.1661,0.9099,19.2049,127.7001,21.6263,78.3737,3278,五矿发展,1.1882,0.8684,16.503,105.1393,21.1271,78.8729,3337,五矿发展,1.0605,0.8693,17.3257,102.5359,20.663,79.337,3356,五矿发展,1.0761,0.6893,10.567,119.9026,19.4998,80.5002,3321,五矿发展,1.0796,0.7604,15.9644,87.419,20.3429,79.6571,3282,五矿发展,1.0827,0.7427,11.6867,100.5503,21.0879,78.9121,2956,五矿发展,1.327,1.0688,19.915,111.6334,35.7553,64.2447,3104,五矿发展,1.269,0.8656,12.1015,260.958,31.4573,68.5427
600660,福耀玻璃,汽车配件,福建,28.4,20.03,25.09,3340436.25,1644236.25,1156539.88,622413.31,2.48,0.224,7.72,3.3,19930610,912219.69,3.64,13.11,-18.8,41.92,11.85,97378,1566,福耀玻璃,1.5544,1.2777,79.1778,903.4951,57.0548,42.9452,1266,福耀玻璃,1.7418,1.4082,82.8615,1485.2112,64.687,35.313,1330,福耀玻璃,1.6943,1.3513,82.5186,-1174.7643,65.6213,34.3787,1299,福耀玻璃,1.769,1.4168,83.7469,-952.629,66.1179,33.8821,1596,福耀玻璃,1.6727,1.3335,81.1949,1534.0335,64.4475,35.5525,1887,福耀玻璃,1.3746,1.1182,70.2089,-1068.0661,57.369,42.631,1946,福耀玻璃,1.5682,1.2594,80.8513,-1762.7663,59.4533,40.5467,1719,福耀玻璃,1.5444,1.257,74.5817,-881.2988,60.3986,39.6014,1807,福耀玻璃,1.6005,1.2672,80.306,3412.5611,61.6644,38.3356,1951,福耀玻璃,1.3753,1.1053,67.3219,1164.0446,56.8501,43.1499,1820,福耀玻璃,1.413,1.1187,63.4726,929.751,58.9733,41.0267,1750,福耀玻璃,1.5548,1.2466,69.7096,978.7648,59.9459,40.0541,1889,福耀玻璃,1.5066,1.2297,77.1283,362.8552,57.9634,42.0366
820,神雾节能,环境保护,辽宁,0,2.88,6.37,284041.34,278045.09,839.39,895.19,0.01,-0.105,1.59,8.68,19980630,87314.1,1.37,-98.65,-191.24,96.79,-3294.38,58652,2467,神雾节能,1.3744,0.5856,0.237,-77.6155,31.7811,68.2189,2472,神雾节能,1.59,0.7812,1.9609,-113.1456,35.2782,64.7218,2529,神雾节能,1.5649,0.7284,0.2014,-784.5399,34.5889,65.4111,2796,神雾节能,1.8348,1.1348,0.9443,689.0531,37.7781,62.2219,2738,神雾节能,1.6746,1.0393,9.4023,-65211.1698,36.1397,63.8603,2810,神雾节能,1.7084,1.0622,4.1253,-61232.8298,35.8713,64.1287,2318,神雾节能,1.982,1.6469,101.8583,1420.363,51.7832,48.2168,1711,神雾节能,2.4276,2.3836,56.7969,13121.1307,60.6398,39.3602,1921,神雾节能,2.8062,2.7453,159.7288,-588.6234,60.0077,39.9923,2394,神雾节能,2.5037,2.4719,141.6199,-3439.8297,48.386,51.614,2260,神雾节能,2.5396,2.4981,69.9916,12310.5077,50.5887,49.4113,2887,神雾节能,2.0637,1.7938,32.5115,2240.6832,37.46,62.54,2963,神雾节能,1.9719,1.69,20.1049,-88.3213,35.6777,64.3223
2433,太安堂,中成药,广东,29.35,6.92,7.69,835730.94,446540.5,191844.27,294629.25,3.83,0.072,6.46,1.32,20100618,119396.27,1.55,-11,10.54,33.99,8.18,53609,458,太安堂,4.7832,2.2115,139.3957,1791.2226,83.9551,16.0449,345,太安堂,5.3713,2.125,117.4913,1956.7929,85.6418,14.3582,507,太安堂,5.1071,1.6878,81.5743,3562.8614,85.3115,14.6885,698,太安堂,3.1363,0.6073,22.1137,3018.3058,76.8456,23.1544,1283,太安堂,5.4239,1.6014,87.3706,451.2336,71.3754,28.6246,1207,太安堂,4.7852,1.3445,49.0735,451.624,70.2458,29.7542,1369,太安堂,5.0431,1.2117,31.9617,506.5428,71.0961,28.9039,1224,太安堂,3.8663,1.0908,40.6856,624.1799,68.9345,31.0655,1545,太安堂,3.2503,0.8097,24.4053,382.4888,66.8345,33.1655,1511,太安堂,2.82,0.754,21.2858,421.1905,64.9808,35.0192,1665,太安堂,2.278,0.5992,14.1384,449.7797,61.944,38.056,1653,太安堂,2.2195,0.683,15.586,485.5094,61.6407,38.3593,1731,太安堂,2.1544,0.6553,13.7985,393.1474,60.8126,39.1874
931,中 关 村,区域地产,北京,149.07,7.02,7.53,344605.84,219133.84,61312.4,163232.52,2.17,0.011,2.13,3,19990712,-88007.07,-1.17,34.65,125.67,60.91,2.38,96259,2572,中关村,1.0186,0.3681,8.6018,-2.5453,28.1079,71.8921,2464,中关村,1.0867,0.417,5.6967,546.9576,35.4326,64.5674,2519,中关村,1.0991,0.457,5.3176,445.4451,34.9036,65.0964,3042,中关村,1.1117,0.5524,12.2793,352.8211,31.4774,68.5226,2961,中关村,1.0254,0.4847,11.0884,37.4984,28.81,71.19,2900,中关村,1.1766,0.5838,8.0315,101.6769,33.2107,66.7893,2978,中关村,1.1825,0.61,6.3546,145.5427,33.9303,66.0697,3001,中关村,1.1931,0.6616,10.7102,180.5897,33.9014,66.0986,2352,中关村,1.7934,1.0965,39.0638,-69.8024,51.6144,48.3856,2327,中关村,1.7218,1.0769,35.8507,-51.2321,50.0723,49.9277,2166,中关村,1.7935,1.1035,29.2782,96.5882,52.282,47.718,2351,中关村,1.5494,1.0541,29.3787,213.3783,49.0694,50.9306,2208,中关村,1.6575,1.0745,20.2257,250.08,52.3368,47.6632
833,贵糖股份,造纸,广西,34.03,3.78,6.68,377894.88,166879.42,84414.21,138572.31,2.07,0.047,4.08,1.56,19981111,57504.53,0.86,47.31,114.33,17.56,5.81,55290,1126,贵糖股份,1.8875,0.7552,23.8502,272.8967,67.4214,32.5786,833,贵糖股份,2.3495,1.0072,45.5388,154.2672,74.3758,25.6242,847,贵糖股份,3.0505,2.4174,156.5346,2054.3309,77.0458,22.9542,663,贵糖股份,2.9495,2.2232,141.501,2364.5304,77.4381,22.5619,978,贵糖股份,3.1526,2.0293,95.229,-416.098,78.4159,21.5841,955,贵糖股份,2.6323,1.9611,118.5265,1.5332,74.9727,25.0273,952,贵糖股份,3.5605,2.907,190.3996,172.4284,79.9963,20.0037,763,贵糖股份,2.934,2.5202,188.9022,2410.6896,76.9835,23.0165,1115,贵糖股份,2.7038,1.964,136.7413,758.746,75.5107,24.4893,870,贵糖股份,2.7539,2.1172,155.7093,1962.7979,76.2138,23.7862,446,贵糖股份,4.5761,3.9284,276.4259,-2812.9448,83.6919,16.3081,587,贵糖股份,3.1847,2.5884,180.3931,-2207.5326,80.6939,19.3061,1102,贵糖股份,2.0079,1.3386,83.5151,1484.76,72.326,27.674
300059,东方财富,互联网,上海,63.68,41.34,51.47,4513922,3969107.25,172387.38,625424.5,1.22,0.058,2.91,5.12,20100319,292406.06,0.57,54.12,199.48,73.03,81.98,200386,2658,东方财富,1.268,1.268,90.2153,-982.5356,23.5765,76.4235,2930,东方财富,1.1348,1.1348,38.6957,-2001.9647,14.6982,85.3018,1755,东方财富,1.8959,1.8959,138.1753,-1852.4593,55.9532,44.0468,2939,东方财富,1.3132,1.3132,81.4709,-1903.0231,34.4526,65.5474,2728,东方财富,1.3453,1.3453,78.9192,-820.135,36.4483,63.5517,2456,东方财富,1.5317,1.5317,94.6846,-1045.2929,45.4622,54.5378,2369,东方财富,1.6528,1.6528,78.3516,-1322.051,50.4126,49.5874,2422,东方财富,1.5642,1.5545,70.0514,-1099.6117,47.5478,52.4522,2811,东方财富,1.4267,1.4192,59.4649,-1841.7773,40.8342,59.1658,2799,东方财富,1.4063,1.3991,62.8824,-1230.8342,39.6175,60.3825,2896,东方财富,1.4523,1.4457,54.4848,-1802.3646,36.3542,63.6458,2980,东方财富,1.6712,1.6647,55.5561,-2002.1919,35.0831,64.9169,3048,东方财富,1.6085,1.6027,62.5206,902.8365,33.1991,66.8009
2740,爱迪尔,服饰,深圳,74.31,2.84,3.31,260935.72,233014.72,4885.62,59109.7,1.79,0.029,4.4,1.94,20150122,47782.98,1.45,21.03,-18.7,15.03,2.16,23056,874,爱迪尔,3.7318,2.2662,129.5645,668.0394,73.9161,26.0839,914,爱迪尔,3.5481,2.4249,133.4772,1075.989,72.5718,27.4282,684,爱迪尔,4.9724,3.2031,148.2977,1169.3625,80.5714,19.4286,514,爱迪尔,4.8715,3.3249,139.4072,1796.5762,80.4837,19.5163,1050,爱迪尔,4.135,2.7946,91.0529,1308.676,76.95,23.05,1068,爱迪尔,3.5012,2.1894,69.1728,4036.3355,72.815,27.185,1655,爱迪尔,2.7488,1.6915,47.9312,1567.8678,65.7665,34.2335,992,爱迪尔,3.4979,2.456,148.1667,825.7875,72.7177,27.2823,1370,爱迪尔,3.225,2.109,101.0607,592.8414,70.4739,29.5261,1749,爱迪尔,2.8016,1.5654,75.2138,1295.2963,60.4404,39.5596,1674,爱迪尔,2.966,1.494,56.1716,1125.4868,61.7241,38.2759,1740,爱迪尔,2.8225,1.5382,70.2335,591.3916,60.155,39.845,1775,爱迪尔,2.7142,1.4313,41.4927,349.3019,60.3232,39.6768
600640,号百控股,酒店餐饮,上海,55.47,5.89,7.96,620040.75,480486.06,79230.52,238343.84,3,0.058,5.45,2.35,19930407,92092.9,1.16,-33.59,-26.45,29.26,5.51,27453,464,号百控股,4.2071,4.1588,145.4024,-503.3828,83.7291,16.2709,449,号百控股,4.0599,3.9495,274.2666,-1043.9015,82.9184,17.0816,662,号百控股,3.7451,3.3294,93.6055,-843.744,81.1137,18.8863,370,号百控股,4.1817,4.1489,335.8374,-575.4036,83.2471,16.7529,762,号百控股,4.2286,4.0235,138.0445,-633.2452,83.2377,16.7623,477,号百控股,4.7421,4.6194,146.8883,-612.1558,85.2517,14.7483,751,号百控股,4.4667,4.3823,134.1653,-552.9444,84.1217,15.8783,567,号百控股,3.7393,3.6947,304.9108,-304.2572,80.5225,19.4775,836,号百控股,3.9929,3.9729,228.6367,-757.6149,80.3368,19.6632,610,号百控股,4.0944,4.0614,220.3032,-805.7463,80.7257,19.2743,729,号百控股,3.7764,3.7555,217.7061,-962.7735,78.7821,21.2179,939,号百控股,3.0643,3.0478,203.1282,-658.8696,74.2845,25.7155,746,号百控股,3.669,3.6483,210.4009,-364.8205,78.5242,21.4758
600824,益民集团,百货,上海,22.17,10.54,10.54,295027.13,135783.77,19016.01,15640.04,0.15,0.048,2.08,2.05,19940204,77394.27,0.73,-21.8,0.66,43.07,12.16,69215,1110,益民集团,1.3095,0.5637,27.6003,826.978,67.7886,32.2114,1085,益民集团,1.3039,0.5435,28.838,1015.5888,68.6042,31.3958,1071,益民集团,1.4047,0.5691,28.3983,1049.9209,71.4938,28.5062,920,益民集团,1.4791,0.6075,42.272,905.7474,72.7005,27.2995,1311,益民集团,1.3679,0.6226,32.2326,1089.1732,70.7631,29.2369,1157,益民集团,1.3123,0.5682,32.7966,1017.0902,71.2484,28.7516,1267,益民集团,1.4618,0.6742,39.3262,1033.2431,73.1191,26.8809,890,益民集团,1.5235,0.6852,50.2598,907.1375,74.2389,25.7611,1196,益民集团,1.6082,0.7986,49.3665,1274.6402,73.9465,26.0535,941,益民集团,1.7278,0.8609,48.3424,1443.1465,75.1703,24.8297,1124,益民集团,1.6724,1.0047,31.8165,1261.2885,71.5422,28.4578,827,益民集团,1.9188,1.0862,90.4017,917.1317,76.3629,23.6371,904,益民集团,1.9293,1.1307,88.0087,1330.0004,75.8903,24.1097
